text,created_at,tag,sentiment
"@SyukurGea12 @ajengcute16__ Nanti ganti PKB yg ke perubahan, gitu aja kok repot......😅😅😅",2023-05-04 00:00:04,NasDem,negative
@DavidWijaya82 Baiknya Nasdem keluar dari koalisi.,2023-05-04 00:00:16,NasDem,negative
Ketua Dewan Pertimbangan Presiden (Wantimpres) Wiranto menyambangi kediaman Ketua Umum Partai Gerindra Prabowo Subianto di Hambalang. #AllInPrabowo #dekade08 #mendingprabowo #terusmajubersamaprabowo,2023-05-04 00:00:21,Gerindra,neutral
@Ubiitem @Mdy_Asmara1701 Bohir juga gak mau investasi bodong.  Sampe pendaftaran tutup juga anies masih cari wakil😁😁😁,2023-05-04 00:00:23,NasDem,negative
"@renandabachtar @SartonoHutomo Benar rakyat menuntut perubahan 👍

Ingat yaa.. 

#AniesANewHopeForNKRI 
#AniesANewHopeForNKRI",2023-05-04 00:00:23,PartaiDemokrat,positive
Ketua Dewan Pertimbangan Presiden (Wantimpres) Wiranto menyambangi kediaman Ketua Umum Partai Gerindra Prabowo Subianto di Hambalang. #AllInPrabowo #dekade08 #mendingprabowo #terusmajubersamaprabowo,2023-05-04 00:00:25,Gerindra,neutral
Ketua Dewan Pertimbangan Presiden (Wantimpres) Wiranto menyambangi kediaman Ketua Umum Partai Gerindra Prabowo Subianto di Hambalang. #AllInPrabowo #dekade08 #mendingprabowo #terusmajubersamaprabowo,2023-05-04 00:00:26,Gerindra,neutral
Ketua Dewan Pertimbangan Presiden (Wantimpres) Wiranto menyambangi kediaman Ketua Umum Partai Gerindra Prabowo Subianto di Hambalang. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-04 00:00:28,Gerindra,neutral
Ketua Dewan Pertimbangan Presiden (Wantimpres) Wiranto menyambangi kediaman Ketua Umum Partai Gerindra Prabowo Subianto di Hambalang. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-04 00:00:38,Gerindra,neutral
Ketua Dewan Pertimbangan Presiden (Wantimpres) Wiranto menyambangi kediaman Ketua Umum Partai Gerindra Prabowo Subianto di Hambalang. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-04 00:01:13,Gerindra,neutral
@SupriYa08263284 @geloraco @jokowi @aniesbaswedan @NasDem Maklum presiden sbg petugas partai lebih mengutamakan kepentingan kelompok/ golongan diatas kepentingan bangsa &amp; negara. Presiden bkn negarwan tp petugas partai yg lebih tunduk ke juragan partai drpd melaksanakan mandat rakyat Indonesia.,2023-05-04 00:01:21,NasDem,negative
@Miduk17 Saya dukung... https://t.co/M6MAkC9cKQ,2023-05-04 00:01:23,Golkar,neutral
@Miduk17 Pengamat curut,2023-05-04 00:01:23,NasDem,neutral
"@Migran_TV_7777 @puanmaharani_ri @PDI_Perjuangan 2022 daftarnya banyak, 2023 realisasinya belum maksimal... masuk akal, perlu waktu utk berproses...",2023-05-04 00:01:25,PDI-P,neutral
Ketua Dewan Pertimbangan Presiden (Wantimpres) Wiranto menyambangi kediaman Ketua Umum Partai Gerindra Prabowo Subianto di Hambalang. #AllInPrabowo #dekade08 #mendingprabowo #terusmajubersamaprabowo,2023-05-04 00:01:29,Gerindra,neutral
"Selama beberapa hari terakhir, Ketua Umum Gerindra Prabowo Subianto gencar melakukan safari politik ke berbagai tokoh senior. #AllInPrabowo #dekade08 #mendingprabowo #terusmajubersamaprabowo",2023-05-04 00:01:30,Gerindra,neutral
"Selama beberapa hari terakhir, Ketua Umum Gerindra Prabowo Subianto gencar melakukan safari politik ke berbagai tokoh senior. #AllInPrabowo #dekade08 #mendingprabowo #terusmajubersamaprabowo",2023-05-04 00:01:40,Gerindra,neutral
"Dari sekian banyak kader Golkar yang memiliki kans diduetkan dengan Anies Baswedan, sosok ini berada di urutan pertama #headline  https://t.co/ghEGUOLRwu",2023-05-04 00:01:41,Golkar,neutral
"Selama beberapa hari terakhir, Ketua Umum Gerindra Prabowo Subianto gencar melakukan safari politik ke berbagai tokoh senior. #AllInPrabowo #dekade08 #mendingprabowo #terusmajubersamaprabowo",2023-05-04 00:01:46,Gerindra,neutral
@kurawa Apa itu nasdem?,2023-05-04 00:01:48,NasDem,negative
"Selama beberapa hari terakhir, Ketua Umum Gerindra Prabowo Subianto gencar melakukan safari politik ke berbagai tokoh senior. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo",2023-05-04 00:01:48,Gerindra,neutral
@knpiharis @jokowi @ganjarpranowo @PDI_Perjuangan 🤭🤭🤭🤭,2023-05-04 00:01:50,PDI-P,positive
"Selama beberapa hari terakhir, Ketua Umum Gerindra Prabowo Subianto gencar melakukan safari politik ke berbagai tokoh senior. #AllInPrabowo #dekade08 #mendingprabowo #terusmajubersamaprabowo",2023-05-04 00:01:54,Gerindra,neutral
@AgusYudhoyono @PDemokrat @DPP_PKB @cakimiNOW Mantap. AHY presiden - Muhaimin wakil.,2023-05-04 00:02:07,PKB,neutral
"Selama beberapa hari terakhir, Ketua Umum Gerindra Prabowo Subianto gencar melakukan safari politik ke berbagai tokoh senior. #AllInPrabowo #dekade08 #mendingprabowo #terusmajubersamaprabowo",2023-05-04 00:02:20,Gerindra,neutral
@Miduk17 Kok tiap hari ngurus partai org 😂😂😂😂😂 maksudnya biar bentrok partai pendukung Anis ya 😂😂😂😂😂,2023-05-04 00:02:28,NasDem,negative
"@Miduk17 Hahaha rayuan maut agareninggalkan koalisi dengan anies dan anies tdk bisa maju.. 
Bro ingat ahy itu anak SBY dan cucu sarwo edy ia pinter menjaga nama baik trah keluarga dan jalan politik masih panjang tentu dia tidak mau demikian.. Karena jiwanya patriot bukan kaya loe duk..",2023-05-04 00:02:29,Golkar,negative
Ketua Dewan Pertimbangan Presiden (Wantimpres) Wiranto menyambangi kediaman Ketua Umum Partai Gerindra Prabowo Subianto di Hambalang. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-04 00:02:30,Gerindra,neutral
@ch_chotimah2 @KrisyantoOni Dia akan kecewa. Salah lingkungan.,2023-05-04 00:02:33,NasDem,negative
@Miduk17 Emang NASDEM partai bang....🤣🤣🤣,2023-05-04 00:02:39,NasDem,negative
"@dwioktariyadi @SantorinisSun @aniesbaswedan @slankdotcom @PDemokrat Otak udang, editnya nanggung 😂😂",2023-05-04 00:02:41,PartaiDemokrat,negative
"Ganjar-ET peluangnya lebih kecil ketimbang Ganjar-Sandi menurut gw. Pertimbangan Ganjar dah ""ngerepotin"" Eric di kasus Pildun U20. Tapi dunia politik itu ""no hard feeling"" sih jadi ya masih ada peluang. Prabowo nih ya peluang paling gedenya sama ET.",2023-05-04 00:02:43,Gerindra,positive
@dwioktariyadi @aniesbaswedan @slankdotcom @PDemokrat @slankdotcom pun ikut dijualnya.,2023-05-04 00:03:00,PartaiDemokrat,neutral
@Hasbil_Lbs @rahmaniarbaftim @AgusYudhoyono @DPP_PKB @cakimiNOW Kadang NATO dan hanya menjual mimpi untuk kepentingan  politiknya namun nasib rakyat tidak pernah berubah .. Itulah politisi,2023-05-04 00:03:10,PKB,negative
@YanHarahap @PDemokrat Suruh bantu mamah nya di warung bali sana. 🤣,2023-05-04 00:03:22,PartaiDemokrat,neutral
"Selama beberapa hari terakhir, Ketua Umum Gerindra Prabowo Subianto gencar melakukan safari politik ke berbagai tokoh senior. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo",2023-05-04 00:03:33,Gerindra,neutral
"Sejak di datangi Golkar saya sudah bilang Demokrat ditarget untuk ditarik keluar

Yang lain justru mengatakan Golkar mau gabung 🙈

Musuh Anies adalah RAKSASA Kejahatan

Dan itu adalah sebuah penghinaan bagi Partai besar yang pernah berkuasa 2 periode

(Semoga Demokrat sadari)

.",2023-05-04 00:03:39,Golkar,negative
@amandasah__ @NasDem @03__nakula @bung_madin @Dennysiregar7 @gtobing2903 @ganjarpranowo @logikapolitikid @musniumar @ekowboy2 https://t.co/re8kSVr2WF,2023-05-04 00:03:43,NasDem,neutral
