text,created_at,tag,sentiment
"@alimuhsuharli @MelaniLSuharli @AgusYudhoyono @PDemokrat @RAMujiyono @PDemokratjkt @FPD_DPR @SrikandiPD Demokrat siap...
Demokrat setia...
Demokrat...Jaya...Nya... Jaya",2023-04-16 00:00:11,PartaiDemokrat,positive
"Amien menyatakan, sepakat bakal mendukung Prabowo Subianto untuk maju sebagai Capres 2024 jika Anies Baswedan gagal maju. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:18,Gerindra,positive
"Jika Koalisi Besar Terbentuk, PKB Dorong Prabowo Maju Capres. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:23,Gerindra,positive
"Andi Gani Nena Wea menambahkan, tiga besar capres sejauh ini, Ganjar dan Prabowo saling salip. Ada juga nama Airlangga. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:24,Gerindra,neutral
@__AnakKolong @PDemokrat Mas 💋💋💋💋 mu tidak seindah cuitan mu 💋💋💋💋 https://t.co/T2axHe5hKJ,2023-04-16 00:00:26,PartaiDemokrat,negative
"Prabowo Ajak Gabung Koalisi Besar, TGB: Perindo Ingin Berperan Aktif di Pemilu 2024. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:29,Gerindra,positive
"Partai Perindo mengaku belum memutuskan perihal ajakan Prabowo Subianto untuk bergabung ke dalam koalisi besar. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:31,Gerindra,positive
"Hary Tanoe mengaku memiliki hubungan baik dengan Airlangga Hartarto dan Ketua Umum Partai Gerindra, Prabowo Subianto. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:34,Gerindra,positive
"Prabowo mengungkapkan kekaguman terhadap Habib Jindan. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:35,Gerindra,positive
"PAN merupakan partai yang sudah dua kali mengusung Prabowo Subianto menjadi calon presiden pada Pilpres 2014 dan 2019. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:35,Gerindra,positive
"""Prabowo dan Ganjar kejar-kejaran di tiga Musra ini sebagai capres,"" kata Mudhofir. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:38,Gerindra,positive
"Prabowo juga bertanya rencana lokasi salat Id Habib Jindan. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:39,Gerindra,positive
"Berlangsung Hangat, Prabowo dan Habib Jindan Silaturahmi Ramadan. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:39,Gerindra,positive
"Habib Jindan pun sempat mengungkapkan kekaguman terhadap Prabowo yang dinilai memiliki hati besar. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:41,Gerindra,positive
"""Sembahyang Id nanti di mana, Bib?,"" tanya Prabowo. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:41,Gerindra,positive
"Prabowo memberikan kenang-kenangan berupa buku 'Kepemimpinan Militer' yang ditandatanganinya kepada Habib Jindan. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:41,Gerindra,positive
"""Jadi saya kira Pak Prabowo sebagai calon presiden ini relatif mudah disepakati,"" kata Qodari. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:41,Gerindra,positive
"Habib Jindan datang didampingi putra-nya, disambut hangat oleh Prabowo. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:42,Gerindra,positive
"Prabowo akan Bertemu Megawati dalam Waktu Dekat Bahas Wacana Koalisi Besar di Pilpres 2024. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo

Terbukti Bareng Prabowo
Mending Prabowo Selamanya

@prabowo @gerindra",2023-04-16 00:00:42,Gerindra,positive
@Partai_Slebew @PDemokrat Baru tahu kalo mancing ada cheerleader nya....kirain basket doang !!! 😅😅,2023-04-16 00:00:42,PartaiDemokrat,negative
