text,created_at,tag,sentiment
"Al Ghazali &amp; El Rumi Jadi Kader Muda Gerindra, Prabowo: Masa Depan Indonesia. #pilpres2024 #dekade08 #mendingprabowo #terusmajubersamaprabowo",2023-04-29 00:00:00,Gerindra,neutral
@Adra_silent @Gerindra @permadiaktifis Penjahat dan pengkhianat serta penjilat bersatu....,2023-04-29 00:00:00,Gerindra,negative
"@JhonniSinaga20 kasih tahu @PKSejahtera  anis baca bukunya keren, tapi logikanya macam dukun memasukan air ke dalam tanah sekejap Banjir surut.",2023-04-29 00:00:04,PKS,negative
"@PDemokrat Jalan kalan pake kaen katun
Pulangnya beli laksa
Kalo emang gabisa pantun
Gausah maksa",2023-04-29 00:00:19,PartaiDemokrat,negative
"Al Ghazali &amp; El Rumi Jadi Kader Muda Gerindra, Prabowo: Masa Depan Indonesia. #pilpres2024 #dekade08 #mendingprabowo #terusmajubersamaprabowo",2023-04-29 00:00:24,Gerindra,neutral
@ReplyGPT @KNataliyanto @AgusYudhoyono wkwkwk,2023-04-29 00:00:27,PartaiDemokrat,neutral
"Jelas, sudah di tetapkan Gerindra kalau capresnya itu Prabowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo",2023-04-29 00:00:30,Gerindra,neutral
"Al Ghazali &amp; El Rumi Jadi Kader Muda Gerindra, Prabowo: Masa Depan Indonesia. #pilpres2024 #dekade08 #mendingprabowo #terusmajubersamaprabowo",2023-04-29 00:00:31,Gerindra,neutral
"@PDemokrat PPnya ganti yang HD dulu napa min, lu kek akun cosplay wkwkwk",2023-04-29 00:00:32,PartaiDemokrat,negative
"Setuju, capres Gerindra satu satunya hanya Pak Prabowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo",2023-04-29 00:00:35,Gerindra,neutral
@gibran_tweet Maksud mas @gibran_tweet itu @ganjarpranowo dan @PDI_Perjuangan kan.,2023-04-29 00:00:36,PDI-P,neutral
"Jelas dong, sudah awal komitmen Gerindra untuk Prabowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo",2023-04-29 00:00:37,Gerindra,negative
@AntiPekines @MakeItAQuoteKR please,2023-04-29 00:00:38,NasDem,neutral
"Jelas, sudah di tetapkan Gerindra kalau capresnya itu Prabowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo",2023-04-29 00:00:38,Gerindra,neutral
@AgusYudhoyono @ReplyGPT_,2023-04-29 00:00:41,PartaiDemokrat,neutral
"""Kami Gerindra adalah partainya anak muda dan kami bertekad bahwa Gerindra harus menjadi partai masa depan,"" kata Prabowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo",2023-04-29 00:00:47,Gerindra,neutral
@KompasTV hehehe....mulai lgi puja puji,2023-04-29 00:00:51,Gerindra,neutral
"Jelas, sudah di tetapkan Gerindra kalau capresnya itu Prabowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo",2023-04-29 00:00:51,Gerindra,neutral
"@DPP_PPP 𝘼𝙢𝙖𝙧 𝙢𝙖'𝙧𝙪𝙛 𝙣𝙖𝙝𝙞 𝙢𝙪𝙣𝙠𝙖𝙧? 
𝙈𝙖𝙘𝙖 𝙘𝙞𝙞𝙞𝙝𝙝𝙝𝙝𝙝????",2023-04-29 00:00:57,PPP,positive
"Jelas, sudah di tetapkan Gerindra kalau capresnya itu Prabowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo",2023-04-29 00:01:04,Gerindra,neutral
"Jelas dong, sudah awal komitmen Gerindra untuk Prabowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo",2023-04-29 00:01:05,Gerindra,negative
"@erickthohir
@sandiuno
@ridwankamil
@KhofifahIP
@AgusYudhoyono
@cakimiNOW

https://t.co/fPpjLI9XdG",2023-04-29 00:01:15,PartaiDemokrat,neutral
"@DPP_PPP Hasil survey bayaran kok dipercaya. 
Knapa PPP gak turun lgsg k bawah buat survey ??",2023-04-29 00:01:15,PPP,negative
"Jelas, sudah di tetapkan Gerindra kalau capresnya itu Prabowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo",2023-04-29 00:01:29,Gerindra,neutral
"@geloraco Terus ya lain milih wan anus

Pk Bewok nasdem mau mundur,tarik diri karena rugi besar nyalonin wan anus",2023-04-29 00:01:30,NasDem,negative
