text,created_at,tag,sentiment
"Tak Kunjung Memutuskan Siapa Duet Anies Baswedan, Elite NasDem: Kita Melihat Siapa Lawannya... https://t.co/KdviEOzxld",2023-01-03 00:00:02,NasDem,neutral
Dua menteri dari Partai Nasdem terancam terkena reshuffle kabinet pemerintahan Presiden Joko Widodo (Jokowi) pada 2023. #reshufflekabinet2023 https://t.co/IYS9AacsKe,2023-01-03 00:00:02,NasDem,neutral
"@febrian82189610 @marlin_rizki @Afandi_Tanjung @ganjarpranowo @PDI_Perjuangan Eh, Jembot yang mau merenovasi itu pak GP nah, Baznas ikutan nyumbang 20juta di kertas pun sudah jelas tertera  ""Baznas"" tulisan tidak diganti ""GP atau PDIP""
Ah, sudahlah capek ngomong sama gerombolan kadrun sumbu pendek...",2023-01-03 00:00:16,PDI-P,negative
@agitcandra56 @DPP_PKB @cakimiNOW 😊,2023-01-03 00:00:16,PKB,neutral
@keuangannews_id Ini kartu As-nya https://t.co/mYrCAtEv3b,2023-01-03 00:00:33,NasDem,neutral
"@musniumar Lah, Bung Fachri kan politikus. 
Kalau anda siapanya Anies?",2023-01-03 00:00:50,NasDem,negative
@KikeHermawan @Dennysiregar7 @AgusYudhoyono Inilah orang paling guoblog di partai demokrat,2023-01-03 00:01:23,PartaiDemokrat,neutral
@NursamNM79 @cloudvanguard1 @MansyurGhulam @Dennysiregar7 @AgusYudhoyono @aagym Inti ya Anies dan Ganjar sama sama goblok gak bisa kerja  nanganin banjir 🤣🤣🤣🤣😂😂,2023-01-03 00:01:48,PartaiDemokrat,negative
@AirinDatangLagi @jokowi @PlateJohnny Saya juga berharap pak jokiwi pecat semua menteri nasdem.,2023-01-03 00:02:25,NasDem,neutral
"@FaGtng @DPP_PKB @cakimiNOW waduh..
isin aku Mba... Ko esem meneh...🤦‍♂🤦‍♂🤦‍♂",2023-01-03 00:02:34,PKB,positive
@PKSejahtera @pakmul63 Pemerintahan Jokowi di butakan hatinya untuk masyarakat bawah yg mengkonsumsi BBM jenis Pertalite  yg seharusnya turun,2023-01-03 00:03:15,PKS,negative
"Amerika, Eropa, WTO aja dilawan. Freport diakuisisi. FPI. HTI dibubarkan dan dilarang. Petral dibubarkan. 

@NasDem??? 
Dicuekin aja. https://t.co/3ctEbYPqpa",2023-01-03 00:03:44,NasDem,negative
@CNNIndonesia https://t.co/wnkzPEUXoE,2023-01-03 00:04:21,NasDem,neutral
"Mimpi gw tdi pagi agak random bgt dh...

Masa banteng pdip tarung lawan garuda na gerindra 😭 mna bantengnya gemoy gemuk² gemes gitu ✊🏻😭",2023-01-03 00:04:58,Gerindra,negative
"@musniumar Semakin pendukung anies dan ganjar sibuk berdebat dan klaim jagoan nya paling pantas jd presiden akan ada kuda hitam yg dimajukan,,silakan anda para pendukung anies dan ganjar sibuk berdebat kusir",2023-01-03 00:05:00,NasDem,negative
@musniumar Bahasan e blepotan,2023-01-03 00:05:00,NasDem,negative
"@zarnaout45 @NcangBeni Gitu donk...
Lawan! Siapa kita...",2023-01-03 00:05:45,NasDem,negative
"@Candra4smara Nyantai brooo p jokowi emang hebat, Kader2 NASDEM dibiarkan kelimpungan sendiri, setelah deklarasi Anies Baswedan capres..Tapi tak dibarengi dng pengunduran diri kader2nya di pemerintahan..Rakyat kecil aja tahu akan malu, Malu etikanya di mana..Apa nunggu dipecat...??? TERLALU",2023-01-03 00:05:57,NasDem,negative
@4Y4NKZ Lho belum to? Jangan jangan juragan kondom bergerigi,2023-01-03 00:06:37,PartaiDemokrat,negative
"IDE YANG MENARIK
Siapa juga yang mau lihat wajah CUCU KOMUNIS NASAKOM PKI yang bernama @puanmaharani_ri anak dari MEGAWATI @PDI_Perjuangan? SOEKARNO ADALAH PENGKHIANAT BANGSA hanya karena mau jadikan dirinya sebagai Presiden seumur hidup
#HancurkanKomunis

https://t.co/7QjKUgZoAE https://t.co/uTjWctrNxV",2023-01-03 00:06:49,PDI-P,negative
"@IndraIndramoses @Paltiwest Dia lupa UTANG WARISAN @SBYudhoyono + BUNGA selama 8 tahun.

34 PROYEK MANGKRAK
Rumah 300 MILYAR.

@AgusYudhoyono 
@PDemokrat 
@BennyKHarman",2023-01-03 00:07:06,PartaiDemokrat,neutral
@panca66 @Dennysiregar7 @AgusYudhoyono KATAKAN TIDAK PADA KORUPSI !!!!! ☺️,2023-01-03 00:07:07,PartaiDemokrat,negative
"Anggota Komisi III DPR RI Fraksi Partai Golkar, Supriansa menjelaskan bahwa KUHP nasional terbaru, merupakan produk hukum asli buatan anak bangsa sebagai pengganti KUHP lama peninggalan jaman kolonial Belanda.
#PartaiGolkar #Golkarpedia
#AirlanggaHartarto #Supriansa https://t.co/dvN3KCwHK8",2023-01-03 00:07:31,Golkar,neutral
@CNNIndonesia Krn tukang gunting pita gardu listrik udah ada di yohanes anis baswedan 😂🙏,2023-01-03 00:07:54,NasDem,neutral
@Candra4smara Tenggelamkan yg buat status ini,2023-01-03 00:08:10,NasDem,neutral
"@PKSejahtera jokowi gak salah.
yg keblinger itu yg percaya jokowi.",2023-01-03 00:08:25,PKS,negative
@yangmi3prnew @ganjarpranowo @PDI_Perjuangan Asyyuik banteng lawan banteng,2023-01-03 00:08:38,PDI-P,neutral
@ZeboLady ✊ #TenggelamkanPartaiNasdem,2023-01-03 00:08:48,NasDem,negative
"Sugeng Enjing lur, Opo, berusahalah membuat rakyat itu makmur dan sejahtera, ora buat mumed dgn PERPPU Cipta kerjo, ngeliat kedekatan abak @SartonoHutomo dgn masyarakat ki, adem rasane, tanpa hrs buat hidup was was dgn aturan memberatkan. @PDemokrat @BangMoue @FPD_DPR https://t.co/cTaTRZlvze",2023-01-03 00:08:57,PartaiDemokrat,positive
@Ojoklalenya Mungkin @hnurwahid atau @AgusYudhoyono @Edhie_Baskoro @panca66 bisa bantu jawab,2023-01-03 00:09:07,PartaiDemokrat,neutral
Golkar menyerahkan tujuh kotak berisi syarat pendaftaran KPU. #GolkarSolid https://t.co/kM3SqKtSai,2023-01-03 00:09:21,Golkar,neutral
@PKSejahtera @msaid_didu Terus gimana PKS? kami pemilih anda percaya untuk menyuarakan perlawanan melalui jalur konstitusional...jangan cuma nulis di medsos. Kalau harus nunggu rakyat turun kejalan.. kasihanilah rakyat berhadapan dengan petugas yang sebenarnya juga tidak ada pilihan melawan perintah,2023-01-03 00:09:55,PKS,negative
"@VIVAcoid Mau nanya @MUIPusat takut dibilang Murtad,  @cholilnafis",2023-01-03 00:11:16,NasDem,negative
AHY SBY Oligarki Partai Demokrat https://t.co/ExfQaAdWpm #AHYAsalBicara Kalsel,2023-01-03 00:11:22,PartaiDemokrat,neutral
@MIrvanDarwin1 @SartonoHutomo @PDemokrat @BangMoue @FPD_DPR 👍🤝🙏,2023-01-03 00:11:23,PartaiDemokrat,positive
@pery_tan @NasDem 😁,2023-01-03 00:11:31,NasDem,positive
@fullmoonfolks https://t.co/ju1cibBRyK,2023-01-03 00:11:46,PDI-P,neutral
Infrastruktur organisasi Partai Demokrat kian solid #AHYPimpinPerubahan,2023-01-03 00:11:58,PartaiDemokrat,positive
AHY: pihaknya terus meyakinkan &amp; mempertahankan koalisi perubahan bersama Nasdem &amp; PKS #AHYPimpinPerubahan,2023-01-03 00:12:04,NasDem,neutral
@akuy_reborn @FPKSDPRRI @PKSejahtera Bikin fraksi partai medsos?😅,2023-01-03 00:12:45,PKS,neutral
"Ketua Nasdem: Biarkan Cawapres untuk Anies Baswedan Menjadi Surprise
https://t.co/lskmi8xwgy",2023-01-03 00:13:06,NasDem,neutral
@AgusYudhoyono https://t.co/DrF8w5D2c8,2023-01-03 00:13:25,PartaiDemokrat,neutral
"Teganya....teganya....teganya....
https://t.co/ATniRaiNqX",2023-01-03 00:13:30,Gerindra,positive
"@Dennysiregar7 @AgusYudhoyono Sponsornya ngga merintahin atensi banjir di jateng dan pantura. Ya jadi ngga ngetwit, ngga ada cuan nya !",2023-01-03 00:13:49,PartaiDemokrat,negative
@yusuf_dumdum Itu yohanes pakai sarung atau pakai baju..... Batik...,2023-01-03 00:13:57,NasDem,neutral
"@OposisiCerdas Usul, Om @RamliRizal aja",2023-01-03 00:14:29,NasDem,neutral
