text,created_at,tag,sentiment
@Gerindra olahraga ga min?,2022-12-13 00:00:01,Gerindra,negative
@ebe_ganzo @DPP_PKB @Simbok_Dharmi Mungkin orang2an sawah be... 😂☕💪,2022-12-13 00:00:04,PKB,negative
@DPP_PPP Realitas mbah mu.. Rakyat yg mana.. Mungkin itu Rakyat yg mau dibohongin sama janji2 pemilu yg ga pernah terealisasi.. Sudahlah PPP ga usah buat blunder pikirkan saja gumana caranya PPP selamat di pemilu 2024 nanti..,2022-12-13 00:00:07,PPP,negative
"Di mata De Gadjah, Prabowo memiliki karakter yang tegas dan kharismatik serta sangat peduli pada nasib rakyat Indonesia. Mending Prabowo https://t.co/w2e9unvAj8 dekade08",2022-12-13 00:00:27,Gerindra,positive
"Cuma mau bilang anjayyy

Cie..ciee uuuuu
@prabowo @Gerindra https://t.co/GzBw4diIGe",2022-12-13 00:00:29,Gerindra,negative
"Ketua DPD Partai Gerindra Bali, Made Muliawan Arya menyatakan komitmen dan kukuh perjuangkan Prabowo Subianto ke kursi RI 1. Mending Prabowo https://t.co/C6qC7cGSAe dekade08",2022-12-13 00:00:32,Gerindra,neutral
"Prabowo Subianto, kata De Gadjah, punya impian untuk mewujudkan rakyat Indonesia yang adil dan makmur. Mending Prabowo https://t.co/ZUvGgzOsYG dekade08",2022-12-13 00:00:35,Gerindra,neutral
Partai Gerindra menyalurkan bantuan kepada korban terdampak gempa Cianjur di Rancagoong. Mending Prabowo https://t.co/k0A13CwBeb dekade08,2022-12-13 00:00:37,Gerindra,neutral
"@prastow Ora usah diladeni Mas, niatnya nggak cari klarifikasi tapi cari masalah. Terkadang diam itu seperti emas (lebih berharga).",2022-12-13 00:00:51,PartaiDemokrat,negative
@geloraco Orang keberatan topi kekuasaan dari hasil pemberian....,2022-12-13 00:00:53,NasDem,neutral
"@Gerindra Selamat pagi min, btw hari ini aku ulang tahun hihi",2022-12-13 00:01:02,Gerindra,neutral
"@DamaiHariLubis @keuangannews_id 1. 
SIMBIOSIS MUTIALISMA ITU:
NasDem memanfaatkan Anies, Anies memanfaatkan NasDem.

Rakyat memanfaatkan Anies, Anies memanfaatkan rakyat.

Belum Tentu Menjadi Capres, Tokoh Senior HMI: Anies Baswedan Hanya Dimanfaatkan NasDem!
https://t.co/CENEaSyPzU
#BasmiPengkhianatKonstitusi",2022-12-13 00:01:12,NasDem,negative
"@prastow Politikus Demokrat babak belur 😁
Inilah gambaran kualitas mereka, ga heran kalau ketum karbitan ya begini",2022-12-13 00:01:13,PartaiDemokrat,negative
@boncusho @PDemokrat Otaknya sompel,2022-12-13 00:01:14,PartaiDemokrat,negative
"@Gerindra pagi mindra, jangan lupa kopinya sruput dulu",2022-12-13 00:01:16,Gerindra,neutral
"@Gerindra Semangatin min, ada yg hari ini ditinggal Wamil 😭",2022-12-13 00:01:18,Gerindra,neutral
"""Pak Prabowo selalu berpesan kepada kami agar teruslah menjadi partai yang bisa meringankan beban rakyat,"" kata Muzani. Mending Prabowo https://t.co/ZKsPKZ7VSU dekade08",2022-12-13 00:01:18,Gerindra,neutral
@L3laki_5unyi @msaid_didu @jokowi @Puspen_TNI @ListyoSigitP @Gerindra,2022-12-13 00:01:32,Gerindra,neutral
@Rahmatjua @DPP_PKB @Simbok_Dharmi Iya-iya kalau ebe bilang si Bupati termasuk kadal kremi.,2022-12-13 00:01:33,PKB,negative
"Lanjutkan, Adem nggak Akan ada yang berani kritik, apalagi nyinyir dan caci maki. Maklum satu kelompok. PDI-P dan PSI lagi tidur nyenyak menikmati suasana Ini.
 https://t.co/CE8IDJ25g4",2022-12-13 00:01:34,PDI-P,positive
"@juhaiman15 @keuangannews_id 1. 
SIMBIOSIS MUTIALISMA ITU:
NasDem memanfaatkan Anies, Anies memanfaatkan NasDem.
Rakyat memanfaatkan Anies, Anies memanfaatkan rakyat.

Belum Tentu Menjadi Capres, Tokoh Senior HMI: Anies Baswedan Hanya Dimanfaatkan NasDem!
https://t.co/CENEaSyPzU

#BasmiPengkhianatKonstitusi",2022-12-13 00:01:47,NasDem,negative
@Gerindra lagi sedih banget min 😭😭 bakal ditinggal mas pacar selama 2th 😭😭😭,2022-12-13 00:01:50,Gerindra,negative
"@sigitwid Silahkan adu argumen di publik @PKSejahtera 
Stop playing victim",2022-12-13 00:01:58,PKS,neutral
