text,created_at,tag,sentiment
@PKSejahtera @salimsegaf #SayNoToPKS,2022-11-29 00:00:01,PKS,neutral
"PKB gabung aja ke koalisi perubahan Nasdem, Demokrat, PKS... akan lebih baik.
https://t.co/fnL4AnljUT",2022-11-29 00:00:01,NasDem,positive
"@SuwandaBen @AndiSinulingga Wah.....

Ini penghinaan lagi kpd @PDemokrat 
Padahal Demokrat itu TIGA BESAR lho!!!

@sutanmangara 
@Herzaky__MP 
@BennyHarmanID 
@panca66 
@jansen_jsp 
@YanHarahap 

😅😅😅",2022-11-29 00:00:02,NasDem,negative
@restyca_yah @Japsathub @jokowi @ChusnulCh__ @gibran_tweet @kaesangp Waahh parah si @kaesangp @gibran_tweet @DivHumas_Polri @CCICPolri @TMCPoldaMetro @PolhukamRI @mohmahfudmd @PDI_Perjuangan @psi_id @ganjarpranowo @Kemhan_RI @prabowo @ListyoSigitP,2022-11-29 00:00:27,PDI-P,neutral
"@PDemokrat Ahy seyogianya membuktikan dulu, minimal dari jadi bupati pacitan atau walikota mana gitu, syukur2 kota di luar jawa.",2022-11-29 00:00:36,PartaiDemokrat,negative
"Wisata Goa Pinus #BatuKotaWisata

TPPJatim
#TPPSumenep

@jokowi 
@halimiskandarnu
@yennywahid
@prabowo
@bclsinclair
@NajwaShihab
@Lesti_Jenong_DA
@mohmahfudmd
@gusmusgusmu
@ganjarpranowo
@agnezmo
@AgusYudhoyono
@MuhaiminIskand
@Suryafajar74
@Sarwini12 https://t.co/5Fe8TuWTAY",2022-11-29 00:00:53,PartaiDemokrat,positive
Maman Abdurrahman Caleg DPR-RI Dari Partai Golkar No Urut 8 Dapil Se-kalimantan Barat,2022-11-29 00:00:57,Golkar,neutral
@NasDem @adityawilly @aniesbaswedan Yg benar semakin banyak yg serang Anies berarti semakin banyak rakyat yg waras dan Cinta NKRI...,2022-11-29 00:01:30,NasDem,negative
"@yudha_hen007 Untuk babak pertama :
Relawan Jokowi pimpinan Benny VS Kader PDI-P.

AYO TEMPUR!!!
SEMANGAT-SEMANGAT-SEMANGAT✊  ✊   ✊",2022-11-29 00:01:33,PDI-P,positive
@tatakujiyati Tetep Anies pilihanku,2022-11-29 00:01:36,NasDem,neutral
@dsangg377 @olvaholvah @aniesbaswedan @NasDem 🤣🤣🤣🤣,2022-11-29 00:01:45,NasDem,positive
@AndiSinulingga Wkakwkakkw survei apaan tuh....bikin2 sendiri buat kebanggan diri sendiri,2022-11-29 00:01:45,NasDem,negative
@olvaholvah @aniesbaswedan @NasDem Muke luuu___fitnah,2022-11-29 00:01:47,NasDem,negative
"@FacebookPetani @NasDem @adityawilly @aniesbaswedan Mau lahir dimanapun ya...
tetep aja aslinya Yaman.
Indonesia tidak kekurangan anak bangsa yang PRIBUMI.
@ganjarpranowo dan @ridwankamil for RI 1 _ RI 2.
Amiinnnnnnn",2022-11-29 00:01:52,NasDem,positive
Yang tidak pada tempatnya dari acara itu adalah buat apa presiden yang sudah berkuasa 8 tahun masih punya barisan relawan.  Fungsi relawan di situ apa? Kekuatan apa yg sedang ingin dipertontonkan?,2022-11-29 00:01:54,PartaiDemokrat,negative
"@awemany Persoalannya yg diendorse bukan kualitas personal, tapi kondisi fisik personal, soal uban, kerutan, ... apa2an kayak gitu. Menambah kebodohan rakyat, jauh dari amanah mencerdaskan kehidupan bangsa...",2022-11-29 00:01:56,PartaiDemokrat,negative
@awemany Betul,2022-11-29 00:01:56,PartaiDemokrat,positive
@olvaholvah @aniesbaswedan @NasDem 😂😂😂,2022-11-29 00:02:05,NasDem,negative
Nasdem tahu betul Anis sbg bakal Capres nya tdk akan mampu kerjakan IKN. Dari sekarang abstain https://t.co/0g0i1GuynQ,2022-11-29 00:02:14,NasDem,negative
"@ShenoWirang Lha emang apa ukuranya klw dia bakal nerusin program pak @jokowi ?  pernyataan diatas materai aja dia langgar, please dech @NasDem jangan membahayakan negara",2022-11-29 00:02:17,NasDem,negative
@NasDem @adityawilly @aniesbaswedan Politikus MUKA BADAK itu namanya..,2022-11-29 00:02:21,NasDem,negative
@Diek_Clev @Biang05553051 @Uplu7 @ESitohag @panjianom102 @Wawan_74 @veelgeno @Sigromilir01 @Bonaleles @winoto_ali @AlamTimur3 @NembeNetes @Anwarbohebo @syahriyalkamil @Meey1235 @topan268 @suprayoga123 @ntar_yaa @rondamedsos @Afridu6 @mamat_tobat @HeryIdris5 @alekda @Jebenk63285910 @12uwongdeso @wbintoro101209 @shield17845 @mahasiswigenz @KemurahanTuhan @K7_m0en @Mantova42167289 @Wandystjk @dwynur666 @salimbonim @AKamas0911 @Juniwun_007 @AestheticKan @NKRIHAR82459132 @loveTOBA @AntonKu62463911 @alan09892662 @A123456789ZQ @Giofarubi1 @ImamMursyalin @Bentir16 @Pardo_Aganis @Mansurmhd7 @winoto @bpsdkijakarta @PKSejahtera Kunjungan ke daerah ADA MANFAAT BUAT RAKYAT GAK. Kalau cuma bagi bagi sembako atau sofenir buat ngapain,2022-11-29 00:02:23,PKS,neutral
"@Tita83079013 @NasDem Menurutku, Nasdem lg mau bangun citra bahwa BAB bukan antitesa Pak Jokowi. 
Klo aku bilang sih ini sdh gak ngaruh karena julukan Bapak Politik Identitas itu sdh melekat dan lengket ke BAB. Ini yg bikin orang gerah milih BAB. 😊🤭",2022-11-29 00:02:27,NasDem,negative
@awemany biden atau hillary bang?,2022-11-29 00:02:29,PartaiDemokrat,neutral
@PDemokrat 🤣,2022-11-29 00:02:31,PartaiDemokrat,positive
"https://t.co/T7tE4Kw6Ea
Itula kepongahan oknum
@DPR_RI @NasDem",2022-11-29 00:02:36,NasDem,negative
@olvaholvah @aniesbaswedan @NasDem https://t.co/CT7BtHIJr4,2022-11-29 00:02:45,NasDem,neutral
"Ayo berwisata ke Kota Batu
#BatuKotaWisata
TPPJatim
#TPPSumenep

@jokowi 
@halimiskandarnu
@yennywahid
@prabowo
@bclsinclair
@NajwaShihab
@Lesti_Jenong_DA
@mohmahfudmd
@gusmusgusmu
@ganjarpranowo
@agnezmo
@AgusYudhoyono
@MuhaiminIskand https://t.co/MhRLWUNhID",2022-11-29 00:02:56,PartaiDemokrat,positive
@Metro_TV @NasDem ternyata recehan kalian.... Pecundang bapuk 🤣🤣🤣 https://t.co/UeRuQzywvo,2022-11-29 00:03:08,NasDem,negative
"@olvaholvah @aniesbaswedan @NasDem Maaf ya, rasis sepertimu jangan pikir bisa pengaruhi pendapat masyarakat ttg Anies menjadi positif.",2022-11-29 00:03:09,NasDem,negative
"@dsangg377 @olvaholvah @aniesbaswedan @NasDem https://t.co/CT7BtHIJr4

Lihat bukti aja gan. Ini riview objektif 5 tahun beliau.",2022-11-29 00:03:19,NasDem,negative
"@NasDem @adityawilly @aniesbaswedan Buktinya mana? Jd elit mbok sedikit aja gunain pikiran , buka mata, buka telinga",2022-11-29 00:03:30,NasDem,negative
@kangbudz @olvaholvah @aniesbaswedan @NasDem Iya sih. Lanjutken,2022-11-29 00:03:31,NasDem,neutral
@OposisiCerdas Siap keluar untuk memilih Gerindra 2 kali dah cukup....selamat datang Nasdem..,2022-11-29 00:03:59,NasDem,neutral
@olvaholvah @aniesbaswedan @NasDem https://t.co/YwV9Iit4m2,2022-11-29 00:04:03,NasDem,neutral
@tatakujiyati #SalamAkalSehat,2022-11-29 00:04:13,NasDem,positive
@Tita83079013 @PDI_Perjuangan @puanmaharani_ri apakah orang yg hobby nonton pilem porno ini hasil revolusi mental? https://t.co/U6ba0dTEJV,2022-11-29 00:04:18,PDI-P,neutral
"@AgusYudhoyono Oposisi di negara seberang lebih terpelajar daripada yang ada di Indonesia macam lu, Gus",2022-11-29 00:04:21,PartaiDemokrat,negative
"Efek Pencapresan Anies Mulai Berbuah Manis, NasDem Buktikan Anti-Nyungsep dan Melesat Jadi 3 Besar
https://t.co/77G2D2YfKD",2022-11-29 00:04:45,NasDem,neutral
