text,created_at,tag,sentiment
@ganjarpranowo @PDI_Perjuangan Nokomen… https://t.co/eQkSblgYkd,2023-01-12 00:00:00,PDI-P,neutral
"Sudah kader Partai Demokrat yang lain Lukas Enembe dicyduk KPK karena korupsi, ditambah pula yang satu ini pakai Narkoba. Seolah-olah bukan hanya NasDem, PKS, Novel Bamukmin dan JK saja yang tidak merestui AHY jadi Cawapres Anies, tapi alam juga demikian.

PKB tolak
PDIP https://t.co/h9fCmwUps8",2023-01-12 00:00:01,PartaiDemokrat,negative
"Sudah kader Partai Demokrat yang lain Lukas Enembe dicyduk KPK karena korupsi, ditambah pula yang satu ini pakai Narkoba. Seolah-olah bukan hanya NasDem, PKS, Novel Bamukmin dan JK saja yang tidak merestui AHY jadi Cawapres Anies, tapi alam juga demikian.

PKB tolak
PDIP https://t.co/XvhNvqD9oQ",2023-01-12 00:00:01,PartaiDemokrat,negative
@NasDem Ada doorprize nya ngak nih 😁,2023-01-12 00:00:04,NasDem,neutral
"@Miduk17 @JhonniSinaga20 @jokowi @PDI_Perjuangan Typo Semakin
🙏",2023-01-12 00:00:12,PDI-P,positive
@Relawananies Ntar buntutnya ada sekelompok masa demo dari pagi - siang - sore ... Trus di tinggal lari sama yg ngajak demo .. plus sama cuan yg di janjikan ... NANGIS lagi deh KELAPARAN 😂😂😂,2023-01-12 00:00:16,NasDem,negative
@AnharPawi @cakimiNOW @DPP_PKB @baGUSMUHAIMIN24 @BagusMuhaiminS1 Jangankan yg tertutup yang terbuka aja masih ada yang di tutup-tutupi....lanjutkan Gus,2023-01-12 00:00:19,PKB,negative
@abu_waras 7,2023-01-12 00:00:19,NasDem,neutral
"@musniumar Pemilih Pak Jokowi..
Mau 3.. Periode..@PDI_Perjuangan https://t.co/v8TRx2VxZp",2023-01-12 00:00:20,PDI-P,neutral
"Sudah kader Partai Demokrat yang lain Lukas Enembe dicyduk KPK karena korupsi, ditambah pula yang satu ini pakai Narkoba. Seolah-olah bukan hanya NasDem, PKS, Novel Bamukmin dan JK saja yang tidak merestui AHY jadi Cawapres Anies, tapi alam juga demikian.

PKB tolak
PDIP https://t.co/VRrTtCiFCQ",2023-01-12 00:00:30,PartaiDemokrat,negative
"@RaniKancana__ @PDemokrat pejabat tetapi bohir teroris.
koruptor luar biasa...
memang maling akan muncul dan terlahir dari kelompok maling.",2023-01-12 00:00:30,PartaiDemokrat,negative
@panca66 @PDemokrat Klo dari ombaknya...jelas ini bukan pantai selatan Jawa.,2023-01-12 00:00:36,PartaiDemokrat,negative
"@Miduk17 Dr pd ngomongin potensi cawapresnya hambar atau buabar, kira"" jabatan terkerennya dia mentok jd ketum nyampe th brp bang?.😂😂😂",2023-01-12 00:01:06,NasDem,negative
@aniesbaswedan @NasDem @LSI_Lembaga @PDemokrat @golkar_id @DPR_RI @DPR_Aceh @TelkomIndonesia Tulis21-7-2021th-2029thKertasBismillahLaaIlahaIlaAntaSubhanakaInniKuntuMinaldDhalliminSelfieTwt @binakurniawan73 Selfie'sAbiBinaKYSHutSelfie'sUmiMRoaDewiSEselfie'sMIhsanMselfie'sNisrinaHNselfie'sMYusriYMselfie'sMohRidwanAbdMselfie'sSyaikhaRN-Album'sDwldsSatellite https://t.co/ACGOKk6X61,2023-01-12 00:01:15,Golkar,positive
@ganjarpranowo @PDI_Perjuangan Banjir lho ndang di urus,2023-01-12 00:01:18,PDI-P,negative
@geloraco Gk ngerti kok protes itu akibat rendahnya daya pikir koen cox...,2023-01-12 00:01:19,NasDem,negative
"@detikcom Pastilah habis die tampa PDI-P, 
Hidup Mbak Mega, beri tiket Capres kepada terah bung Soekarno.",2023-01-12 00:01:22,PDI-P,negative
@Oct_Ric @AgusYudhoyono @AnnisaPohan bisa jelasin gak??? pengangguran kok banyak duit? hasil dr mana?,2023-01-12 00:01:24,PartaiDemokrat,negative
@tifsembiring Partai semdiri aja urusin lae 😁,2023-01-12 00:01:45,PDI-P,negative
"@ganjarpranowo @PDI_Perjuangan Bersama menuju Indonesia jaya bersama @ganjarpranowo the next president Republic of Indonesia. 

Jgn pernah surut langkah krn GP adlh satu2nya bacapres dr PDIP. YAKIN !!!",2023-01-12 00:01:45,PDI-P,positive
@GanjaranApp @PDI_Perjuangan @ganjarpranowo Sbg kader terbaik PDIP pak Ganjar selalu menjalankan amanat dg siap dan terus bekerja turun langsung ke masyarakat,2023-01-12 00:01:51,PDI-P,positive
"@AndiSinulingga @detikcom Narasumber gak bilang gitu Headlinenya ditulis gitu ?

☝️🙄",2023-01-12 00:01:53,NasDem,negative
@bhiarayyaamanda @__AnakKolong @PDI_Perjuangan Alhandulillah...begitu banyaknya yg mencintai pk Jokowi. Tapi ....joke seperti itu antar anggota partai sebenernya biasaaaaa bangeeettt...cuman memang seharusnya tidak saat yg tersorot kamera,2023-01-12 00:02:06,PDI-P,negative
@tifsembiring Partai sendiri aja urusin tuak,2023-01-12 00:02:07,PDI-P,negative
"Tolak Sistem Proporsional Tertutup 
#GusMuhaimin 
@cakimiNOW 
@DPP_PKB https://t.co/VV5H8ubmAr",2023-01-12 00:02:14,PKB,neutral
"@Simbok_Dharmi @PDI_Perjuangan Kalau yang nggak tau pahit getirnya perjuangan PDI pro Mega lebih baik diam.
Puncak perjuangan adalah menang pemilu Th 1999 dibawah tekanan penguasa,lolos dari peristiwa maut KudaTuli, PDI proMega dan simpatisan  tetap setia ikut PDI.
Dulur2 Jangan lupakan sejarah yo",2023-01-12 00:02:19,PDI-P,positive
"@agusman @_tukangrosok @jokowi @PDI_Perjuangan Saya Pemilih akal sehat, Figur yg utama bukan partai...",2023-01-12 00:02:43,PDI-P,negative
@aniesbaswedan @NasDem @LSI_Lembaga @PDemokrat @golkar_id @DPR_RI @DPR_Aceh @TelkomSolution Tulis21-7-2021th-2029thKertasBismillahLaaIlahaIlaAntaSubhanakaInniKuntuMinaldDhalliminSelfieTwt @binakurniawan73 Selfie'sAbiBinaKYSHutSelfie'sUmiMRoaDewiSEselfie'sMIhsanMselfie'sNisrinaHNselfie'sMYusriYMselfie'sMohRidwanAbdMselfie'sSyaikhaRN-Album'sDwnldsSatellite https://t.co/Dnfn7luUaY,2023-01-12 00:02:48,Golkar,positive
@ganjarpranowo @PDI_Perjuangan Uhuiiiiii 🤣🤣🤣,2023-01-12 00:02:50,PDI-P,positive
@tvOneNews Masyarakat sdh paham Hambalang makasih mau nyalon sama Anies cocok kami dukung tapi nggak milih,2023-01-12 00:02:54,NasDem,negative
"PKB tolak Proposional tertutup
Gus Muhaimin

@cakimiNOW 
@DPP_PKB 
@halimiskandarnu 
@WahidDhoel https://t.co/GmMteQRXf2",2023-01-12 00:03:08,PKB,neutral
@m_4r1_oslo @PKSejahtera Partai jagalah apa? 🤔,2023-01-12 00:03:11,PKS,neutral
@Lembayung071 @AgusYudhoyono Kasih tau pula tuh bang Ben kaharaman,2023-01-12 00:03:13,PartaiDemokrat,neutral
@Relawananies Bukan gub nya anggota Nasdem tuh ??? 👀🙄🤔😱🤦🙊,2023-01-12 00:03:23,NasDem,negative
@__AnakKolong @PDI_Perjuangan Valid!!!,2023-01-12 00:03:35,PDI-P,neutral
@Relawananies Kan kader nasdem banyak tinggal dikerahkan aja utk selamat dtg sekalian para simpatisan yg lain paling juga yg nolak nanti membuat gaya provokasi agama,2023-01-12 00:03:41,NasDem,negative
@ZeboLady Apakah @PDemokrat tidak mengusulkan agar Lukas Enembe ditahan di rutan cikeas?,2023-01-12 00:03:46,PartaiDemokrat,neutral
@MardaniAliSera @PKSejahtera @aheryawan AHer tidak begitu dikenal di Jateng dan Jatim.,2023-01-12 00:03:51,PKS,negative
@nusantara_one Tingkah pendukung Ganjar terhadap Bu Mega Wati @PDI_Perjuangan .,2023-01-12 00:03:58,PDI-P,negative
"@JhonniSinaga20 @jokowi @PDI_Perjuangan Pernyataan emak ngga perlu dipersoalkan. Kalau kita mau dewasa, sebenarnya apa yg emak katakan tdk salah. Emak mengatakan ini berangkat dr sebuah kenyataan. Berat bg Pak Jokowi memerintah negeri ini tanpa dukungan partai. Banyak yg jahat dan ingin menjatuhkannya. Partai memagari",2023-01-12 00:03:59,PDI-P,negative
@PDemokrat Berjuang jangan halusinasi....,2023-01-12 00:04:04,PartaiDemokrat,negative
@BlekokUhuy @_SEKNAS_RI @MandiriRusman @nunungmar1404 @BondanP63263423 @AntonKu08408962 @PaimoMontok @milaajmilaaj1 @WAHYU_UNIFORM @1st1st2023 @MetdroS @Mayapada1108_2 @LAODE79285118 @LumowaS @HRMalik12 @GomarusBudiatn5 @Kris_Simpati @soppyan @PutrantoSony @KeikaSisi @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @hs_meliala @BennyWenda @NasDem @mohmahfudmd @SaveUIY Ijin RT sob..Terimakasih...🙏🙏👍,2023-01-12 00:04:11,NasDem,neutral
"@tifsembiring Kelewat beritanya, semua pada terkejut kok tidak ada apa""",2023-01-12 00:04:26,PDI-P,negative
"@kompascom Ini justri berarti @jokowi orang kesayangan Mega.  Inget, jadi presiden tinggal 2 tahun lagi, lepas dari itu, kalo ga ada dukungan partai bakal diuber2 segala urusan pritil2. Bakal dicari2 kesalahannya. 

Selama Mega dan Puan di PDIP Jokowi aman
*kompas ga bole quote.",2023-01-12 00:04:31,PDI-P,negative
"@ganjarpranowo @PDI_Perjuangan Nggak menjauhi rakyat ??

Rakyat Wadas dan Kendeng ??",2023-01-12 00:04:42,PDI-P,negative
@tifsembiring Ngapain bahas ganjar,2023-01-12 00:04:45,PDI-P,negative
@maspiyu_aja Knp g posting partai gelora aja min?,2023-01-12 00:04:55,NasDem,neutral
@m_4r1_oslo @PKSejahtera 😃😃😃 PKS Itu Partai Komunis berjubah Agama,2023-01-12 00:05:01,PKS,negative
"@txtparpol @PDemokrat Berarti gak penting tuh...pd waktu kader yang ketangkap dikamar, bareng cewek, ada bukti kondom, dll, bisa bebas dibela.",2023-01-12 00:05:23,PartaiDemokrat,negative
@aniesbaswedan @NasDem @LSI_Lembaga @PDemokrat @golkar_id @DPR_RI @DPR_Aceh @TelkomIndonesia Tulis21-7-2021th-2029thLaaIlahaIlaAntaSubhanakaInniKuntuMinaldDhalliminSelfieTwt @binakurniawan73 Ig @dewiroa Selfie'sAbiBinaKYSHutSelfie'sUmiMRoaDewiSEselfie'sMIhsanMselfie'sNisrinaHNselfie'sMYusriYMselfie'sMohRidwanAbdMselfie'sSyaikhaRN-Album'sDwldsSatelliteGO https://t.co/O3zotgoaVN,2023-01-12 00:05:24,Golkar,positive
"@teropongsuara Partai bodoh. Partai ini hanya bisa besar gara2 numpang nama Jokowi. Begitu ninggalin Jokowi lgsg dilepeh rakyat. 
Lucunya mrk pamerkan restorasi kesombongan. https://t.co/EgGuOiu86H",2023-01-12 00:05:33,NasDem,negative
"Tolak Sistem Proposional Tertutup dalam Pemilu
@cakimiNOW 
@DPP_PKB https://t.co/BVrqmIewWH",2023-01-12 00:05:54,PKB,neutral
"@Oct_Ric @PDemokrat Kenapa dipecat, harusnya kasih tahu ilmunya andi arief gimana bisa lolos....",2023-01-12 00:05:59,PartaiDemokrat,negative
@Miduk17 Bubar jalan grakkkkk...!!,2023-01-12 00:06:17,NasDem,negative
"@ganjarpranowo @PDI_Perjuangan Bapak ini cmn mau di pake Jokowi buat mengamankan dia yg sekarang lagi cenat cenut menunggu masa jabatan habis, karena 3 periode gagal. Betapa banyak dendam di luar sana yg menunggu untuk di balaskan. 🤭",2023-01-12 00:06:25,PDI-P,negative
"@Kanseulir__ Ini bagian dr drama kolosal agar tercipta 2 pasang calon yg all president's men &amp; all PDIP's men di 2024. GP jelas tetap maju dgn mbawa peran ""terdzolimi"" hsl drama slama ini. Sdgkan PDIP majukan Puan. Skenario yg tbaca sjk lama dan bikin Nasdem memilih out dr koalisi pemerintah.",2023-01-12 00:06:30,PDI-P,negative
@aniesbaswedan @NasDem @LSI_Lembaga @PDemokrat @golkar_id @DPR_RI @DPR_Aceh @TelkomSolution Tulis21-7-2021th-2029thLaaIlahaIlaAntaSubhanakaInniKuntuMinaldDhalliminSelfieTwt @binakurniawan73 Ig @dewiroa Selfie'sAbiBinaKYSHutSelfie'sUmiMRoaDewiSEselfie'sMIhsanMselfie'sNisrinaHNselfie'sMYusriYMselfie'sMohRidwanAbdMselfie'sSyaikhaRN-Album'sDwnldsSatelliteGO https://t.co/KnZv6Lsowu,2023-01-12 00:06:55,Golkar,positive
@benuaandin @budimandjatmiko @PDI_Perjuangan Njooo...gassssss,2023-01-12 00:07:10,PDI-P,positive
@nisha1na Kelakuan biadab Anies dan Nasdem!!!  #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem,2023-01-12 00:07:11,NasDem,negative
