text,created_at,tag,sentiment
@Dennysiregar7 @NasDem Ini beneran bg??? 🤪 https://t.co/oadArMy3om,2023-05-15 00:00:01,NasDem,negative
Dolly Pasaribu dan Basith Hantarkan 35 Caleg Gerindra Mendaftar ke KPU Tapsel https://t.co/XkzFDmSjdC,2023-05-15 00:00:01,Gerindra,neutral
@MelodiAsyik @firman__nurhuda Ngawur!!! Munas itu gak bisa diatur2 ketum di Golkar. Golkar calonkan EH sbg Capres hasil.Munas. Jangan ngawur. Bahkan Golkar.adl.partai pertama yg adakan konvensi Capres di awal tahun 2000 an. Gak suka itu hak tapi kalo ngasal itu ditertawakan orang.,2023-05-15 00:00:10,Golkar,negative
"@soma_cemeng Alamat menciuut perolehan swaranya....
Semoga kandas....",2023-05-15 00:00:22,Gerindra,neutral
@rkrijuara @ataliapr Di lembur kuring kenalkeun atuh bu emil,2023-05-15 00:00:46,Golkar,neutral
"@bungajeumpa ....ereka 🥹🗿. Partai dan politikus mayoritas sekarang masih pecahan Golkar Orde Baru. PSI, gw pikir bakalan progresif, eh malah jadi partai sekuler Indonesia, partai pragmatis bau kencur. Pak Jokowi juga nggak mau merubah status quo ini, cuma sesekali senggol doang.",2023-05-15 00:00:54,Golkar,negative
@Tulus_nih70 Nasdem salah kamar bro,2023-05-15 00:01:01,NasDem,neutral
@DjokoRetnadi @BennyHarmanID Sy percaya.. percaya kl itu hanya omong kosong kader partai demokrat,2023-05-15 00:01:07,PartaiDemokrat,negative
@yoonzhant @Gerindra lu sgt menantang maut https://t.co/qEMbhvRpOK,2023-05-15 00:01:08,Gerindra,neutral
"@Dennysiregar7 @jehidayat3 @Gerindra Ayi kita angkat prbw jadi ri 1.
Nostalgia demo",2023-05-15 00:01:24,Gerindra,neutral
@MelodiAsyik @firman__nurhuda https://t.co/eiISsELxgw,2023-05-15 00:01:26,Golkar,neutral
@RK_JabarJuara @atalia Disini pak bikin tim nya di kampung saya,2023-05-15 00:01:27,Golkar,neutral
"@logikapolitikid @PKSejahtera @PDemokrat Cyber pemilu 2024 dipegang pablo 🤤 wkwk ajib cyber buzzerrp, udh diatur ganjar erik",2023-05-15 00:01:27,PKS,negative
@MelodiAsyik @firman__nurhuda https://t.co/eiISsELxgw,2023-05-15 00:01:42,Golkar,neutral
"@AgusYudhoyono @PDemokrat @KPU_ID bismillahirrahmanirrahim
Ya Allah ya Rahman ya Rahim, kami mohon perlindungan, keberkahan dan kemenangan untuk @SBYudhoyono , @AgusYudhoyono partai @PDemokrat , @FPD_DPR kepada engkaulah kami memohon dan meminta aamiin ya Allah",2023-05-15 00:01:43,PartaiDemokrat,positive
"@Dennysiregar7 @NasDem Semakin kelojotan ya , sama Anis para bokeper bahkan pengusa ikut kelojotan sampe sampe Anis di panggil KPK eeeh eh eh ujung ujung ketua KPK kena masalah",2023-05-15 00:01:50,NasDem,negative
@NanokNano89 @Paltiwest Apalagi mantan nya yg dr cendana itu udah mulai genit dgn nyalek lewat gerindra,2023-05-15 00:01:52,Gerindra,negative
@arman_dhani Kalau ketiganya problematik terus kita harus pilih siapa? Apa tidak ada opsi lain?,2023-05-15 00:01:56,Gerindra,negative
@MelodiAsyik @firman__nurhuda https://t.co/eiISsELxgw,2023-05-15 00:02:06,Golkar,neutral
"@PDemokrat Kok yang lain nonton aja? Kalah sama PDIP kalo gini wkwk

Tapi bagus lah buat start. Jadi gak kaku2 banget hehe",2023-05-15 00:02:12,PartaiDemokrat,negative
@c0mbra1n @Dennysiregar7 @Gerindra Prbw,2023-05-15 00:02:14,Gerindra,neutral
@CongKene_doewa @RurouniKingtuk @NasDem Surya Paloh mah asyik2 aja. Justru presiden yg gak punya nyali untuk memecat menteri dari Nasdem. Takut kecurangan 2019 kemarin dibongkar Surya Paloh. 🤣🤣🤣,2023-05-15 00:02:25,NasDem,negative
@RajaJuliAntoni Setuju banget sama PSI,2023-05-15 00:02:37,NasDem,positive
@sutanmangara @Dennysiregar7 @NasDem Wooooiiii budak!,2023-05-15 00:02:39,NasDem,negative
"@rkrijuara Nya sok lah, cing meunang, n kita menangkan",2023-05-15 00:02:53,Golkar,negative
@seruanhl Lingkaran @prabowo sendiri yang membuat dia susah dipilih oleh president...emang mereka pikir mereka ini siapa? Yang berwajib? Kalau mengangap ada suatu pelangaran hukum lapor yang berwajib bukan intimidasi....Dan menakuti rakyat.....gimana nih @Gerindra bisa bisa PS kalah lagi..,2023-05-15 00:03:08,Gerindra,negative
@RajaJuliAntoni PSI didengarkan,2023-05-15 00:03:34,NasDem,neutral
@WagimanDeep212_ Cinta Orba bersemi kembali,2023-05-15 00:04:09,Gerindra,positive
@grizzmo07 @PDI_Perjuangan,2023-05-15 00:04:27,PDI-P,neutral
@PDemokrat Paguyuban Arisan Keluarga ko dibilang Partai..,2023-05-15 00:04:31,PartaiDemokrat,neutral
Golkar Kuansing Resmi Antarkan Berkas Bacaleg Ke-KPU Kuansing https://t.co/AlgTBZ95Tc,2023-05-15 00:04:42,Golkar,neutral
"@DjokoRetnadi @firman__nurhuda Itu berarti seisi Partai Golkar bego semua

Kok bisa2nya usung Airlangga sbg Capres padahal sangat korup, tdk punya kompetensi, &amp; tdk punya elektabilitas di dlm masyarakat ?",2023-05-15 00:05:01,Golkar,negative
Diiringi Barongsai Dan Kompang Partai Gerindra Ajukan Berkas Bacaleg ke KPU Karimun https://t.co/MoxEmiuNFt,2023-05-15 00:05:05,Gerindra,neutral
@lujifani @PDemokrat Ngising blm pak ?,2023-05-15 00:05:10,PartaiDemokrat,negative
@Gerindra Coba dong min dijelasin video yang sedang viral itu.....ngeri ih kalau ada pasukan pasukan begitu yang memburu netizen Dan tidak melalui pihak berwajib min ...bikin orng jadi tidak mau milih @prabowo,2023-05-15 00:05:47,Gerindra,negative
@RstmBcl @RurouniKingtuk Surya Paloh mah asyik2 aja. Gak perlu tarik menterinya. Justru presiden yg gak punya nyali untuk memecat menteri dari Nasdem. Takut kecurangan 2019 kemarin dibongkar Surya Paloh. 🤣🤣🤣,2023-05-15 00:06:03,NasDem,negative
"@bungajeumpa Akhirnya, selamanya gw bakalan golput sampai nanti ada ""peristiwa wajib tahunan bangsa ini"" terjadi lagi.

2024 kayaknya dampaknya lebih gede sih daripada 2014/19.",2023-05-15 00:06:04,Golkar,negative
"@Dennysiregar7 @NasDem Kasian, bikin fitnah mulu.. Inget akhirat",2023-05-15 00:06:11,NasDem,negative
"@kurawa PSI...?
Bwakakaka... suka2 loe lah kalo mau halu",2023-05-15 00:06:16,NasDem,negative
@a_rogansi @psi_id @PDemokrat 😆😆😆😆😆😆,2023-05-15 00:06:25,PartaiDemokrat,positive
