text,created_at,tag,sentiment
@opposite6892 NAJIS milih Gerindra.....🤮,2023-02-19 00:00:17,Gerindra,neutral
@KATALOGIKAcom @realAmienRais @NasDem @ch_chotimah2 @alextham878 @GunRomli @Pencerah___ @bawaslu_RI @KPU_ID People power itu maksudnya melecehkan jurnalis ?,2023-02-19 00:01:11,NasDem,negative
"@AlbertKusen12 Semua partai pengusung dan pendukung Anies hrs up, bangkit dan menang di Pileg.",2023-02-19 00:01:25,NasDem,neutral
"Gerindra Sebut Prabowo Subianto Sempat Minta Kadernya Perjuangkan Penurunan Biaya Haji.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo

Lebih Baik Prabowo",2023-02-19 00:01:44,Gerindra,neutral
"Sekjen Partai Gerindra Ahmad Muzani mengatakan Ketua Umum Partai Gerindra Prabowo Subianto turut berperan dalam proses penurunan biaya haji.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo

Prabowo Lebih Baik",2023-02-19 00:02:24,Gerindra,neutral
"Gerindra Sebut Prabowo Subianto Sempat Minta Kadernya Perjuangkan Penurunan Biaya Haji.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo

Lebih Baik Prabowo",2023-02-19 00:02:24,Gerindra,neutral
"Sekjen Partai Gerindra Ahmad Muzani mengatakan Ketua Umum Partai Gerindra Prabowo Subianto turut berperan dalam proses penurunan biaya haji.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo

Prabowo Lebih Baik",2023-02-19 00:02:30,Gerindra,neutral
"Gerindra Sebut Prabowo Subianto Sempat Minta Kadernya Perjuangkan Penurunan Biaya Haji.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo

Lebih Baik Prabowo",2023-02-19 00:02:47,Gerindra,neutral
"@detikcom Prabowo presiden, Indonesia menang #2",2023-02-19 00:02:50,Gerindra,neutral
"Gerindra Sebut Prabowo Subianto Sempat Minta Kadernya Perjuangkan Penurunan Biaya Haji.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo

Lebih Baik Prabowo",2023-02-19 00:02:55,Gerindra,neutral
"@Tan_Mar3M Ini bentuk ancaman..
Kalau satu lingkaran. Boleh maling..",2023-02-19 00:03:01,NasDem,negative
"Sekjen Partai Gerindra Ahmad Muzani mengatakan Ketua Umum Partai Gerindra Prabowo Subianto turut berperan dalam proses penurunan biaya haji.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo

Prabowo Lebih Baik",2023-02-19 00:03:23,Gerindra,neutral
"@aniesbaswedan @NasDem Indonesia tidak berubah dan tak akan pernah berubah tetap Negara Kesatuan Republik Indonesia dasar Pancasila dan UUD 45.
Dgn berbagai macam pulau, suku bangsa, ras, bahasa dan Agama.

Siapapun yg pnya gagasan perubahan itu melanggar konstitusi NKRI. 

PAHAM !!!!!!!!",2023-02-19 00:03:32,NasDem,negative
@democrazymedia Bener-bener Munafik ini orang 😡,2023-02-19 00:03:37,Gerindra,negative
"@opposite6892 What's wrong with you, Gerindra??",2023-02-19 00:03:49,Gerindra,negative
"@zarnaout45 br hsl merusak ngr dng curang
bkn nya akn di lwn stlh msk
kolam comberan koalisi jd
keracunan..

gerindra akn nyungsep mengikuti
pdip pan n p3",2023-02-19 00:04:05,Gerindra,negative
"@panca66 @AgusYudhoyono Yuk bisa yuk maju capres, dg daya tarik yg luar biasa pasti bisa menang....",2023-02-19 00:04:07,PartaiDemokrat,positive
"@andre_rosiade merinding, salute pak.. lanjutkan.",2023-02-19 00:04:21,Gerindra,negative
"Gerindra Sebut Prabowo Subianto Sempat Minta Kadernya Perjuangkan Penurunan Biaya Haji.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo

Lebih Baik Prabowo",2023-02-19 00:04:33,Gerindra,neutral
"Sekjen Partai Gerindra Ahmad Muzani mengatakan Ketua Umum Partai Gerindra Prabowo Subianto turut berperan dalam proses penurunan biaya haji.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo

Prabowo Lebih Baik",2023-02-19 00:04:40,Gerindra,neutral
@Valosenadya1 Maklum survey sekarang mah tergantung siapa yang kasih proyek Nadya,2023-02-19 00:04:42,NasDem,neutral
