text,created_at,tag,sentiment
"Partai Golkar Larang Perombakan Pengurus, Ahmad Doli Kurnia: Ganggu Konsolidasi!

https://t.co/LAYddbfl13",2023-06-06 00:00:01,Golkar,neutral
@Speedtrap_ @PDI_Perjuangan @DivHumas_Polri Sutralahh ndakk usyahh lapur pak pul,2023-06-06 00:00:12,PDI-P,negative
"@PDemokrat @aniesbaswedan @teukuriefky_1 mending antum mikir kalau partai ini nanti jadi di bawah parlemen treshold yang 5%, 5 tahun nanti ganti nama partai kayak jaman PK dulu.",2023-06-06 00:00:20,PartaiDemokrat,negative
@YanHarahap @PDemokrat @jokowi Pede nyungsepnya 🤣,2023-06-06 00:00:29,PartaiDemokrat,positive
Kisah Firdaus Aska Juara I Golkar Young Entrepreneurship Raih Rp100 Juta https://t.co/eqMo6Mm0Nn,2023-06-06 00:00:30,Golkar,neutral
@PDemokrat Org Demokrat yg korup lho kumpulkan duit nya.....gunakan untuk kemakmuran rakyat,2023-06-06 00:00:33,PartaiDemokrat,negative
@Dennysiregar7 sebaiknya Demokrat banting stir daripada bertahan tanpa ada hasil di KPP mending cari posisi aman biar ada di pemerintahan 5 tahun mendatang dan AHY bisa jadi salah satu menteri,2023-06-06 00:00:42,NasDem,neutral
@Stev3n_Peg3l @prabowo @Gerindra @PartaiGolkar @DPP_PKB Dengan bu susi poros baru tidak terikat dengan kubu manapun,2023-06-06 00:00:45,PKB,neutral
"@Gerindra Nitip min https://t.co/R2yovxanwM

Kalau mau rame peserta dari wilayah Solo dan sekitarnya yg kemungkinan besar bisa hadir, coba tweetnya nitip ke Mas Wali @gibran_tweet",2023-06-06 00:00:53,Gerindra,neutral
"@tempodotco Wah  bukan @AgusYudhoyono 
Wacapres nya????",2023-06-06 00:00:54,PartaiDemokrat,negative
@Dennysiregar7 Mereka suka ngancam² kwkwkkwkw 😂😂😂,2023-06-06 00:00:58,NasDem,negative
"Partai Demokrat Perjuangan, Mungkinkah? https://t.co/nfQZeSPvh4",2023-06-06 00:01:02,PartaiDemokrat,neutral
"@yusuf_dumdum Itulah sebab'a saya masih ragu milih calon dari sini, sekalipun saudara or teman",2023-06-06 00:01:22,Gerindra,negative
"@darenboys23 @sigitwid Huuussh jangan ngeledek nasdem yang mencalonkan anies, padahal beliau belum masuk partai manapun, jika pemikiran kamu demikian. Sekian dan terima nasi bungkus lengkuas. Karetnya satu aja biar gak kelebihan bayar. 🙏",2023-06-06 00:01:31,NasDem,negative
@CahAngo45022699 Pertanyaan besarnya dulu Ratna Sarumpaet ini bener kesalahan operasi atau bener dipukulin sih?,2023-06-06 00:01:38,Gerindra,negative
"Peluang Gabung PDIP Kecil, Golkar Lebih Baik Bikin Poros Baru Bersama Partai Islam https://t.co/DCRo2GFXQf",2023-06-06 00:01:42,Golkar,neutral
"Sebaiknya kubu Anies Baswedan tdk perlu terpancing utk merespon @PROVOKASI BUSUK yg terus d'lakukan oleh kubu Ganjar Pranowo dgn PDI-P sbg motor penggeraknya itu.
Anggaplah mereka itu sekawanan Banteng yg mungkin ""memang berwatak Banteng"". Yg taunya cuma bisa seruduk dan seruduk.",2023-06-06 00:01:46,PDI-P,negative
@QKhalita @ynkfz @PDI_Perjuangan Dana habis. Buat tebar pesona. Wkwk,2023-06-06 00:02:13,PDI-P,negative
"@Judakusumah1 @datuakrajoangek @PDI_Perjuangan @pramonoanung @66Hasto @jokowi Hanya orang2 ""panik"" dan kehilangan akal utk berkompetisi yg mempersoalkan itu.

Sembilan tahun Pak Jokowi berkuasa, apakah beliau hanya urus PARTAI? Atau urus rakyat dan negara?

Biarkan saja orang2 #picik, bahagia dalam kebodohannya....
Kita nikmati hidup aza.....

😅😅😅",2023-06-06 00:03:07,PDI-P,negative
"@OposisiCerdas Apa @PKSejahtera gak punya kader yg mumpuni..?
Sy bantu usul  ya gimana klo bpk  @irwanprayitno mantan gubernur Sumbar. Dan semoga beliau berkenan🙏.",2023-06-06 00:03:17,PKS,negative
"@BarBaro5_ @ganjarpranowo @PDI_Perjuangan Dua-duanya, tanpa tersisa satupun.",2023-06-06 00:03:17,PDI-P,neutral
@alimuhsuharli @AgusYudhoyono @PDemokrat @RAMujiyono @PDemokratjkt @MelaniLSuharli 👍🇮🇩🤝🙏,2023-06-06 00:03:26,PartaiDemokrat,positive
"@Dennysiregar7 Bang Denny  dapat orderan jadi sponsor pengumuman cawapres ab. dari seminggu yg lalu sdh koar2, padahal gw ga tertarik sama sekali, endingnya cawapnya anak pepo klu kaga ngamuk ab makin ga laku",2023-06-06 00:03:29,NasDem,negative
@Dennysiregar7 Daripada ngelindur.. mending ikut bantu promosikan bonekanya Ibuk .. lumayan buat uang ngopi lho Den... Serupuuut.. hehehe,2023-06-06 00:03:34,NasDem,positive
"@PDemokrat @aniesbaswedan @teukuriefky_1 Ga masuk akal. Survey Anies kalah melulu, bahkan makin anjlok. Buat apa pakai dijegal segala? Katakan tidak pada flying victim !!!!",2023-06-06 00:03:47,PartaiDemokrat,negative
@alisyarief Penghianat partai,2023-06-06 00:03:57,Gerindra,negative
"@PDI_Perjuangan https://t.co/Yso5f84fms

 *Selamat Hari Lahir Bung Karno, 6 Juni. Bung Karno Itu juga Sastrawan. Baca nanti Majalah Digital ""Elipsis, yang Terbit Minggu Ini*

https://t.co/5BhMfWKO36

https://t.co/QgbP8OHQDn https://t.co/tE7dKJcAjy",2023-06-06 00:03:59,PDI-P,neutral
@BarBaro5_ @ganjarpranowo @PDI_Perjuangan Semua,2023-06-06 00:04:07,PDI-P,neutral
"@KompasTV Pak @sandiuno makanya bapak masuk salah satu sebagai kader partai di antaranya Partai NASDEM , PD ,PKS Supaya bapak tahu. sekarang bapak kan masih di pemerintahan, ini Rahasaia. Visi dan Misinya gak boleh bocor dulu. sabar dulu ya pak",2023-06-06 00:04:12,NasDem,negative
"@RaniaDanRayhan @nalar_logis @Dennysiregar7 Buktiin aja 20 thn mendatang, apakah ahy jd presiden atau gak",2023-06-06 00:04:16,PartaiDemokrat,negative
@PDemokrat Dih suudzon,2023-06-06 00:04:17,PartaiDemokrat,negative
@alisyarief lah bukannya Pak Jokowi bersama Bu mega akan bicara startegi pemenangan pak GP? jadi siapa seh jagoan pak JW neh bingung gw,2023-06-06 00:04:36,Gerindra,negative
"@msoekarnoputri https://t.co/Yso5f84fms

 *Selamat Hari Lahir Bung Karno, 6 Juni. Bung Karno Itu juga Sastrawan. Baca nanti Majalah Digital ""Elipsis, yang Terbit Minggu Ini*

https://t.co/5BhMfWKO36

https://t.co/QgbP8OHQDn https://t.co/aPD2Hyam3u",2023-06-06 00:04:45,PDI-P,neutral
@kompascom Anak buah djjl,2023-06-06 00:05:11,PDI-P,neutral
"@Nariza09 Anies, klo gamau ya prabs",2023-06-06 00:05:19,Gerindra,neutral
@Jayabay19479190 Tanda2 kapal akan tenggelam 🤣🤣🤣,2023-06-06 00:05:20,NasDem,neutral
"@saidiman @AT_AbdillahToha Para pendukung nasdem dan anies gak ada yg percaya,tp akan sebaliknya jika survey nya memenangkan mereka, pasti setiap hari di-posting sama pendukung nya, salam 8T",2023-06-06 00:05:22,NasDem,positive
"@RajaJuliAntoni @Gerindra @kaesangp @psi_id @RahayuSaraswati @psi_id semoga bisa calonkan Sis Grace jadi Cawagub di DKI. Cagubnya dari @Gerindra . Jokowi-Ahok effect akan terulang di DKI lagi, tp jangan sama si banteng sombong",2023-06-06 00:05:23,Gerindra,negative
"Wakil Ketua Umum Partai Amanat Nasional (PAN) Viva Yoga Mauladi, meyakini usung @erickthohir akan perbesar peluang kemenangan.

Hal ini berdasarkan figur ETHO yang memiliki elektabilitas yang bagus.
#GanjarErickDuetTerbaik https://t.co/zcEVyrz3Ek",2023-06-06 00:05:37,PAN,neutral
@ajengcute16__ Buat hiburan... 👍,2023-06-06 00:05:50,NasDem,neutral
@BarBaro5_ @ganjarpranowo @PDI_Perjuangan Ya ke dua-duanya,2023-06-06 00:05:53,PDI-P,neutral
"@PDemokrat @aniesbaswedan @teukuriefky_1 😃😃😃😃😃
Koalisi  loe solid gk???? Tinggal  daftar  klo sdh ngikuti aturan  20%
Jgn bego2  bnget...",2023-06-06 00:05:54,PartaiDemokrat,negative
"@funkadhelic_ @wijimoharwan @kompascom Emang kaesang kader PDI-P? 🤭

Kl inget Nasdem yg pertama deklarasi Jokowi preaiden, PDI-P malah terakhir. Soal memberi dukungan mah boleh² aja dan calonnya ya seneng² aja dpt tambahan pendukung",2023-06-06 00:06:21,PDI-P,positive
@tempodotco ALLAHU AKBAR.....,2023-06-06 00:06:22,PartaiDemokrat,negative
"@idisumbar Dan tampak dia tidak mau hentikan..
Begitu kan @NasDem ???
Nakes Indonesia memantau loo... Suara 2024 tidak perlu dari nakes Indonesia??? https://t.co/cCoUf9MpN4",2023-06-06 00:06:29,NasDem,negative
@OposisiCerdas Sepertinya kok dicari carikan masalah?,2023-06-06 00:06:31,NasDem,negative
@PDemokrat @aniesbaswedan @teukuriefky_1 Partai otak kerdil.,2023-06-06 00:06:47,PartaiDemokrat,negative
@harris_new2 @PDemokrat @aniesbaswedan @teukuriefky_1 Gmn mau naik..lha pemilih  anis itu pemilih prabowo..anis gk punya pendukung  asli,2023-06-06 00:06:55,PartaiDemokrat,neutral
Gerindra Sebut Erick Thohir Salah Satu Kandidat Cawapres Prabowo Subianto https://t.co/TIy6rP7ZWy,2023-06-06 00:07:01,Gerindra,neutral
"@tvOneNews Jika hal tsb terjadi, sy yakin bnyk pendukung Anies yg golput.",2023-06-06 00:07:16,NasDem,negative
"@sigitwid PSI harus punya kader2 yang mumpuni kedepannya bisa mengajukan kader sendiri untuk mensejahterakan rakyat...
Mulai lah dari sekarang, mungkin sepeninggal pak Jokowi tak menjabat presiden lagi PDI-P bukan partai besar lagi",2023-06-06 00:07:58,PDI-P,negative
@WongNde1997 @saidiman @AT_AbdillahToha Gak juga.... Cuma harus nya kan sesuaikan dgn realita... Survei tipu2 emabg hrs dipercaya?,2023-06-06 00:08:07,NasDem,negative
"@PDemokrat @aniesbaswedan @teukuriefky_1 Ini sudah kehilangan kepercayaan dan tanda alam kekalahan dan kocar kacirnya demokrat dimulai dengan negatif campaign, simplikasi kekalahan =dicurangi  , ini seperti  *Katakan Tidak dengan korupsi "" dibalik ini penuh perencanaan bagaimana tehnik korupsi",2023-06-06 00:08:11,PartaiDemokrat,negative
"Hati2 @PDemokrat Mulai Mengancam, Teringat Saat Pilpres 2019.
Sudirman Said Respons Ancaman Demokrat: Cawapres Anies Lagi Ditimbang https://t.co/w2g08JfGX4",2023-06-06 00:08:14,PartaiDemokrat,neutral
@kelpxyz YANG SANGEAN DM AKU YUK🥰🥰,2023-06-06 00:08:17,NasDem,neutral
@BarBaro5_ @ganjarpranowo @PDI_Perjuangan Dua-duanya !!,2023-06-06 00:08:18,PDI-P,neutral
"@misrimisri90 @TeddGus ibarat mengejar layang² putus kalau mau melanjutkan Hambalang hrs diaudit dulu mulai dr design s/d struktur yg sdh terbangun dan kedepannya mau difungsikan sbg apa, kesempatan menjawab pertama diberikan kepada mas @AgusYudhoyono",2023-06-06 00:08:22,PartaiDemokrat,negative
"@OposisiCerdas Kalo memang partai bermasalah dg hukum, sepertinya pdipret juaranya deh....",2023-06-06 00:08:29,NasDem,negative
@Dennysiregar7 Iklan..!! https://t.co/FjJgVBxUgu,2023-06-06 00:08:35,NasDem,negative
"Kebijakan Ekspor Pasir Bisa Rusak Ekosistem Laut, Legislator Nasdem Minta Jokowi Kaji Ulang #BacaRMOL https://t.co/d5c9vAYZlK",2023-06-06 00:08:43,NasDem,neutral
@tvOneNews Media ini punya kepentingan pribadi emg ga mau gitu indonesia damai sejahtra rukun warga nya?,2023-06-06 00:08:50,NasDem,negative
@Tan_Mar3M Mereka adalah time survei bayaran https://t.co/8esMByKBRo,2023-06-06 00:08:51,NasDem,neutral
@DivHumas_Polri @Speedtrap_ @PDI_Perjuangan Cakep.... Pak Pol👍,2023-06-06 00:09:01,PDI-P,neutral
"@Lisaamartatara6 @TyrexMaximus Ha ha ha ha...
Baguslah kl yakin. Tapi....
Suara Anies berasal dari suara Pak Prbw 2019. Yakin Anies bisa kalahkan Prbw dlm putaran I (kl jd nyapres?). Yakin???
Pendukung Jkw pasti tdk pilih Anies, kecuali sbhgn kecil dari Nasdem.
Prbw vs Anies 60 : 40.
Balikkan dulu itu!
🤣🤣🤣",2023-06-06 00:09:01,NasDem,negative
"@Lala_shelala @RajaJuliAntoni @Gerindra @kaesangp @psi_id @RahayuSaraswati @kaesangp harusnya sdh punya KK sendiri, bisa dong Mas Kaesang maju dari partai lain. Maaf, kurang sreg sama banteng sombong",2023-06-06 00:09:05,Gerindra,negative
"@Belok_dong @adityawilly Selamat Bung...
Anda Layak Pakai Rompipink🙋😜 https://t.co/RBToXXWsWz",2023-06-06 00:09:14,NasDem,neutral
"Airlangga Hartarto menyampaikan,@ridwankamil bergabung dengan partainya tanpa ada mahar. Menurutnya,Golkar adalah partai nasionalis religius yg inklusif, terbuka,&amp; berada di tengah,sehingga RK  dapat bergabung dengan partai berlambang pohon beringin itu. https://t.co/jfiIIijDjd",2023-06-06 00:09:26,Golkar,neutral
@PDemokrat @aniesbaswedan @teukuriefky_1 Mundur lebih terhormat daripada menjegal kawan seiring  !!!,2023-06-06 00:09:32,PartaiDemokrat,negative
"Pak Bowo menang head to head dari semua capres!! 🔥

#mypresident #prabowo #gerindra #prabowosubianto #prabowopresiden #indonesiaadilmakmur #mendingprabowo #prabowomypresident #presiden2024 #prabowopresidenri #gerindra  #fypシ ...",2023-06-06 00:09:40,Gerindra,neutral
@bokulos_ @Dennysiregar7 @PDemokrat Buzzerp kompor rusak wkwkwk...emang antum siapa.bung...,2023-06-06 00:09:46,PartaiDemokrat,negative
"@musniumar YANG KOMENTAR NEGATIF TENTANG BEGAL PARTAI DEMOKRAT ADALAH PARA BUZZER ISTANA, YANG DIBAYAR OLEH MULDOKO MAKANYA KOMENTAR NYA SELALU BELA JUNJUGANNYA.",2023-06-06 00:09:58,PartaiDemokrat,negative
@VIVAcoid O m g @PDI_Perjuangan #PDIPerjuangan,2023-06-06 00:10:05,PDI-P,neutral
"Golkar Disebut Untung Jika Koalisi Perubahan Batal, Bisa Usung Anies hingga Gertak Jadi Cawapres https://t.co/hKX7BqxLdC",2023-06-06 00:10:06,Golkar,neutral
@FitrahDharul @tvOneNews @jokowi @ganjarpranowo @msoekarnoputri @PDI_Perjuangan @Dennysiregar7 @66Hasto @andre_rosiade @ruhutsitompul @ch_chotimah2 @Giring_Ganesha @NasDem @suryapaloh51 @PKSejahtera @syaikhu_ahmad @PDemokrat @AgusYudhoyono @aniesbaswedan @DPR_RI @mprgoid @DPDRI https://t.co/qLDnU9ug9X,2023-06-06 00:10:17,PKS,neutral
"@RajaJuliAntoni @Gerindra @kaesangp @psi_id @RahayuSaraswati Nah, mantap ini",2023-06-06 00:10:25,Gerindra,neutral
"Ketua Umum Golkar Airlangga Hartarto menugaskan @ridwankamil untuk memenangkan partai di wilayah Banten, DKI  Jakarta, dan Jawa Barat. Ridwan Kamil pun menegaskan akan menguatkan  ketiga wilayah tersebut dalam Pemilu 2024. https://t.co/AYcix1fH6W",2023-06-06 00:10:32,Golkar,neutral
"Tidak ada perubahan baik yang datang dari Partai Nasdem, yang ada malah kehancuran yang parah efek korupsi jahat.

Nabi Luth The Idol iPhone Nunung iOS 17 jungkook Sherpa https://t.co/gQ0tORch2d",2023-06-06 00:10:32,NasDem,negative
@Hareem4u @QKhalita @PDI_Perjuangan https://t.co/y2Udi0oLAc,2023-06-06 00:10:38,PDI-P,neutral
"@EdiArif96983478 @kaesangb @PDI_Perjuangan @psi_id @newIding30 @OmpungGuru @ch_chotimah2 @FirzaHusainID @RadjaRasta_ @RD_4WR1212 @sami86pilang @feroferraferri_ @Verraagustian_ @Narasi_winda Yes!! Kaesang for Depok... Walaupun sy bukan warga Depok tapi akan selalu mendukung siapapun yg punya potensi, integritas &amp; kapabilitas tuk membangun daerah2 di seluruh Indonesia agar negara kita semakin maju &amp; makmur jaya sentosa di tangan org2 yg tepat, mampu &amp; bertgg jwb.👍😄",2023-06-06 00:10:51,PDI-P,positive
"@PDI_Perjuangan Menarik suara jokower, pdip jangan terlalu pongah lah.",2023-06-06 00:10:51,PDI-P,negative
@Belok_dong @NataprajaSule @adityawilly Eee mboh..mboh..,2023-06-06 00:10:56,NasDem,negative
Erick Thohir Masuk Radar Gerindra untuk Jadi Cawapres Prabowo - Lampungnesia - Lampungnesia #PrabowoUntukIndonesia #NeruskePakdhe https://t.co/wU8YPYOUYW,2023-06-06 00:11:03,Gerindra,neutral
Erick Thohir Masuk Radar Gerindra untuk Jadi Cawapres Prabowo - Lampungnesia - Lampungnesia #SemuaDukungPrabowo #ManutJokowi https://t.co/6xs92oW1Me,2023-06-06 00:11:03,Gerindra,neutral
@Dennysiregar7 Bener juga yg di bilang pak Mahfud mereka sendiri ga kompak saling cakar2an,2023-06-06 00:11:05,NasDem,negative
@Andi_Rubby @inilahdotcom @PDemokrat @aniesbaswedan @AliNgabalinNew Hahhahah.... Mendingan aku golput.... Kl dia wakilnya,2023-06-06 00:11:07,PartaiDemokrat,negative
"Apa yang paling masyarakat ingat tentang Ganjar?
1. Gub Jateng
2. Kader PDI-P
3. E-KTP
4. Gunung Kendeng
5. Wadas
6. Bokep",2023-06-06 00:11:29,PDI-P,positive
@Aiek_Speechless Sayangnya isi otakmu yang tidak normal,2023-06-06 00:11:32,PartaiDemokrat,negative
"Andai AHY sosok yg diinginkan oleh koalisi perlubahan, maka AHY sudah lama dideklarasikan

Tapi hingga kini, AHY bagai ANAK BAWANG. Hanya terkesan sebagai opsional bila pihak lain tak jadi pasangan Abas

PKS dan Nasdem terlalu TEGA, menganggap yang ada seolah2 tidak ada",2023-06-06 00:11:34,NasDem,negative
"Masih tipis...
Perlu Gerakan masif kader2 Gerindra di tingkat kabupaten kota... @prabowo

https://t.co/rPdKFRGcvG",2023-06-06 00:11:54,Gerindra,neutral
@Dennysiregar7 Tar yg disalahin pak Jokowi,2023-06-06 00:11:55,NasDem,negative
@Dennysiregar7 Alhamdulillah....Barakallahu fikum Anies...,2023-06-06 00:12:01,NasDem,positive
@Yani03495310 @kaesangb @PDI_Perjuangan @psi_id @newIding30 @OmpungGuru @ch_chotimah2 @FirzaHusainID @RadjaRasta_ @RD_4WR1212 @sami86pilang @feroferraferri_ @Verraagustian_ @Narasi_winda Yesssa yessss ternyata besti ku cerdas banget yaaa tatakata dan bahasanya krennnn banget makasih bestiiiiiii 👍👍♥️♥️🇮🇩🇮🇩🤟🤟,2023-06-06 00:12:03,PDI-P,positive
"@alisyarief Cak Imin , Cak Tohir , Cak mapod , Ning khopipah",2023-06-06 00:12:11,Gerindra,neutral
@surodilagan @FPKSDPRRI @PKSejahtera Untuk kita perlu kawal dan berisik terus…👊👊👊,2023-06-06 00:12:32,PKS,neutral
@tvOneNews Aamiin YRA...Sependapat dgn LSI Denny JA.,2023-06-06 00:12:49,NasDem,neutral
@KompasTV https://t.co/tnpyZ4FeBF,2023-06-06 00:12:50,Golkar,neutral
@ruhutsitompul Tahun2 Depan Pindah ke Gerindra,2023-06-06 00:12:53,Gerindra,neutral
