text,created_at,tag,sentiment
@koplak_jiplak17 @VeelaaRhie @AgusYudhoyono Cebong dongoooo https://t.co/jKvh2A6VV7,2023-06-03 00:00:10,PartaiDemokrat,negative
@Dennysiregar7 Ngaco perah lobang..,2023-06-03 00:00:13,Golkar,negative
NasDem Targetkan Anies Deklarasi Cawapres pada 16 Juli 2023 https://t.co/ToWDAEpS5V,2023-06-03 00:00:34,NasDem,neutral
@NasDem @aniesbaswedan https://t.co/JROmnI3cGT,2023-06-03 00:00:40,NasDem,neutral
@AnggaPu11878711 @AgusYudhoyono @SBYudhoyono Mimpi,2023-06-03 00:00:43,PartaiDemokrat,neutral
@Lintas_Jaman Wong golkar,2023-06-03 00:00:57,Golkar,negative
@blognyamasaan @AgusYudhoyono @SBYudhoyono Wkwkwk,2023-06-03 00:01:06,PartaiDemokrat,positive
"@Miduk17 Nah elo, kader partai maling lu dukung. Apa gk lbih geblek!? https://t.co/Sr9SLZ7cN5",2023-06-03 00:01:07,NasDem,negative
"@islah_bahrawi Dki 2017 gak boleh kampanye pribumi. Sekaranglawan yanan kamoanye pribumi. 
Sama peanya",2023-06-03 00:01:30,NasDem,negative
"@kompascom Komitmen antikorupsi dari partai @NasDem  duragukan, terlihat setelah 2 petingginya terlibat korupsi, yaitu Rico C dan skrg Johny G P",2023-06-03 00:01:43,NasDem,neutral
@GP_GarisLucu @PDemokrat @SBYudhoyono @AgusYudhoyono Alam bawah sadar dan hati nurani yang awokwow berbicara,2023-06-03 00:01:44,PartaiDemokrat,negative
@RstmBcl @ganjarpranowo @PDI_Perjuangan Mantul👏👏👏,2023-06-03 00:01:52,PDI-P,neutral
"@__AnakKolong @PDI_Perjuangan Kl aku sih dri dulu,kl dari pdip,siapapun calonnya,bahkan Prabowo sklpun gak akan milih,karena omongan2 ibu itu yg sering gak mengenakan..",2023-06-03 00:01:56,PDI-P,negative
@NasDem @aniesbaswedan https://t.co/iMIPbXouiV,2023-06-03 00:02:02,NasDem,neutral
@RomeoWalker19 @SBYudhoyono @AgusYudhoyono @PDemokrat @Pak_JK @aniesbaswedan mbuhh,2023-06-03 00:02:03,PartaiDemokrat,neutral
@NasDem @aniesbaswedan https://t.co/D39EEfjpfW,2023-06-03 00:02:09,NasDem,neutral
@NasDem @aniesbaswedan https://t.co/GRISI0BGWs,2023-06-03 00:02:12,NasDem,neutral
"@SantorinisSun Klo deal @PKSejahtera kembola kembali terkadali, unggul capaian suara 2019 tak bermakna",2023-06-03 00:02:18,PKS,neutral
@muhammadsyakur2 @PartaiSocmed @aniesbaswedan Ga mungkin ah. Beliau pernah keluarin fatwa haram pilih Nasdem kok https://t.co/gAYsuZz4DH,2023-06-03 00:02:28,NasDem,negative
@julhamar18 @NasDem @aniesbaswedan Dis is emeyjing 😂😂🤣,2023-06-03 00:02:32,NasDem,negative
@NasDem @aniesbaswedan https://t.co/BuK32IJcFj,2023-06-03 00:02:34,NasDem,neutral
"@logikapolitikid @psi_id @aniesbaswedan @PKSejahtera Klo dibahas dan disahkan, jadi senjata makan tuan ga sih? 😀",2023-06-03 00:02:39,PKS,negative
"@KompasTV Partai Nasdem muka tembok tidak tahu malu, anda  sudah sebagai opisi ngak mmau nyabut Mentri menteri keluar dari kabinet Jokowi. Masih kurang ya korupsi 8 trilyun",2023-06-03 00:02:41,NasDem,negative
@NasDem @aniesbaswedan Rekam jejak yang membagongken. https://t.co/uQ7rl1u5PZ,2023-06-03 00:02:50,NasDem,neutral
@Taufiq_PD_DKI @KSPgoid @PDemokrat @jokowi Kalau ga kenapa? Kalau dilanjutkan demokrat AHY bakal bubar ya? Hehe...,2023-06-03 00:02:58,PartaiDemokrat,negative
@Borexs51 @Adi_8002 @NasDem Emang bener,2023-06-03 00:03:04,NasDem,positive
@BadruddinAl @Dennysiregar7 kasian mas @AgusYudhoyono,2023-06-03 00:03:12,PartaiDemokrat,negative
"@tvOneNews Sepertinya ini sama hal nya dg jhony g plate. Diluar nya tampak nasdem,namun di dalam tubuh mengalir aliran pdip. !!! Politik nya sudah jauh2 hari terkilas wajah bermuka 2.",2023-06-03 00:03:18,NasDem,negative
@Dennysiregar7 klo prediksi gw Anies the winernya. RI 1.. keren mayoritas rakyat sdh cerdas siapa yg pantas jadi president diantara 3 capres..dgn melihat rekam jejak. Anies kalah klo dicurangi..!!,2023-06-03 00:03:27,Golkar,negative
@Adi_8002 @NasDem Partai restoran...,2023-06-03 00:03:28,NasDem,neutral
"@PDemokrat saya setuju! suara rakyat akan membawa perubahan lebih baik, oleh karena saya tidak memilih PD untuk perubahan lebih baik😊😊😊",2023-06-03 00:03:34,PartaiDemokrat,positive
"@Wawat_Kurniawan Terus ente statement bgitu milih siapa.... Gw hrs milih prabowo gitu... bukannya tambah parah... Yg selama ini ikut mendukung UU ciptakerja omnibus law. Udahlah ini krn system, ga usah ente goreng2 tuk narik simpati... Terus terang 2 pemilu kmrin gw pilih prabowo tp skrg anis",2023-06-03 00:03:36,PartaiDemokrat,negative
@Alie_Fahnoor @Zero8ok @KhoirilAnwar_ @prabowo @bengkeldodo @are_inismyname @papabowo2024 @Ndons_Back @propaganda_99 @Bank_Joee_ @Gerindra InsyaAllah #Prabowo Presiden 2024,2023-06-03 00:04:26,Gerindra,neutral
@Stev3n_Peg3l Ini realistis dan logis dan faktanya sdh terang benderang dikupas Rocky Gerung dan AIB Jokowi dan PDI-P bentuk atau riak² kecurangan sdh nampak dan bukan rahasia lagi dagangan partai wong cilik dan Ndesonya sudah Menipu Rakyat ✓,2023-06-03 00:04:42,PDI-P,negative
"@XiaoMei_99 @NasDem Kalau tidak ada nasbungnya
Kl ada ya halal",2023-06-03 00:05:03,NasDem,neutral
@keuangannews_id Pkb.ppp.ngusung Ganjar pakai Gerbong kosong lokomotif yg tdk punya BBM,2023-06-03 00:05:14,Golkar,neutral
"@MarahIchsan Sesama mereka sibuk manuver sendiri,tdk komit. @PKSejahtera sana sini nyari cawapres. Demokrat ngotot @AgusYudhoyono cawapres dan sibuk jelekin jokowi. @NasDem sibuk nyiapin private jet.Nanti kl koalisi mereka pecah, yg disalahkan @jokowi . Assssooooy😃😃🤓",2023-06-03 00:05:24,PKS,negative
@logikapolitikid @psi_id @aniesbaswedan @PKSejahtera mbulet kek benang ruwet,2023-06-03 00:05:49,PKS,negative
@Adi_8002 @SimbahPutri1 @NasDem Hukuman mati yg pantas utk koruptor,2023-06-03 00:06:00,NasDem,negative
"@ade206 @__AnakKolong @PDI_Perjuangan Oo gitu, gaswat...maaf lihat videonya di mana ya?",2023-06-03 00:06:01,PDI-P,negative
"@NasDem @aniesbaswedan Capres Pembual kok diusung to @NasDem , piye to kiii,,,,,",2023-06-03 00:06:04,NasDem,negative
"@MarahIchsan Narasinya akan berbeda, jika Nasdem tidak mendukung Anies.
Oligarki hitam takut kepada Anies yang elektabilitasnya paling rendah, kata Sure Pay",2023-06-03 00:06:07,NasDem,negative
@habibthink @Ahmad_hendars Lahh...mmg gak jadi... Blom tau yaa...banyak janji2 dia yg pd gak jadi.....udh kebiasaan...🤪😝😜,2023-06-03 00:06:10,NasDem,negative
