text,created_at,tag,sentiment
"Jadi, apa yang mesti kita waspadai kepada NasDem? Ya, banyak ... selama itu bisa disebut cara yang tidak elegan, kotor, jahat, hingga yang mengandung fitnah, hoaks, termasuk didalamnya hasil survei elektabilitas pesanan yang penuh settingan.

Di 2023
Rudy https://t.co/6o7bzvP50e",2022-12-21 00:00:00,NasDem,negative
"Jadi, apa yang mesti kita waspadai kepada NasDem? Ya, banyak ... selama itu bisa disebut cara yang tidak elegan, kotor, jahat, hingga yang mengandung fitnah, hoaks, termasuk didalamnya hasil survei elektabilitas pesanan yang penuh settingan.

Di 2023
Rudy https://t.co/SSVhAYCwjO",2022-12-21 00:00:00,NasDem,negative
"Jadi, apa yang mesti kita waspadai kepada NasDem? Ya, banyak ... selama itu bisa disebut cara yang tidak elegan, kotor, jahat, hingga yang mengandung fitnah, hoaks, termasuk didalamnya hasil survei elektabilitas pesanan yang penuh settingan.

Di 2023
Rudy https://t.co/6PMcOedtId",2022-12-21 00:00:01,NasDem,negative
"@aniesbaswedan @NasDem yang begini mau dijadikan presiden,hancur indoneisa😂 https://t.co/7qQXwignjh",2022-12-21 00:00:45,NasDem,negative
"@detikcom Kalo belum PT 20% gak udah kepedean jadi capres,",2022-12-21 00:01:35,NasDem,negative
"@MARQUEZ__93 @Pencerah___ @jokowi @puanmaharani_ri Biar aja bang, salah sendiri kenapa mau dikibulin ma tukang kibul🤣🤣",2022-12-21 00:02:16,NasDem,negative
@bwinarso99 Nasdem punya data kelicikan pilores 2019 ... Dan jokowi ga bisa berkelit lg.. Semua kebohongan kepalsuan jokowi ada di Nasdem.. Pokonya Nasdem punya kartu trup jokowi.. Monggo jokowi pecat jg mntri dr Nasdem kl brani 🤣🤣🤣🤣,2022-12-21 00:02:40,NasDem,negative
@yusuf_dumdum urusin noh meikarta huahuahauhau,2022-12-21 00:02:43,NasDem,negative
@Tan_Mar3M Ke depan Nasdem akan makin nyungsep. aamin,2022-12-21 00:03:05,NasDem,negative
@NephiLaxmus @bawaslu_RI Emang Erik Tohir capres dari partai apa ? Kalau Anies Baswedan jelas sudah diusung dan dideklarasikan sbgi capres dari @NasDem . Kenapa pada pura2 bodoh?,2022-12-21 00:03:52,NasDem,negative
@puanmaharani_ri mbak puan capres @PDI_Perjuangan,2022-12-21 00:04:37,PDI-P,neutral
"@yusuf_dumdum Biar para cebong senang dan GK usah lapor ke sana sini, 🤣",2022-12-21 00:04:38,NasDem,negative
"@musniumar Lautan lagi aja, payah larutan panas dalam",2022-12-21 00:04:41,NasDem,negative
@bwinarso99 Mau  di framing kayak gimanapun bakal terus meroket elektabilitas nasdem selama masih sama anis..yakin dah,2022-12-21 00:05:02,NasDem,positive
"@Dian64202254 @TxtdariHI @UNICEFargentina dan nasdem, jangan lupakan nasdem",2022-12-21 00:05:08,NasDem,neutral
"@MARQUEZ__93 @jokowi @puanmaharani_ri Pakde lagi pakde lagi,yaelah ngurus ginian aje kaga bisa gmn mau ngurus tambang,migas,infrasrtuktur dan lain2 yg lebih berat meen,mimpi wan gemblung jadi pleciden,iye pleciden antah brantah",2022-12-21 00:05:40,NasDem,negative
@Relawananies tetep jeblok suara NASDRUN.. krn pemilih tradisional anies itu TDK SAMA ama pemilih tradisional NASDEM yg die hard kpd sosok nasionalis. makanya byk yg kabur itu.. bego bgt... 😂,2022-12-21 00:05:44,NasDem,negative
"@Tan_Mar3M Kehidupan memang unik.
Dulu Nasdem paling getol memojokkan Anies, sekarang mengusung Anies.
Kalau niat Nasdem murni karena taubat, saya senang.
Tapi kalau Anies dijadikan alat Paloh untuk balas dendam ke Jokowi, ini mengerikan. https://t.co/YPRxNstTzn",2022-12-21 00:06:09,NasDem,negative
@nasi_padangenak @mamabiasani @republikaonline @aniesbaswedan @NasDem Org bodoh mustahil bs pitar kayak loe drun🙈,2022-12-21 00:07:06,NasDem,negative
@pengarang_sajak Ketum Nasdem kok Presiden ILC🤣😂🤭,2022-12-21 00:07:18,NasDem,negative
@musniumar Prof anda jagan menghayal terlalu tinggi awas leher tegang,2022-12-21 00:07:44,NasDem,negative
@PDemokrat Partai BUSUK..TENGGELAMKAN DEMOKRAT..TIKUS2 BERTOPENG,2022-12-21 00:08:02,PartaiDemokrat,negative
@keuangannews_id Bisa gak kerja lagi atw minimal gak gajian org bawaslu negor erik atw ganjar,2022-12-21 00:08:08,Golkar,neutral
@CNNIndonesia Capres direbublik mimpi,2022-12-21 00:08:13,NasDem,neutral
"@panca66 Padahal cuma 15.1% ya om, tapi Koq Nasdem, Demokrat, PKS, dengan AB nya takut setengah mati ya, ironi",2022-12-21 00:08:16,NasDem,negative
"@MARQUEZ__93 🤣🤣🤣😇😇😇
Layu Sebelum Berkembang https://t.co/XnhlLVFdqU",2022-12-21 00:08:22,NasDem,positive
@VIVAcoid kelakuan..najis amat..  dis!!!!,2022-12-21 00:08:22,NasDem,negative
@mamabiasani @republikaonline @aniesbaswedan @NasDem Dasar tolol loe drun dikasih kbenaran aja msh bloon🙈,2022-12-21 00:08:31,NasDem,negative
@yusuf_dumdum Elektabilitas kang bokep berapa,2022-12-21 00:08:31,NasDem,neutral
@Relawananies sakarepmu…!,2022-12-21 00:08:45,NasDem,negative
"@musniumaar @aniesbaswedan @NasDem @mohmahfudmd Yg d dada"" siapa ? Gk org ko dada""",2022-12-21 00:08:48,NasDem,negative
@DPP_PKB @cakimiNOW Doa terbaik dan Sukses selalu untuk Bp Gud🙏🏻,2022-12-21 00:08:49,PKB,positive
@LAODE79285118 @SangPejuank @PaimoMontok @WAHYU_UNIFORM @hs_meliala @MNurhuda0209 @ReSinagal2 @Deny90605367 @Ayah20202 @BigDaddy234s @UsniErlangga @Budi_Dharma88 @Rusman30966088 @AwYesaya @AriHend95106868 @Metdro2 @SopanEdan @AntonKu44233833 @Thomastjik @JohnVirgoVj @Rasto66010876 @gustafadi @modien_ganesa @rmiryanti @NkriUud45 @harrycoocaa @atiroh07 @Antaredja1 @Joko1widodo @istidharto @dann84620377 @SutayaLili @hamro_s @Hardjoeno @HeriAgustiawan5 @Nr53N74H7N @CrbSira @Lembayung071 @bambang20020901 @erfinsyafrizal3 @Prihandono72 @anakranto64 @Pemberang1 @OrangBa13921152 @2020Kadrun @Cantika82104633 @KPU_ID @NasDem @PKSejahtera Dalam berbagai kaidah dan norma sosial yg berlaku umum seorang bakal calon pejabat negara seperti #Anies harus siap mundur atau dimundurkan dari pencalonan @NasDem apabila telah melanggar #etika dan moralitas politik karena dianggap tidak mampu memenuhi tata nilai masyarakat umum https://t.co/KCwzyIrsLy,2022-12-21 00:08:59,PKS,neutral
@panca66 Siap @AgusYudhoyono jadi capres kan bukan ngarep cawapresnya Anies kan jangan kalah sama @NasDem blm pernah dia mimpin negeri ini,2022-12-21 00:09:10,PartaiDemokrat,negative
