text,created_at,tag,sentiment
"Dan jika kalkulasi ini benar-benar ditempuh Nasdem, saya pikir rakyat Indonesia patut bersyukur, karena setidaknya bangsa ini dapat selamat dari keterpecahan yang sangat mungkin terjadi jika ""bapak politik identitas"" ini berhasil mendapat 20 persen dukungan.

Februari
Indomilk https://t.co/phyVxoIioH",2023-02-01 00:00:00,NasDem,positive
"Dan jika kalkulasi ini benar-benar ditempuh Nasdem, saya pikir rakyat Indonesia patut bersyukur, karena setidaknya bangsa ini dapat selamat dari keterpecahan yang sangat mungkin terjadi jika ""bapak politik identitas"" ini berhasil mendapat 20 persen dukungan.

Februari
Indomilk https://t.co/fWrnTibxIc",2023-02-01 00:00:00,NasDem,positive
"@musniumar ialah satu satunya..
yg lain mah pake etika dan nurani..kaga curi start !
pohon monas d kmanain ?",2023-02-01 00:00:01,NasDem,negative
@CNNIndonesia Jokowi bukan ketua partai nasdem ngapain komplain soal nasdem gk ngasih tau bahwa anis dicalonkan capres dari partai @NasDem,2023-02-01 00:00:02,NasDem,negative
@KangFathanNow @DPP_PKB @saidaqil PKB di hatiku Gus Muhaimin Iskandar Presidenku,2023-02-01 00:00:05,PKB,neutral
@SaifulBathar @BagusMuhaiminS1 @cakimiNOW @baGUSMUHAIMIN24 @DPP_PKB @EmHasanuddin @ErwinLoebis77 @Ogek97759196 Mantap Gus Muhaimin Iskandar Presidenku Allahu Akbar,2023-02-01 00:00:31,PKB,positive
"Dan jika kalkulasi ini benar-benar ditempuh Nasdem, saya pikir rakyat Indonesia patut bersyukur, karena setidaknya bangsa ini dapat selamat dari keterpecahan yang sangat mungkin terjadi jika ""bapak politik identitas"" ini berhasil mendapat 20 persen dukungan.

Februari
Indomilk https://t.co/fX93v3bRZ5",2023-02-01 00:00:32,NasDem,positive
@rumahsinggah45 @BagusMuhaiminS1 @cakimiNOW @baGUSMUHAIMIN24 @DPP_PKB Mantap Gus Muhaimin Iskandar Presidenku PKB Di hatiku,2023-02-01 00:00:49,PKB,positive
"Nasdem, PKS dan Demokrat.... Lambungkeun !!!!",2023-02-01 00:01:19,NasDem,negative
@HelmiFelis_ https://t.co/eljXwEknte,2023-02-01 00:01:32,NasDem,neutral
@QianzyZ Apa urusannya?,2023-02-01 00:01:42,NasDem,negative
"2] Ahmed Zaki Iskandar mengaku kecewa dengan suporter Persita Tangerang yang telah melakukan tindakan tidak bertanggung jawab tersebut.

#airlanggahartarto #partaigolkar #golkarpedia mas wali @gibran_tweet 
#ridwankamil #golkar #persita #persissolo #persis",2023-02-01 00:01:49,Golkar,negative
"Sudirman Said menegaskan bahwa Anies tak punya perjanjian politik dengan Ketua Umum Partai Gerindra Prabowo Subianto terkait Pilpres.

@prabowo

#capres2024

#pemilu2024

#dekade08

#mendingprabowo",2023-02-01 00:01:54,Gerindra,neutral
"@Mdy_Asmara1701 Perhatian banget sama rakyat kecil 
Ramah, santun dan sangat menjaga adab, muka selalu ramah, tidak terpancar keculasan is the bleeh pokoknya https://t.co/Xy1Oi1YowA",2023-02-01 00:01:55,NasDem,positive
@QianzyZ Mukidi galau...karena sdh diancam sama mak banteng,2023-02-01 00:02:06,NasDem,negative
"Sgt disayangkan, bahwa pemilih @NasDem yg SANGAT MUNGKIN adalah kelompok Nasionalis, kini suaranya dipakai untuk mendukung @aniesbaswedan yg kotor dgn politik identitas pada Pilgub DKI 2017. Bersekutu dgn kelompok intoleran yg telah dibubarkan oleh negara. Nasdem hianati pemilih.",2023-02-01 00:02:13,NasDem,negative
