text,created_at,tag,sentiment
"@Mdy_Asmara1701 Sosok Sony Wanimbo Ketua DPRD Tolikara,Politisi Nasdem,di duga mendanai KKB Pemberontak Papua Merdeka.
@NasDem Rakyat Tolikara Dukung Anies Presiden 👈
@aniesbaswedan di dukung kelompok Teroris KKB,HTI,FPI,NII,PKI masa kini.
Bahaya bagi ke utuhan NKRI.🇲🇨 https://t.co/Zo9DBjUzfR",2022-12-18 00:00:17,NasDem,negative
@vivayogamauladi @PSSI @BeritaPAN @Official_PAN @kahminasionalRI Perancis 1- Argentina 2,2022-12-18 00:00:42,PAN,neutral
"@ruhutsitompul Jangan ladeni Anies, Bang. Coba ladeni dirisendiri: 'mampukah saya?'",2022-12-18 00:00:45,NasDem,negative
Maman Abdurrahman Caleg DPR-RI Dari Partai Golkar No Urut 8 Dapil Se-kalimantan Barat,2022-12-18 00:00:55,Golkar,neutral
@Krist888 @AnggaPtx @firdaus_julham @via_jayabaya1 @AgusYudhoyono @Bakomstradaban1 @BakomstraPD Dijalan aja boleh kok kalo mereka .,2022-12-18 00:01:01,PartaiDemokrat,neutral
"Ampuuun. 
@nasdem sudah seperti Anies. 
Kader yang waras, akan malu setengah mati punya Partai macam begini. Kecuali jika semua kadernya gila. https://t.co/Yrr38q875y",2022-12-18 00:01:12,NasDem,negative
@vivayogamauladi @PSSI @BeritaPAN @Official_PAN @kahminasionalRI Argentina 3 VS Perancis 2,2022-12-18 00:01:17,PAN,neutral
"@KompasTV Ucapan Nasdem dan mulut Anies sama persis, paling pinter membelokkan fakta",2022-12-18 00:01:18,NasDem,negative
@vivayogamauladi @PSSI @BeritaPAN @Official_PAN @kahminasionalRI argentina 2-1 france,2022-12-18 00:01:57,PAN,neutral
"@vivayogamauladi @PSSI @BeritaPAN @Official_PAN @kahminasionalRI 🇦🇷2 
🇫🇷1",2022-12-18 00:02:40,PAN,positive
@Irwan2yah1 @PDemokrat Kurang ajar bupati ini.,2022-12-18 00:02:57,PartaiDemokrat,negative
@vivayogamauladi @PSSI @BeritaPAN @Official_PAN @kahminasionalRI Prancis 1 - 0 Argentina,2022-12-18 00:02:57,PAN,neutral
@MayaA62580468 Perlu diingat dan jangan sampai lupa partainya  @sahabat_NengVia yg suka ngomong santet itu adalah @PDemokrat,2022-12-18 00:03:11,PartaiDemokrat,negative
"@ruhutsitompul Salam dari Jateng.. 
Anies menang 💪💪💪 https://t.co/DwIlvdluZ6",2022-12-18 00:03:21,NasDem,positive
@_Rizmaya__ Julid sirik dan benci.... Takut kl pa anis lebih terkenal lg... Hatinya sdah tertutup https://t.co/9ChRRauEBH,2022-12-18 00:03:31,NasDem,negative
