text,created_at,tag,sentiment
"Kalau saat beraksi yang modyar hanya pelaku sih, masih mendingan, malah kalau bisa sebelum meledakkan diri bisa dilumpuhkan duluan, tapi kalau menimbulkan korban dari mereka yang tidak bersalah, apa sebutan yang lebih cocok selain manusia biadab.

Gerindra
Mimpi https://t.co/5PQC8jicuE",2022-12-09 00:00:00,Gerindra,negative
"hanya pelaku sih, masih mendingan, malah kalau bisa sebelum meledakkan diri bisa dilumpuhkan duluan, tapi kalau menimbulkan korban dari mereka yang tidak bersalah, apa sebutan yang lebih cocok selain manusia biadab.

Gerindra
Mimpi https://t.co/uUjhvEGXWB",2022-12-09 00:00:00,Gerindra,negative
"hanya pelaku sih, masih mendingan, malah kalau bisa sebelum meledakkan diri bisa dilumpuhkan duluan, tapi kalau menimbulkan korban dari mereka yang tidak bersalah, apa sebutan yang lebih cocok selain manusia biadab.

Gerindra
Mimpi https://t.co/yWVtv5soUs",2022-12-09 00:00:01,Gerindra,negative
@MurtadhaOne1 Sumbar banyak lgbtnya....,2022-12-09 00:00:02,NasDem,positive
@CitraLestariP @Gembrenk3 @Gerindra @fadlizon @prabowo https://t.co/AZr44E0EYg,2022-12-09 00:00:08,Gerindra,neutral
@Rasto66010876 @_SEKNAS_RI @SangPejuank @RiisqiRama @kadiyono @ResimenRasiman @Mayapada1108 @Thomastjik @UsniErlangga @NkriUud45 @dann84620377 @JohnVirgoVj @AntonKu44233833 @Metdro2 @AriHend95106868 @ermi_purba @PaimoMontok @Kris_Simpati @SutayaLili @modien_ganesa @anakranto64 @Lembayung071 @AwYesaya @gustafadi @rmiryanti @hs_meliala @harrycoocaa @Budi_Dharma88 @atiroh07 @Antaredja1 @Joko1widodo @istidharto @WAHYU_UNIFORM @hamro_s @Hardjoeno @HeriAgustiawan5 @Nr53N74H7N @CrbSira @bambang20020901 @BigDaddy234s @MNurhuda0209 @RonalSihotang78 @agung_milala @aniesbaswedan @Relawananies @SuaraAnies @AniesIndonesia @PartaiSocmed @NasDem @suryapaloh51 https://t.co/gIGMda2Qwh,2022-12-09 00:00:10,NasDem,neutral
@ch_chotimah2 Ha..ha..ha ... Pengurus Parta Demokratnya @AgusYudhoyono kayak gini banget,2022-12-09 00:00:14,PartaiDemokrat,negative
@YRadianto @PDemokrat @AgusYudhoyono https://t.co/paxF85ep5x,2022-12-09 00:00:22,PartaiDemokrat,neutral
"@andre_rosiade @prabowo @jokowi Alam Demokrasi adalah alam petarung, petarung yang bernyali, jadi bertarunglah  di 2024",2022-12-09 00:00:22,Gerindra,neutral
@andre_rosiade @prabowo @jokowi @Gerindra Taik ... Taik ... Taik  lo  !!!!!,2022-12-09 00:00:24,Gerindra,positive
"kedua ""KETUA DPD"" ingin perpanjangan masa jabatan jokowi dengan arti lain 3 priode untuk jokowi.... https://t.co/V4E7IJEfZH",2022-12-09 00:00:25,PKS,neutral
"@TentangSolo1 @muhammadiyah @voicebobotoh @Jogjastudent @UNAS1949 @halokampus @yeahmahasiswaa @TulisanPELAJAR @iloveaceh @unsri @UIIYogyakarta @fadlizon @ReflyHZ @caknundotcom @infoRIAU @infoSumbar @UnivPancasila @korantempo @TitiekSoeharto @SBYudhoyono @Pak_JK @Nurmantyo_Gatot @satriohendri @bachtiarnasir @UAS_AbdulSomad @Jogja24Jam @pb_hmi @KAMMIPusat @pmii_indonesia @infosurabaya @infobdg @islamidotco @PKSejahtera @UGMBergerak @ustad_alhabsyi @tebuirengonline @aslisuroboyo @FSPMI_KSPI @NajwaShihab @aliansibem_si @FaisalBasri @republikaonline @merdekadotcom @kumparan @geloraco @univ_indonesia @UGMYogyakarta @unpad @AremafcOfficial @tni_ad ⁴²Saat mantu ini JokoWi&amp;Besan pura2 adakan pengajian utk kamuflase biar dianggap Islam,pdhal nyatanya=Kaum NeoPKI kabèh,wong dua2nya Gak pernah ngaji/solat,&amp;mantunya juga Gak mau berJilbab! JKW maunya berbesan sekaum PKI. JOKOWI mHINA ISLAM!Yo TembakkanROKET kePestaKAWIN Kaesang https://t.co/o2Xc3qbvkd",2022-12-09 00:00:31,PKS,negative
"@BradHarizz @aniesbaswedan Wkwkwk ga ngaruuuh..entah editan entah bneran, yg pasti fokus kita para antitesa @aniesbaswedan dan @NasDem BUKAN ke baliho apalg bacot doank unt pilih pemimpin, tp karakter dan rekam jejak kerja NYATA yg bermanfaat unt WARGAnya.",2022-12-09 00:00:39,NasDem,positive
@andre_rosiade @prabowo @jokowi @Gerindra Mau ketawa takut keciduk silipol..... wkwkwkwk,2022-12-09 00:00:49,Gerindra,negative
"@NasDem @aniesbaswedan Team marketing bergerak terus......semprot pewangi agar bau sampahnya tidak tercium kemana2...
Tapi sampah tetaplah sampah.....",2022-12-09 00:00:58,NasDem,negative
"@AzamKha1011 @Tita83079013 @AgusYudhoyono Islam ada, Kristen ada, Hindu ada, Yahudi juga ada. Tinggal pilih. Lo maunya apaan.",2022-12-09 00:01:07,PartaiDemokrat,negative
"@geloraco Satu darah ""golkar""...wajar sikapnya serupa.hahhahha",2022-12-09 00:01:07,Golkar,negative
"@erwandha21 @DKuntet01 @dilan89134521 @Tita83079013 @zyiqyu26 @AgusYudhoyono Hah? Kalo kejahatan lain masih mungkin, tapi ini bom bunuh diri, matik. Agama lain gak ada ajaran bom bunuh diri atau mati konyol untuk membela agama. Meskipun ajaran sesat, dalam Islam masih byk pemuka agama yg nganggap bom bunuh diri mati syahid.",2022-12-09 00:01:07,PartaiDemokrat,negative
@NasDem Disambut apa nyewa tarian adatnya?,2022-12-09 00:01:12,NasDem,negative
@Relawananies Disambut kader nasdem kali,2022-12-09 00:01:18,NasDem,neutral
@VIVAcoid Itu tanda orang yg tidak tahu diri.,2022-12-09 00:01:19,Gerindra,negative
"@Metro_TV @NasDem @aniesbaswedan jadi Menteri gagal, jadi gubernur gagal, sekarang mau jadi Presiden??? masyallahhh...",2022-12-09 00:01:26,NasDem,negative
"@tatakujiyati @NasDem Seperti kata Mas Anies :
Kesejahteraan hanyalah impian kosong, tanpa Kesetaraan dan keadilan..

Rakyat Papua butuh aksi nyata, bukan hanya sebatas slogan dan janji manis",2022-12-09 00:01:26,NasDem,negative
"UMKM Kuat, Ekonomi Meningkat
#perubahandanperbaikan
@sahabat_NengVia @AgusYudhoyono @PDemokrat @pd_kabtangerang @pdemokratbanten @caknawa https://t.co/EZsoiQZc4W",2022-12-09 00:01:38,PartaiDemokrat,positive
@Bhartanto72 @NasDem @aniesbaswedan NASDEM  == NASi aDEM,2022-12-09 00:01:41,NasDem,neutral
"@andre_rosiade @prabowo @jokowi @Gerindra Sebelas dua belas loe @andre_rosiade  dengan Ali ngibulin,loe versi new nya😁😁😁makanya jgn jd pecundang,😁😁😁😁 https://t.co/nuIcIS824d",2022-12-09 00:01:55,Gerindra,positive
@Bambang77197468 @Tita83079013 @AgusYudhoyono Asem tenan iki 😀😀😀,2022-12-09 00:01:56,PartaiDemokrat,positive
@OposisiCerdas Politik hukum alam bos tak ada teman abadi dan musuh abadi yg ada berjuang atas nama rakyat ujungnya kepentingan golongan yang di pelihara menurut pikiran saya belum ada pemimpin partai dan kroninya di Indonesia yg betul2 berjuang untuk BANGSA ini,2022-12-09 00:02:09,Gerindra,negative
"@noire172 @Gerindra @kaesangp ""Gak ada yg bikin takut gua di dunia ini"". Eh pake akun anonim 🤣🤣",2022-12-09 00:02:13,Gerindra,negative
@detikcom itu orang2 mereka sendiri aja lah... politik kotor,2022-12-09 00:02:17,NasDem,negative
@zyiqyu26 @Tita83079013 @AgusYudhoyono Lalu apa dasar dia (mereka) melakukan pemboman?,2022-12-09 00:02:24,PartaiDemokrat,negative
@NasDem @aniesbaswedan Keren 👍,2022-12-09 00:02:32,NasDem,positive
@NasDem @aniesbaswedan https://t.co/RRPd7uDxXg,2022-12-09 00:02:36,NasDem,neutral
"@andre_rosiade Pernah juga ada yg klaim menang pilpres kan😁😁 . 
Memang ga baik sih yg namanya klaim2 itu jika tidak sesuai dengan realita. 
Realita kali ini ya salah satunya suara Gerindra tergerus, banyak. 😇",2022-12-09 00:02:41,Gerindra,negative
"@noire172 @Gerindra @kaesangp Keren... Bergantunglah hanya sama Allah, pasrah dan tawakkal..",2022-12-09 00:02:47,Gerindra,positive
"@staysaferek @jansen_jsp Nanti demokrat dirubah menjadi bemokarat, kyk rumah sakit jadi rumah sehat. yg penting kan ada perubahan.",2022-12-09 00:02:50,NasDem,neutral
@andre_rosiade @prabowo @jokowi @Gerindra Halo saya dari masa depan tp pak wowo tergiur dgn jabatan kabinet dan menjadi menhan.,2022-12-09 00:02:55,Gerindra,negative
@NasDem Gaji nya berapa... 😂😂😂,2022-12-09 00:03:04,NasDem,negative
"Menakar kualitas yg paling sederhana dari bakal calon presiden yg di usung Nasdem seorang nonpri, emigran dari Yamen.
Simak video ini 👇
@FerdinandHaean3
@aniesbaswedan
@NasDem https://t.co/vzbEGf9cPg",2022-12-09 00:03:05,NasDem,neutral
@OssyDermawan Dan yang paling sejahtera dan katmya harta adalah juragannya,2022-12-09 00:03:09,PartaiDemokrat,neutral
@NasDem @aniesbaswedan Copras capres Anies emangnya jadi presiden Indonesia itu mudah kenyataannya selama NKRI masih berdiri kokoh dan Pancasila sbg dasar negara republik Indonesia maka yg melanjutkan estafet kepemimpinan presiden Jokowi merupakan seorang pribumi asli Nusantara selain itu minggiiirrr,2022-12-09 00:03:15,NasDem,negative
@Gerindra @Subur0204 Aahhh. Yang bener,2022-12-09 00:03:15,Gerindra,positive
@Rasto66010876 @tengkuzainalar1 @_SEKNAS_RI @mulyadi2028 @RiisqiRama @ResimenRasiman @Mayapada1108 @Thomastjik @SangPejuank @UsniErlangga @NkriUud45 @dann84620377 @JohnVirgoVj @AntonKu44233833 @Metdro2 @AriHend95106868 @ermi_purba @PaimoMontok @Kris_Simpati @SutayaLili @modien_ganesa @anakranto64 @Lembayung071 @AwYesaya @gustafadi @rmiryanti @hs_meliala @harrycoocaa @Budi_Dharma88 @atiroh07 @Antaredja1 @Joko1widodo @istidharto @WAHYU_UNIFORM @hamro_s @Hardjoeno @HeriAgustiawan5 @Nr53N74H7N @CrbSira @bambang20020901 @BigDaddy234s @MNurhuda0209 @RonalSihotang78 @agung_milala @aniesbaswedan @Relawananies @SuaraAnies @AniesIndonesia @PartaiSocmed @NasDem 😳😳😳,2022-12-09 00:03:25,NasDem,neutral
"@OposisiCerdas Partai Gerindra juga sudah Lupa dgn berdarah2nya kami sebagai pendukung beliau tahun 2019, tetapi beliau masuk Koalisi &amp; Melupakan Para Pendukungnya Gerindra, Paham",2022-12-09 00:03:29,Gerindra,negative
@FirzaHusain Semoga benar terjadi,2022-12-09 00:03:32,NasDem,negative
"@Tita83079013 @AgusYudhoyono seperti kejahatan saat diadili,mereka tetap tidak akui walau sudah mbunuh dll. punya alasan pembenaran bagi diri sendiri. Jangan pernah terusik jika bukan niat dihatimu. Kita semua menunggu pengadilan terakhir dari yang Maha kuasa.",2022-12-09 00:03:35,PartaiDemokrat,negative
@tifsembiring Udah tinggalin aja pak,2022-12-09 00:03:43,Gerindra,negative
"@andre_rosiade @prabowo @jokowi @Gerindra Halo saya dari masa depan,komitmen kami itu bullshit adanya karna pak wowo jd menhan.",2022-12-09 00:03:53,Gerindra,neutral
"@pippyachmad @OposisiCerdas https://t.co/GO8QnEBCyF
setau sy hamya pks dan demorat yg jd oposisi.
 dm letak komitmemya gerindra",2022-12-09 00:03:54,Gerindra,negative
"@an_ti_ka_drun Pake otak tong kalo ngucap, yg menghianati rakyat dan anies itu si jendral…. Ngapain beliau gabung sama mukidi si tukang mebel yg ngaku punya ijasah UGM?….",2022-12-09 00:03:59,Gerindra,negative
@detikcom Tanda-tanda Partai Nasdem mau Ambruk,2022-12-09 00:03:59,NasDem,neutral
@YRadianto @wak_iyoung @PDemokrat @AgusYudhoyono inin sedot ki 🙏🏻,2022-12-09 00:04:34,PartaiDemokrat,neutral
@JackPakuan @pasukanganjar @Tita83079013 @AgusYudhoyono Intinya lo benci islam gitu aja jelaskan,2022-12-09 00:04:36,PartaiDemokrat,negative
@pengarang_sajak Ud jgn ada sebaliknya kl ganjar yah ganjar!!kgn sebaliknya!!kt dl sdh tdk suka sm wowo ngapain dijilat lg?!kl gue org sdh tua tdk akan pili wowo!!ngerti? Fokus aja kr @ganjarpranowo…jgn labil,2022-12-09 00:04:37,Gerindra,negative
@andre_rosiade @prabowo @jokowi @Gerindra Tenggelamkuan gerindra....👎,2022-12-09 00:04:38,Gerindra,neutral
@andre_rosiade @prabowo @jokowi @Gerindra He he ....,2022-12-09 00:04:40,Gerindra,neutral
"@andre_rosiade @prabowo @jokowi TDK BAIK MATI DEMI HAL YG RELATIVE ATAU FANA ,KASIHAN ANAK ITU HARUS DI SURUH KONSULT AGAR MINDNYA TERBUKA ,SIKAP MILITANSI OVER DOSIS UNTUK KELAS NEGARA HUKUM YG DEMOKRASI SEPERTI INDONESIA TDK SEHAT
KOK ANEH PENDUKUNG GERINDRA  PRABOWO INI ,HARUS TETAP WAJAR &amp; OBJECTIVE MINDNYA",2022-12-09 00:04:44,Gerindra,negative
@SantorinisSun Kampanye buat apa? Capres?. Emang udah ada penetapan di pemilu? Ganjar sama prabowo suruh kampanye jg gpp kok.,2022-12-09 00:04:48,NasDem,negative
@AndriK08341828 @NasDem @aniesbaswedan Nasi Demek.,2022-12-09 00:04:48,NasDem,neutral
DPW Partai NasDem Banten Menginginkan Kehadiran Anies Baswedan di Tanah Jawara https://t.co/wXcIg6Id2J,2022-12-09 00:04:58,NasDem,neutral
"@Ceker007 Perhatikan pertanyaan okey,,",2022-12-09 00:05:11,NasDem,neutral
@alisyarief Actually I am Panic..!🤫🤫🤫,2022-12-09 00:05:19,NasDem,positive
@detikcom gr bgt brewok,2022-12-09 00:05:38,NasDem,positive
@tifsembiring Jgnlah berkoalisi dg yg khianat....,2022-12-09 00:05:44,Gerindra,negative
@GarengHallu Gerindra pecundang nomor wahid....moso ditawarin jd wapresnya pulak...bener2 sih kalo gerindra nggknmarah,2022-12-09 00:05:55,Gerindra,negative
