text,created_at,tag,sentiment
"Selamat pagi Sahabat Kompas. Ketua Umum PDI-P Megawati Soekarnoputri mengungkapkan rasa bangga dan berterima kasihatas kesediaan Presiden Joko Widodo memenuhi undangan Rakernas III PDI-P di Jakarta. Baca selengkapnya di harian Kompas (https://t.co/Z6bhYbEJRg).

#AdadiKompas https://t.co/FFrTiY1Vs0",2023-06-07 00:00:00,PDI-P,neutral
@musniumar Sy dapat bocoran dr orang dalam bacapres anies namanya Musni umar ! Bacapres ke 2024,2023-06-07 00:00:05,PartaiDemokrat,neutral
"@QKhalita @PDI_Perjuangan @ganjarpranowo Yang scope propinsi Jatengnya saja  tidak bisa berbuat apa2 selama dua periode apalagi untuk Negara Indonesia dgn kompleksitas masalah yg ada di negara ini ?
Awas mencret lagi",2023-06-07 00:00:13,PDI-P,negative
"@Andiarief__ @aniesbaswedan Yang penting PD,PKS,NASDEM hrs tetap solid, ikhlaskan Capres memilih Cawapres sendiri...",2023-06-07 00:00:21,NasDem,neutral
"@tukangrosok22 @PDI_Perjuangan @DivHumas_Polri @CCICPolri @mohmahfudmd @ListyoSigitP Emak @KaredokLeunca__ gkgkgkgk
Cc @ahriesonta",2023-06-07 00:00:27,PDI-P,negative
"@k_FadhanurSt @PDemokrat Kata tim Alter Ego, panik ga? Panik lah, masa ngga jawab seluruh kader @PDemokrat menjawab pertanyaan tim alter ego",2023-06-07 00:00:29,PartaiDemokrat,negative
"#GusIminPenentu
#MuhaiminIskandar
CEO PolMark Research Center, Eep Saefulloh Fatah menilai Ketua Umum PKB Muhaimin Iskandar atau Gus Muhaimin akan menjadi faktor penentu pada Pemilihan Presiden dan Wakil Presiden 2024. 
@cakimiNOW 
@DPP_PKB https://t.co/bQxXYmTyDe",2023-06-07 00:00:39,PKB,neutral
"Eep Saefulloh Fatah menilai Ketua Umum PKB Gus Muhaimin akan menjadi faktor penentu pada Pemilihan Presiden dan Wakil Presiden 2024. #GusIminPenentu #MuhaiminIskandar
@cakimiNOW
@EmHasanuddin
@halimiskandarnu
@malik_haramain
@DPP_PKB https://t.co/NHn5MxPZJL",2023-06-07 00:00:48,PKB,neutral
@adangsetiadana @PDemokrat Mestinya spt ini... https://t.co/umP9oXOjZ0,2023-06-07 00:00:49,PartaiDemokrat,neutral
"@KompasTV Gw usul penggantinya Surya Paloh, blio mumpuni di bidang itu........liat aja metrotv, maju tho?",2023-06-07 00:00:55,NasDem,negative
"@Andiarief__ @aniesbaswedan Kasihan di posisi pa anies, jika pa anies ambil capres bukan AHY nanti demokrat minggat.",2023-06-07 00:00:57,NasDem,negative
"@SorayaRahman58 @j6rt9gw2hd @Surya_Paloh @NasDem Bu Irma orang pintar cerdas dan lugas jadi mau di partai manapun akan siap diterima malah partainya rugi kalau kehilangan beliau dan sayangnya sekarang berada di partai yang tidak tepat buat Bu Irma.beliau cocok masuk di PDI atau Golkar
@PartaiGolkar @PDI_Perjuangan",2023-06-07 00:00:58,Golkar,negative
"Sejarah membuktikan..
#GusIminPenentu
#MuhaiminIskandar
@cakimiNOW
@EmHasanuddin
@DPP_PKB
@Jazilul_Fawaid https://t.co/yFKe0R2Lfh",2023-06-07 00:01:00,PKB,neutral
"@KompasTV Koalisi perubahan ada tanda2 TDK lagi seia sekata ada yg mau cawapres segera diumumkan ada yg maunya tunggu dulu. Ya klo begini mending AHY didorong JD cawapres Ganjar Pranowo, itu jauh lebih baik. Dua partai pernah 2 periode presiden gabung pasti hasilnya akan menjadi wah.......",2023-06-07 00:01:05,NasDem,positive
"Pemimpin yang mikirin rakyat itu kelihatan dari mukanya, dari penampilannya itu kelihatan, banyak kerutan di wajahnya karena mikirin rakyat. Ada juga yg mikirin rakyat, sampai rambutnya putih semua. 

2024 GANJAR PRANOWO.  👏🏻

@PDI_Perjuangan 
@ganjarpranowo 

#GanjarMenangTotal https://t.co/vZwST4WsWH",2023-06-07 00:01:19,PDI-P,negative
@mutajir_mohamat @tifsembiring Kalau yang menyangkut masalah koruptor kelompok nya pasti senyap....seper yang baru baru ini untuk menghajar Anies hajar dulu Nasdem...ga kebawah semua.....apa lagi ada yang hebat nya kebawa.....!!!!!????,2023-06-07 00:01:28,NasDem,negative
"@DokFun @NasDem @PDemokrat @PKSejahtera Cc @Gerindra, @andre_rosiade, @fadlizon, @prabowo, @ganjarpranowo, @aniesbaswedan 
Ayo para bacapres tunjukkan keperpihakanmu.",2023-06-07 00:01:30,Gerindra,neutral
@diwahono @PDI_Perjuangan @ganjarpranowo Kospley Azis gagap😌,2023-06-07 00:01:50,PDI-P,neutral
"@KaredokLeunca__ @NasDem @PDemokrat @PKSejahtera @musniumar Pesannya sdh jelas, berani dan punya nyali,.
Bukan yg bodoh dan toloL...🤣 https://t.co/h6advJfp5t",2023-06-07 00:02:09,PKS,positive
@KompasTV Gurem merem,2023-06-07 00:02:10,Gerindra,negative
"Gus Muhaimin akan jadi Faktor Penentu Hasil Pilpres 2024
#GusIminPenentu 
#MuhaiminIskandar 
@cakimiNOW 
@DPP_PKB 
@BagusMuhaiminS1 https://t.co/Mu285KtjAr",2023-06-07 00:02:13,PKB,neutral
@KakekHalal https://t.co/VDFYNuubPM,2023-06-07 00:02:15,NasDem,neutral
@PDemokrat Jika @PDemokrat konsisten dengan ucapannya seharusnya berani mencabut aturan PAW 😏 percuma pakai sistem proposal terbuka tapi di tengah jalan yg terpilih di gantikn oleh kader yg tidak terpilih,2023-06-07 00:02:16,PartaiDemokrat,negative
"@Andiarief__ @aniesbaswedan Cuy, abis make berapa ton semalam?",2023-06-07 00:02:47,NasDem,negative
"@MichelAdam9191 Sabar sabarin @AgusYudhoyono, tunggu tanggal main nya, seraya berdoa memohon kepada Allah, niat buruk mereka akan selalu gagal... so 2024 jangan lupa si muldog dan kroni nya jebloskan ke penjara... ingat itu...",2023-06-07 00:02:53,PartaiDemokrat,negative
"@musniumar Kirain videonya ttg apaan, bgt buka langsung muka berkumis muncul...lsg matikan",2023-06-07 00:02:54,PartaiDemokrat,negative
@PDemokrat https://t.co/5tQzSHHpsv,2023-06-07 00:02:55,PartaiDemokrat,neutral
@PDemokrat Sdh panas dingin ya.. Jokowi Yees,2023-06-07 00:02:58,PartaiDemokrat,negative
"@tukangrosok22 @rintocw @PDI_Perjuangan @DivHumas_Polri @CCICPolri @mohmahfudmd @ListyoSigitP Ko sebut sila pertama jd sila ke 5,nampak betul mulut kurang ajar si Alfian tanjung neh.",2023-06-07 00:02:59,PDI-P,negative
"@baGUSMUHAIMIN24 
@cakimiNOW 
@DPP_PKB 
@tppkemendes https://t.co/j54oCD1wng",2023-06-07 00:03:04,PKB,neutral
"@PDemokrat @aniesbaswedan @teukuriefky_1 Dari dulu juga gitu isu nya, udah biasa",2023-06-07 00:03:08,PartaiDemokrat,negative
@ILCTalkshow @erickthohir @ridwankamil @AgusYudhoyono @mohmahfudmd Wkwkwkwkwk ILC sllu bikin hiburan,2023-06-07 00:03:38,PartaiDemokrat,positive
"@ARRoch12 @PDemokrat @aniesbaswedan Klu duet Anies-Novel jadi, hampir dipastikan suara PS + GP tidak sampai 20 persen. Cebong cebong harus berjuang keras menggagalkan pencawapresan Novel.",2023-06-07 00:03:42,PartaiDemokrat,negative
@andre_rosiade Oh,2023-06-07 00:03:49,Golkar,negative
"@QKhalita @PDI_Perjuangan @ganjarpranowo Ya maklum cuman petugas, jawabannya ya normatif, tdk pada konteks.mungkin dia gk paham pertanyaannya ato mungkin bingung jawabnya. Krn kemiskinan emang ""dirawat"" ama nih par-taii biar awet nk mudah di kibulin. Msh mw pilih nih par-taii? #cumananya",2023-06-07 00:03:53,PDI-P,negative
@KakekHalal Hanya buzzer yg percaya sama survey bayaran..!,2023-06-07 00:04:02,NasDem,negative
"@PDemokrat @aniesbaswedan Karma itu brlaku sekarang, apa gk ingat bgmn pemerintahan SBY mendukung c imin mendongkel Gus Dur dr PKB??? 

Allah mboten sare, sll brlaku scr natural. 

Apa yg ditabur mk itulah yg akan dituai",2023-06-07 00:04:10,PartaiDemokrat,positive
"Ketua Umum PKB Muhaimin Iskandar atau Gus Muhaimin akan menjadi faktor penentu pada Pemilihan Presiden dan Wakil Presiden 2024.
#GusIminPenentu
#MuhaiminIskandar
@cakimiNOW
@DPP_PKB https://t.co/t2q2TOXhAb",2023-06-07 00:04:15,PKB,neutral
"@QKhalita @PDI_Perjuangan @ganjarpranowo fakta sebenarnya mereka tidak merasakan kemiskinan diwilayahnya apalagi bicara kemiskinan nasional.
jika saja mereka bisa/tahu dan merasakan kemiskinan tsb pastilah sejak dari awal lbh fokus bekerja dengan baik jujur dan benar namun kenyataan bonsospun di korupsi oleh pejabat.",2023-06-07 00:04:16,PDI-P,negative
"Sepertinya PDIP memiliki ikatan emosional yg kuat kepada Prabowo

https://t.co/R2UF8CJrXo https://t.co/GQjmc6UM2I",2023-06-07 00:04:17,PDI-P,positive
"@Ardian_S20 @tifsembiring @DPP_PartaiUmmat @PKSejahtera @PDemokrat @NasDem Berdasarkan pengalaman begitu...petugas TPS mati 894,....",2023-06-07 00:04:25,PKS,neutral
"@Gus_Raharjo @PDI_Perjuangan Ada banyak spekulasi diluar terkait relasi kedua tokoh ini. Namun yang pasti, Pak Jokowi dan Bu Mega memiliki visi yang sama.",2023-06-07 00:04:37,PDI-P,neutral
NasDem Respons Andi Arief soal Evaluasi Dukungan: Cawapres Serahkan ke Anies https://t.co/lSas0b3NJG koalisi #perubahan semakin kuat politik gagasan bukan politik dagang sapi yang menjadi tontonan rakyat sebagai penentu di TPS sebagian besar generasi melenial dan Z paham digital,2023-06-07 00:04:43,PKS,neutral
"@CNNIndonesia Semua disikat, harusnya @PDemokrat  bs membaca manuver politik si merah sih jika ingin tetap bersama rakyat",2023-06-07 00:04:59,PartaiDemokrat,negative
@Andiarief__ @aniesbaswedan Omong kosong buat kepentingan rakyat dalam demokrasi,2023-06-07 00:05:21,NasDem,negative
"@MardaniAliSera @aniesbaswedan @PKSejahtera Satu satunya jalan agar koalisi bisa adem, capresnya harus ini
https://t.co/fsJC9J53u3",2023-06-07 00:05:33,PKS,neutral
"@BarBaro5_ @ganjarpranowo @PDI_Perjuangan Sok keras, padahal OTAK KOSONG.
Wajar klo OTAK BOKEP, jadinya KOSONG.",2023-06-07 00:06:17,PDI-P,negative
@KaredokLeunca__ @NasDem @PDemokrat @PKSejahtera @musniumar Jadi Dosen saja tapi ngajarnya jangan kepanjangan narasi malah mahasiswanya pusing.,2023-06-07 00:06:17,PKS,negative
"@KompasTV ini kan masalah siapa yg lebih besar kasih amunisi ke bacapres untuk safari politik selama ini, bahasa terangnya, kalau kamu sedikit kasih amunisi nggak usah macem², pdhl koalisi ini saling membutuhkan, harga diri jgn sampai digadaikan",2023-06-07 00:06:22,NasDem,negative
"@Yurissa_Samosir Istana dan oligarki makin galau🤣🤣🤣
Fenomena pak anies itu presiden pasti jadi.",2023-06-07 00:06:27,NasDem,negative
DPC Partai Gerindra Lambar Optimis Raih 8 Kursi pada Pemilu Mendatang - LampostTV #Prabowo #BangkitBersama https://t.co/4CHMUYcSJY,2023-06-07 00:06:35,Gerindra,neutral
Gerindra Lirik Erick Thohir Jadi Cawapres Prabowo - https://t.co/vFvrI0nSOT #Prabowo #BangkitBersama https://t.co/eIbm3cWeUJ,2023-06-07 00:06:38,Gerindra,neutral
