text,created_at,tag,sentiment
"@Bambang06304959 @aniesbaswedan @NasDem 😂😂😂🤭🤭 Abis Makan, Di Mandiin Ye..",2022-12-05 00:00:04,NasDem,negative
"https://t.co/KXOtpF6W3A
“Jel, itu kenapa smp ribut antar kader @PDI_Perjuangan dg Relawan Jokowi soal acara di GBK minggu lalu?"" Tanya Florence td siang.
“Nggak ribut. Itu beda pendapat aja. Biasalah.“
“Biasa gimana?
Itu kalau baca berita dan nonton Youtube ada loh gerakan wacana https://t.co/z2OYO1vN4T",2022-12-05 00:00:07,PDI-P,negative
@P_Eneste @tatakujiyati @HelmiFelis_ @marlina_idha @alisyarief @musniumar @bachrum_achmadi @NasDem Tenang saja .. Oligarki siap mensupport bakar duit buat Anies,2022-12-05 00:00:22,NasDem,negative
"@puspita3_eka @bolangwebberII @H4l1mun_D1n61n @NasDem Eh ,njeng 

Sok tau Luh,njeng",2022-12-05 00:00:34,NasDem,positive
@M45Broo Dibeli...yuk...dibeli yuk...,2022-12-05 00:00:42,Golkar,neutral
@Miduk17 HIDUP NASDEM😎😎😎😎,2022-12-05 00:00:49,NasDem,positive
@maulana01538801 @Miduk17 Anda Suka FPI Ya?,2022-12-05 00:00:56,NasDem,negative
@aniesbaswedan @NasDem Mengikuti cara-cara Pak Jokowi saat kampanye.🤣🤣🤣,2022-12-05 00:01:00,NasDem,neutral
"@tormrhone @aniesbaswedan @NasDem Gaya safarinya sudah melebihi calon Ini calon lo ya calon presiden.
Padahal dia itu baru bakal calon partai yang mengusungnya pun belum jelas.",2022-12-05 00:01:05,NasDem,negative
"@Dennysiregar7 @NasDem Melampar batu itu jangan sembunyi tangan, apa pernah kedatangan Ganjar di daerah jawa atau lainnya ada yg demo ?? Gak ada toh ? Karema para pendukung anies mah cerdas""",2022-12-05 00:01:07,NasDem,negative
@Harry85469365 @datuakrajoangek Intinya semua capres pasti ada oligarki di belakangnya. Karena oligarki juga banyak kelompoknya.,2022-12-05 00:01:10,NasDem,negative
@detikcom drama murahan disaat apa2 sdg mahal.,2022-12-05 00:01:15,NasDem,negative
"@detikcom Pribumi pilih pribumi 2024,yg dukung pak Anis sudah kena narasi,asumsi,halusinasi,imajinasi,khayalan tingkat tinggi,dgn judul perubahan Jakarta saja kemiskinan,macet,banjir masih ada,bahkan formula e yg dilobi pak Anis dan dipanitiai kader Nasdem lagi disidik KPK.",2022-12-05 00:01:16,NasDem,negative
@SantorinisSun Ini pasti kerjax komunis,2022-12-05 00:01:20,NasDem,negative
"@KangDickyAjah Besok2 kalau ada yg lewat depan DPW @NasDem , lemparin taik kebo dari Cikeas sekalian...",2022-12-05 00:01:22,NasDem,neutral
"@gerhana_01 @OnayRiano Itu biaya biaya perjalanan yg make uang Nasdem sdh mulai dihitung oleh bendahara partai,,jaminannya melebihi biaya biaya yg dikeluarkan ke om Anies",2022-12-05 00:01:26,NasDem,neutral
"@Antonius061 @victory_chouw @jansen_jsp @PDemokrat Hindari partai yg gaya sok sokan, tinggalkan saja @NasDem FPI ganti seragam..",2022-12-05 00:01:33,PartaiDemokrat,negative
"@datuakrajoangek Bisa jadi itu pesawat disewa,,utk partai nasdem harga sewa pesawat ga seberapa",2022-12-05 00:01:35,NasDem,neutral
"@IwanHar22777738 @puspita3_eka @H4l1mun_D1n61n @NasDem Kapan elo mau bikin perlawan terhadap Anies dan nasdem ,blog?

Bacot aja luh",2022-12-05 00:02:07,NasDem,negative
@alextham878 Kehabisan pelor demokrat.. semua sdh ketembak.. buzer yg  dikoment,2022-12-05 00:02:08,PartaiDemokrat,negative
"3 periode presiden dr relawan”
“Ah itu cuma omongan relawan. Gak ngaruh. Toh yg menentukan capres kan partai, bukan relawan, dan lg sesuai UUD45 jabatan presiden dibatasi 2 periode.“
“Tapi kan kalau rakyat menghendaki, bisa aja UUD 45 diubah”
“Duh mengubah UUD45 itu gak mudah dan",2022-12-05 00:02:18,PDI-P,negative
@rman46 @aniesbaswedan @NasDem ha ha ha wan bacot ga ada ormas pada kelaparan ga dapat jatah 🤣,2022-12-05 00:02:30,NasDem,negative
@Reesty_Cayah @NasDem @PKSejahtera @PDemokrat 🤣🤣🤣,2022-12-05 00:02:31,PKS,positive
@Dennysiregar7 @NasDem Intimidasi adalah jalan ninja mereka ternyata,2022-12-05 00:02:43,NasDem,negative
@CNNIndonesia Kalo emang bgtu ..bukanya malah ditinggal pemilihnya,2022-12-05 00:02:49,Gerindra,negative
@Jokotar04811029 @AgusYudhoyono @PDemokrat BABI Piaran berisik bener belom dikasih makan bi ??,2022-12-05 00:02:49,PartaiDemokrat,negative
@Metro_TV @NasDem @aniesbaswedan Keren pak Anies,2022-12-05 00:03:07,NasDem,positive
Organisasi Sayap Partai Gerindra Salurkan Bantuan untuk Korban Erupsi Semeru https://t.co/jmsTOf7qgQ,2022-12-05 00:03:08,Gerindra,neutral
"@mayangkyu Halo, saya Bencana Bot. Untuk melaporkan letusan gunung api di sekitarmu, silakan balas dengan #gunungmeletus. https://t.co/R90khP5QiW",2022-12-05 00:03:19,Gerindra,neutral
"The best leader
@AgusYudhoyono
@PDemokrat
#PartaiDemokrat
AHY Politisi Mendunia
https://t.co/7wsqKcZ8BA",2022-12-05 00:03:23,PartaiDemokrat,positive
@PDemokrat ini kebijakan ugal ugalan juga https://t.co/t8C8PE9EIj,2022-12-05 00:03:29,PartaiDemokrat,negative
"Respons Demokrat soal Kantor Partai NasDem di Aceh Dilempar Telur hingga Kaus Kaki Busuk: Memalukan!

#Demokrat #Nasdem #Aceh #telurbusuk #beritaviral https://t.co/UbzN9GNXAy",2022-12-05 00:03:38,NasDem,positive
"@jansen_jsp @PDemokrat Playing fiktim...Sama ketika pirli Dahono akan memproses kasus formula E, hanyalah siasat spy terlihat dizolimi oleh pemerintah.",2022-12-05 00:03:39,PartaiDemokrat,negative
"@kadrunmampos Jadi fix yaaa.....

Hebat kau...@NasDem",2022-12-05 00:03:43,NasDem,positive
"@kakekharam @SholikanD @puspita3_eka @NasDem Ngomong apaan sih?

Ngomong apa kumur kumur?

Ga jelas",2022-12-05 00:03:46,NasDem,negative
@fadlizon @Gerindra,2022-12-05 00:03:55,Gerindra,neutral
"Mantap Jend
@AgusYudhoyono
@PDemokrat
#PartaiDemokrat
AHY Politisi Mendunia
https://t.co/6krZcWgNvw",2022-12-05 00:04:06,PartaiDemokrat,positive
@Paltiwest Wan...ente kadabg-kadang,2022-12-05 00:04:16,NasDem,negative
@aniesbaswedan @NasDem Klau nggak ngarap dukungan mana mau ente hujan hujan. ente cuma cari simpati nies,2022-12-05 00:04:37,NasDem,negative
@Relawananies Tenang aja jaket ORANGE menunggu Anis Baswedan... rakyat gak usah terlalu bingung,2022-12-05 00:04:44,Golkar,neutral
"@Reyshoryuken @CNNIndonesia @PKSejahtera Oya ? 
dah lama gak ke Cilodong.",2022-12-05 00:04:49,PKS,neutral
