text,created_at,tag,sentiment
"Peduli perempuan dan anak
Partai kebangkitan bangsa https://t.co/Ke3Lp4IQn0",2023-01-25 00:00:03,PKB,neutral
"NasDem Buka Peluang Koalisi Lain: Tunggu Saja, Dalam 2 Hari Ini Akan Ada Cerita https://t.co/k1yRlnrApc",2023-01-25 00:00:03,NasDem,neutral
@Gerindra @gibran_tweet Pepet terooooossss,2023-01-25 00:00:08,Gerindra,positive
"Peduli Perempuan dan Anak
Partai Kebangkitan Bangsa https://t.co/8XWHX7zEi3",2023-01-25 00:00:13,PKB,neutral
@tribunnews Best leader,2023-01-25 00:00:26,Gerindra,positive
"Simak HEADLINE terbaru hari ini.
https://t.co/YiWyDhFi9u",2023-01-25 00:00:30,Gerindra,neutral
"Peduli Perempuan dan Anak
Partai Kebangkitan Bangsa https://t.co/xke5oSvyFr",2023-01-25 00:00:30,PKB,neutral
"Ketum TIDAR @RahayuSaraswati menghadiri Rakernas KESIRA - Badan Kesehatan Indonesia Raya.

KESIRA hadir untuk melayani dan berbakti nyata bagi kesehatan masyarakat Indonesia, bukti nyata GERINDRA hadir sebagai solusi dan harapan bagi bangsa yang sehat dan sejahtera. https://t.co/lHZeRJB8b4",2023-01-25 00:00:30,Gerindra,positive
@Gerindra @clxownn @moviemenfes Woi wkwkw,2023-01-25 00:00:33,Gerindra,negative
"@aniesbaswedan @NasDem Budaya nalar anda dgn orang Baduy ga akan pernah klop. Jangan anda manfaatkan kepolosan, ketulusan, kesederhanaan mereka hny untuk politik anda. Sebenarnya anda itu ga peduli dgn mereka kok. 🔨🔨🔨🤕🤕🤕",2023-01-25 00:00:38,NasDem,negative
"Peduli Perempuan dan Anak
Partai Kebangkitan Bangsa https://t.co/yP3vploOV3",2023-01-25 00:00:42,PKB,neutral
"@wwoseock Sedih banget yellow flag, phi join golkar ya???",2023-01-25 00:00:45,Golkar,negative
Peduli perempuan dan anak partai kebangkitan bangsa https://t.co/oWmS17iv5a,2023-01-25 00:00:45,PKB,neutral
"Peduli Perempuan dan Anak
Partai Kebangkitan Bangsa https://t.co/Lj33deYkRd",2023-01-25 00:00:48,PKB,neutral
"Peduli Perempuan dan Anak
Partai Kebangkitan Bangsa https://t.co/Wzle0b3r5K",2023-01-25 00:00:49,PKB,neutral
"Chunmomo Vol.100 Download:
https://t.co/wxcftqTCou

Tulus Utamakan Rakyat Angkatan Darat Di Hati Rakyat HUANG RENJUN THANK YOU Khilafah Kewajiban Utama #LadyJisooxDiorCoutureSS Partai Kebangkitan Bangsa Mending Prabowo Indonesia Terus Maju #Gempa Xdinary Heroes satu abad nu #NK… https://t.co/4HpWKbLpFp",2023-01-25 00:01:07,PKB,positive
"Chunmomo Vol.100 Download:
https://t.co/GJA7jRvHt2

Tulus Utamakan Rakyat Angkatan Darat Di Hati Rakyat HUANG RENJUN THANK YOU Khilafah Kewajiban Utama #LadyJisooxDiorCoutureSS Partai Kebangkitan Bangsa Mending Prabowo Indonesia Terus Maju #Gempa Xdinary Heroes satu abad nu #NK… https://t.co/8khsMoIVW8",2023-01-25 00:01:10,PKB,positive
"Chunmomo Vol.100 Download:
https://t.co/qXysnxjR0j

Tulus Utamakan Rakyat Angkatan Darat Di Hati Rakyat HUANG RENJUN THANK YOU Khilafah Kewajiban Utama #LadyJisooxDiorCoutureSS Partai Kebangkitan Bangsa Mending Prabowo Indonesia Terus Maju #Gempa Xdinary Heroes satu abad nu #NK… https://t.co/pGZjUNkW99",2023-01-25 00:01:13,PKB,positive
"Peduli perempuan dan anak
Partai kebangkitan bangsa https://t.co/czReHngoWq",2023-01-25 00:01:15,PKB,neutral
"Chunmomo Vol.100 Download:
https://t.co/UISvcrz2zn

Tulus Utamakan Rakyat Angkatan Darat Di Hati Rakyat HUANG RENJUN THANK YOU Khilafah Kewajiban Utama #LadyJisooxDiorCoutureSS Partai Kebangkitan Bangsa Mending Prabowo Indonesia Terus Maju #Gempa Xdinary Heroes satu abad nu #NK… https://t.co/qqb51W0I7O",2023-01-25 00:01:16,PKB,positive
@BagusMuhaiminS1 https://t.co/HQtvaMUTAw,2023-01-25 00:01:26,Gerindra,neutral
@SantorinisSun https://t.co/MhABxop8uK,2023-01-25 00:01:28,NasDem,neutral
"Peduli Perempuan dan Anak
Partai Kebangkitan Bangsa
@GusMuhaimin 
@BagusMuhaiminS1 
@DPP_PKB https://t.co/1IQJCl0K3O",2023-01-25 00:01:28,PKB,neutral
@aniesbaswedan @NasDem Alhamdulillah sodetan kali ciliwung yang mangkrak selama 6 tahun akhirnya kembali di kerjakan,2023-01-25 00:01:32,NasDem,positive
"*Peduli Perempuan dan Anak*
*Partai Kebangkitan Bangsa* https://t.co/Tk37GgTUUL",2023-01-25 00:01:34,PKB,neutral
Peduli Perempuan dan anak partai kebangkitan Bangsa https://t.co/SEJd2Xvrf8,2023-01-25 00:01:34,PKB,neutral
"Peduli perempuan dan anak
Partai kebangkitan bangsa https://t.co/m1WTW9QlZ6",2023-01-25 00:02:26,PKB,neutral
"Peduli Perempuan dan Anak
Partai Kebangkitan Bangsa https://t.co/LV9zJ1UtAg",2023-01-25 00:02:29,PKB,neutral
"*Peduli Perempuan dan Anak*
*Partai Kebangkitan Bangsa* https://t.co/uykMBvSwwy",2023-01-25 00:02:35,PKB,neutral
@NasDem Populer karena anjlok bukan karena naik signifikan pengikutnya,2023-01-25 00:02:42,NasDem,negative
"10) ungkap Dico (bupati Kendal) saat ditanyakan hubungannya dengan Gibran,@gibran_tweet  yang juga merupakan kepala daerah muda di Jawa Tengah.

#airlanggahartarto #partaigolkar #golkarpedia #golkar #golkarsolid",2023-01-25 00:02:44,Golkar,neutral
"Peduli Perempuan dan Anak
Partai Kebangkitan Bangsa https://t.co/jBOLV71tLP",2023-01-25 00:02:49,PKB,neutral
@gibran_tweet @prabowo admin @Gerindra diajak pulang gak mas ?,2023-01-25 00:03:10,Gerindra,neutral
"Komitmen Partai Kebangkitan Bangsa (PKB) Perduli Perempuan &amp; Anak
#PeduliPerempuandanAnak 
#PartaiKebangkitanBangsa https://t.co/NYeGFqQJgA",2023-01-25 00:03:13,PKB,neutral
"Gus Ami Peduli Anak &amp; Perempuan 
@cakimiNOW
@DPP_PKB
@zainul_munas
@Brigade01Arwan1
@hasanroviqi
@Mursyidan10 
@HasanZulfahmi 
@maulizanaceh https://t.co/nlNoSnyfn2",2023-01-25 00:03:13,PKB,neutral
"Komitmen PKB untuk melindungi anak &amp; perempuan.
#PeduliPerempuandanAnak 
#PartaiKebangkitanBangsa 
@cakimiNOW 
@halimiskandarnu 
@DPP_PKB https://t.co/X3XsSZ6bZ9",2023-01-25 00:03:33,PKB,positive
"Peduli perempuan dan anak
Partai kebangkitan bangsa https://t.co/XXY0Pf8MUp",2023-01-25 00:03:37,PKB,neutral
"Perlindungan Perempuan dan Anak
Partai Kebangkitan Bangsa https://t.co/SrW6ZGiQgV",2023-01-25 00:03:43,PKB,neutral
"Peduli Perempuan dan Anak
Partai Kebangkitan Bangsa https://t.co/Ydwl00iDH1",2023-01-25 00:03:44,PKB,neutral
"Perlindungan perempuan dan anak harus menjadi program prioritas dan komitmen bersama seluruh elemen bangsa, karena merekalah yang nantinya akan mewariskan tongkat estafet masa depan bangsa.

#PeduliPerempuandanAnak
#PartaiKebangkitanBangsa 
@cakimiNOW 
@DPP_PKB",2023-01-25 00:03:49,PKB,positive
"Partai Persatuan Pembangunan sebaiknya usung erick thohir untuk menjadi pemimpin nasional pada 2024 mendatang.. #PPP #bangkitbersamaet
#indonesiamaju #indonesiamerdeka #bumnuntuknegeri #bumnuntukindonesia  #erthoforwapres #erickthohir #erickthohirwapres #erickthohirsolusirakyat https://t.co/Vt2yrpUTUV",2023-01-25 00:03:59,PPP,positive
"Peduli perempuan dan anak
Partai kebangkitan bangsa https://t.co/Wv8GtLtubJ",2023-01-25 00:03:59,PKB,neutral
