text,created_at,tag,sentiment
@knpiharis @PSSI @erickthohir @jokowi @PDI_Perjuangan @Kiyai_MarufAmin @ganjarpranowo @wayankoster2014 Katanya anda Ketua KNPI yang mempunyai tugas  mendorong semangat kemandirian kaum muda dalam mengembangkan kualitasnya. Lah ini anda malah membunuh semangat  dan prestasi anak mudah indonesia  ? Dipertanyakan status Ketua Anda.,2023-03-31 00:00:05,PDI-P,negative
"@Rori_Golkar @golkarpedia @airlangga_hrt @4_Golkar Karena bukber dan lebaran kali ini adalah bukber tahun politik.

Partai Golkar Menang
Airlangga Hartarto Presiden
Rakyat Sejahtera",2023-03-31 00:00:10,Golkar,positive
@PDI_Perjuangan KONTOL,2023-03-31 00:00:16,PDI-P,neutral
"@ConanNKRI @PDI_Perjuangan @PKSejahtera Kalau lihatnya malam atau baru bangun tidur terlebih lihatnya dari Jarak jauh bisa jadi...
🤣🤣🤣🤣🤣",2023-03-31 00:00:17,PKS,negative
"Adapun Pak Prabowo investasi pertahanan ini tak terlepas untuk memberikan keuntungan bagi masyarakat Indonesia dan keutuhan NKRI. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:19,Gerindra,neutral
"Komunitas Bakti untuk Rakyat Hadir Sebagai Ruang Aspirasi Pendukung Prabowo. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:20,Gerindra,neutral
"“Teman Berbakti juga dapat mengusulkan topik diskusi melalui “Ruang Diskusi” sekaligus mengisi petisi untuk mendukung Prabowo Subianto,” ucap Lutfi. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:21,Gerindra,neutral
"@CNNIndonesia TEGAKKAN KONSTITUSI...!!!
Woiii @PDI_Perjuangan

https://t.co/oC7qly2yD4 https://t.co/GbeH6gIwja",2023-03-31 00:00:22,PDI-P,negative
"Survei SRS: Elektabilitas Prabowo Subianto Melesat di Jatim dan Jateng, Ungguli Ganjar. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:22,Gerindra,neutral
"Sementara itu, perkembangan elektabilitas Prabowo Subianto di Jawa Tengah melesat hingga hanya selisih 1,8% dengan Ganjar. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:23,Gerindra,neutral
"Namun demikian, keyakinan publik terhadap tokoh-tokoh itu sangat jauh dibandingkan Prabowo dan Ganjar. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:25,Gerindra,neutral
"Wakil Ketua Umum Gerindra Habiburokhman turut angkat bicara ihwal pertemuan antara Prabowo Subianto dan Sandiaga Uno di Kantor Kemenhan. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:26,Gerindra,neutral
"Habiburokhman merasa, Sandiaga menyampaikan niatnya ingin jadi capres dari Partai Gerindra kepada Prabowo. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:27,Gerindra,neutral
"""Karena tidak mungkin ada capres selain pak Prabowo. Realitas politiknya seperti itu,"" ujar Habiburokhman. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:28,Gerindra,neutral
"Habiburokhman menilai pertemuan Prabowo dan Sandi turut membahas posisi calon presiden dari partainya. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:28,Gerindra,neutral
"Survei SRS: Prabowo Subianto Diyakini Jadi Capres 2024 Penerus Kepemimpinan Jokowi. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:29,Gerindra,neutral
"Prabowo diyakini masyarakat Jatim dan Jateng sebagai calon presiden penerus kepemimpinan Presiden Jokowi. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:30,Gerindra,neutral
"""42,5 persen responden meyakini arah dukungan Presiden Jokowi dalam Pilpres 2024 akan diberikan kepada Prabowo Subianto,"" ucap Edwin. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:31,Gerindra,neutral
"Survei terbaru Surabaya Research Syndicate menyimpulkan Menteri Pertahanan RI Prabowo Subianto diyakini masyarakat Jatim dan Jateng sebagai calon presiden. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:34,Gerindra,neutral
"""Dan ini menjadi kekuatan Prabowo bisa riding lawan politik yang lain,"" ucap Ujang. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:34,Gerindra,neutral
"Kinerja Prabowo Subianto sebagai Menteri Pertahanan sangat diapresiasi publik. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:40,Gerindra,positive
"Visi dan kenegarawan Prabowo Subianto merupakan modal yang sangat kuat untuk menghadapi berbagai tantangan di masa depan. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:40,Gerindra,neutral
"Menurut Effendi terlepas adanya keuntungan yang diperoleh Prabowo Subianto terkait hal tersebut. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:41,Gerindra,neutral
"""Yang kedua, saya mau tambah nih, lepas dari keuntungan yang diperoleh oleh aura Prabowo dari munculnya kasus ini,"" ucap Effendi. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:41,Gerindra,neutral
"Menhan Prabowo Serius, Belanja Helikopter Sampai Jet Tempur. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:43,Gerindra,neutral
"Kementerian Pertahanan di bawah Menhan Prabowo Subianto telah membuat daftar investasi pengadaan alat utama persenjataan. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:43,Gerindra,neutral
"Berbagai alustsista yang diborong Menhan Prabowo dalam rangka memperkuat militer RI. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:44,Gerindra,neutral
"Dalam pertemuan itu, nampak Sandi tengah berkunjung ke ruang kerja Prabowo di Kementerian Pertahanan. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:44,Gerindra,neutral
"Kementerian Pertahanan di bawah Menhan Prabowo Subianto telah membuat daftar investasi pengadaan alat utama persenjataan atau disebut Alutsista. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:45,Gerindra,neutral
"""Ada orang yang berpindah kepada Prabowo sebagaian walaupun ada kerugian karena aura itu harus berbagi dengan Golkar,"" ucap Effendi. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:45,Golkar,neutral
"Menurut CEO Lembaga survei SRS Edwin Abdul, Jokowi effect juga membuat elektabilitas Prabowo meningkat di Jatim dan Jateng. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:47,Gerindra,neutral
@03__nakula Salam warasss...salam akal sehat....!,2023-03-31 00:00:48,PDI-P,positive
"Tampak foto surat dari Menhan Prabowo dan potret sang Menhan saat menulis surat tersebut dalam postingan Ustaz Dasad Latif. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:48,Gerindra,neutral
@PDI_Perjuangan Aahhhh keong pagodang hudo hatam lampet.,2023-03-31 00:00:49,PDI-P,negative
"@kompascom #UsutTuntas349Triliun

Bongkar. https://t.co/NAucLjVyqb",2023-03-31 00:00:50,PDI-P,negative
"Tingkat Elektabilitas Capres di Jawa Tengah Prabowo Subianto mendapat sebesar 25,7 persen. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:50,Gerindra,neutral
"@knpiharis @PSSI @erickthohir @jokowi @PDI_Perjuangan @Kiyai_MarufAmin @ganjarpranowo @wayankoster2014 Jikalau anda emang pro palestina, lebih baik anda ke palestina ikut perang, jngan koar"" di indonesia
Sok nasionalis tetapi anda teroris di negeri sendri
Dsar anak pelacur",2023-03-31 00:00:51,PDI-P,negative
"Ustaz Dasad Latif mengucapkan terima kasih atas doa yang disampaikan Prabowo melalui surat itu. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:52,Gerindra,neutral
"Saat Menhan Prabowo Subianto Kirim Surat ke Ustaz Dasad Latif. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:53,Gerindra,neutral
"""Yth Ustaz Dr H Das'ad Latif. Semoga lekas sembuh. Negara, Bangsa dan Ummat sangat membutuhkan ustaz. Salam Hormat Kami, Prabowo Subianto,"" tulis Menhan Prabowo. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:56,Gerindra,positive
"Survei SRS: Elektabilitas Prabowo Subianto Ungguli Ganjar Pranowo di Jatim. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:00:58,Gerindra,neutral
@arifinpribadi @PDI_Perjuangan @ganjarpranowo @GubernurBALI @puanmaharani_ri @erickthohir @jokowi @gibran_tweet Partai banteng jadi partai asu,2023-03-31 00:01:01,PDI-P,neutral
"@nezloves2 @ganjarpranowo @PDI_Perjuangan San caranya gimana agar pendukung Ganjar bisa menerima aku ( one jembut )
Senang aja kao posting dan berpura pura mendukung timnas israel main di U 20 https://t.co/HDRsa3VA6y",2023-03-31 00:01:11,PDI-P,negative
"@03__nakula Maaf, aku tetep @ganjarpranowo 
Bukan yg lain..",2023-03-31 00:01:12,PDI-P,negative
"Dalam survei ini, responden merupakan warga yang berasal dari Jatim. Hasilnya Prabowo Subianto mengungguli dua tokoh lainnya. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:15,Gerindra,neutral
"Prabowo Subianto mendapatkan elektabilitas hingga 27,8 persen. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:17,Gerindra,neutral
"@gibran_tweet @plshn1 Kalo @PDI_Perjuangan masih sistemnya kek dinasti, yaa jangan harap 2024 menang, kecuali kalo calonnya yg dikehendaki rakyat dan timsesnya ga pasif kek kemarin",2023-03-31 00:01:18,PDI-P,negative
@memorysongs2023 @LokalPendaki @PDI_Perjuangan 🤣🤣🤣🤣end,2023-03-31 00:01:24,PDI-P,positive
"""Terima kasih doa dan motivasi dari bapak Menhan Prabowo Subianto,"" kata Ustaz Dasad Latif. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:25,Gerindra,neutral
"Tentu naik elektabilitas Pak Prabowo karena efek endorsement. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:34,Gerindra,positive
"Mantap, sampai elektabilitas Pak Prabowo sebesar 27 persen. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:35,Gerindra,positive
@RadioElshinta Rakyat sudah cerdas kl soal Partai,2023-03-31 00:01:35,NasDem,positive
"@PDI_Perjuangan Delegasi Israel diterima mba puan, sekarang dengan alasan kemanusiaan membela Palestina tetapi mematikan masa depan generasi muda bangsa.saya keluarga besar dan daerah saya basis PDIP dari dulu total dukung PDIP,2024 kalian bakal dihukum.ingat itu",2023-03-31 00:01:36,PDI-P,negative
"Bener, itu efek endorsement bisa elektabilitas Prabowo naik. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:36,Gerindra,neutral
"Elektabilitas Prabowo Subianto disebut terus mengalami peningkatan di Jateng. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:36,Gerindra,neutral
"Jelas, tapi dari kinerja sebagai Menhan, elektabilitas Pak Prabowo masih naik. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:37,Gerindra,positive
"Pasti naik, beberapa kali juga Presiden Jokowi selalu kode kalau Pak Prabowo bakal jadi Presiden selanjutnya. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:41,Gerindra,positive
"Keren, Pak Prabowo tetap berada di tren positif Survei Indikator Politik Indonesia. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:42,Gerindra,positive
"Terlihat, karena Prabowo sering diajak Jokowi, ini yang buat Prabowo elektabilitasnya naik. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:42,Gerindra,positive
"Ngeri banget, Pak Prabowo borong senjata dan kapal perang. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:46,Gerindra,negative
"Bener, bukan hanya sekedar endorse, tapi Pak Prabowo diajak langsung sama Jokowi. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:46,Gerindra,positive
"Mantap banget, Prabowo borong senjata dan pesawat tempur. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:46,Gerindra,positive
"Mantap Pak Prabowo, untuk memberikan keuntungan bagi masyarakat Indonesia dan keutuhan NKRI. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:47,Gerindra,positive
"Tentu, Pak Prabowo lakukan ini untuk pertahanan Indonesia. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:48,Gerindra,neutral
"Pastinya, ada juga Pak Prabowo sering diajak Jokowi untuk mendapingi kunjungan kerjanya. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:53,Gerindra,neutral
"""Seandainya Pilpres dilaksanakan saat ini, sebanyak 27,8 persen warga Jatim mengaku akan memilih Prabowo Subianto,"" ujar Edwin. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:53,Gerindra,neutral
"Endorsement Presiden Joko Widodo membuat elektabilitas Ketua Umum Gerindra Prabowo Subianto meningkat. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:54,Gerindra,neutral
"Keren banget, Pak Prabowo memborong banyak senjata dan pesawat tempur. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:56,Gerindra,positive
"42,5 persen responden meyakini bahwa arah dukungan Presiden Jokowi dalam Pilpres 2024 nanti akan diberikan kepada Menteri Pertahanan Prabowo Subianto. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:01:58,Gerindra,neutral
"Mantap elektabilitas Pak Prabowo kian moncer di bursa Capres 2024. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:02:04,Gerindra,positive
"Mayoritas masyarakat ke dua provinsi tersebut meyakini Prabowo Subianto sebagai calon presiden yang disiapkan untuk melanjutkan kepemimpinan Presiden Jokowi. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:02:05,Gerindra,neutral
"Endorsement Presiden Jokowi dalam Pilpres 2024 nanti akan diberikan kepada Menhan Prabowo Subianto yang dinilai publik sebagai menteri berkinerja terbaik. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:02:13,Gerindra,neutral
"Berdasarkan survei tingkat elektabilitas Capres teratas di Jawa Timur yakni Prabowo Subianto 27,8 persen. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-03-31 00:02:14,Gerindra,neutral
@PDI_Perjuangan Kali ini gua jempol nih...!!!,2023-03-31 00:02:18,PDI-P,neutral
@03__nakula Sikk mikirrr q 🤣🤣🤣,2023-03-31 00:02:18,PDI-P,positive
