text,created_at,tag,sentiment
@AgusYudhoyono Salah Jokowi lagi pasti https://t.co/qso8sT07JY,2022-12-31 00:00:26,PartaiDemokrat,negative
@mirhan_sandy @republikaonline @baznasbazis Ini @PDI_Perjuangan udah gak ada duit apa gimana?. mugar rumah kader partai aja pake dana dari Baznaz. Cuihhh,2022-12-31 00:01:41,PDI-P,negative
"Ooo dihadang ingin bertemu, 

Rombongan Jokowi Dihadang Warga Beratribut PDI-P, Ini Penjelasan Istana 

Klik untuk baca: https://t.co/hIpglbaeqh

Kompascom+ baca berita tanpa iklan: https://t.co/awGbe9sa8a
Download aplikasi: https://t.co/JoMg7owFhY https://t.co/hIpglbaeqh",2022-12-31 00:01:58,PDI-P,neutral
"Inovasi @ganjarpranowo KEBABLASAN:
Zakat untuk KEPENTINGAN Partai !!

@baznasindonesia
@PDI_Perjuangan https://t.co/3texWCYl8L",2022-12-31 00:02:35,PDI-P,neutral
@DoankWarto Kasihan PKS mas🤣,2022-12-31 00:02:40,NasDem,negative
@OposisiCerdas Egk punya harga diri Demokrat pasrah pada Nasdem,2022-12-31 00:03:03,NasDem,neutral
@PKSejahtera @syaikhu_ahmad Pidato kebangsaan ISIS,2022-12-31 00:03:36,PKS,neutral
"@AgusYudhoyono @PDemokrat Semakin kemari, semakin ngga nyaman hidup bernegara dan berdemokrasi di RI 😔",2022-12-31 00:03:41,PartaiDemokrat,negative
"@Pencerah___ Partai2 lain bisa melakukan hal serupa, Baznas open sepanjang yg dibantu memenuhi kriteria tanpa liat ormas dan partai dan dana disalurkan atas nama dan label Baznas, tidak ditukar labelnya/bungkusnya",2022-12-31 00:03:57,PDI-P,neutral
@ganjarpranowo @PDI_Perjuangan Banteng milenial yg nglola bangkotan semua,2022-12-31 00:04:08,PDI-P,negative
"Cak Imin punya konsep untuk mewujudkan kedaulatan pangan yang selama ini menjadi masalah di Republik ini
@cakimiNOW 
@halimiskandarnu 
@DPP_PKB
#CakImin #GusMuhaimin #Muhaimin #MuhaiminIskandar #Capres2024 #Pilpres2024 https://t.co/7R2cuUTH7r",2022-12-31 00:04:27,PKB,neutral
"@wansky1991 @Uki23 Si uki seharian lagi googling ""anies renov rumah kader pks / nasdem / demokrat gunakan dana baznas"" udah ketemu belom ki ?",2022-12-31 00:05:00,NasDem,neutral
Mennelang Ultah @PDI_Perjuangan ke 50 saya berencana memuhar 50 rumah kader yang kondisinya belum layak. (Tulis Ganjar di Akun twiternya dan setelah ramai diperbincangkan titiba status yang ditulis Ganjar menghilang alias dihapus) https://t.co/nLNxJJolNU,2022-12-31 00:05:15,PDI-P,neutral
"Partai dengan Daya Rusak Bangsa yg luar biasa adalah @Pdi_Perjuangan.
Korupsinya,manipulasinya, kebohongannya.",2022-12-31 00:05:24,PDI-P,negative
"@sindai_salie @NasDem @PKSejahtera Coba tanya pendapat para ahli @MUIPusat ...

Hayooo....",2022-12-31 00:05:28,PKS,neutral
@sgits1 @AgusYudhoyono Bhahaha,2022-12-31 00:05:51,PartaiDemokrat,neutral
@OposisiCerdas Rakyat sudah tau bahwa yang memusuhi orang baik itu orang jahat.,2022-12-31 00:05:54,NasDem,negative
@AnandoLikum @yusuf_dumdum @PDemokrat Penting banget depd pd mensejatrrahkan rakyat...enak banget y kader2 nya...wow fantastic inj apa tanggapan mu para pemuja.nya jawaban nya no cment pasti,2022-12-31 00:05:57,PartaiDemokrat,positive
@Evalez_ @ganjarpranowo @PDI_Perjuangan Karena kadernya pada kere😂😂,2022-12-31 00:06:23,PDI-P,negative
@OposisiCerdas Bukan melangkahi wong ga ngerti kok,2022-12-31 00:06:33,NasDem,negative
"@biacho6688992 @brother_djon Pkb ke nasdem trus
Pdi ke gerindra.
Golkar, pan, ppp bingung.",2022-12-31 00:06:59,Golkar,neutral
@ganjarpranowo @PDI_Perjuangan Apakah ada masalah dg twit ini mas kok keburu dihapus? Emang udh brp banyak rmh kader pdip yg dipugar? Jd selain rmh kader pdip yg termasuk tdk layak kpn dipugar?? Nunggu jd presiden dlu ya mas? 😆 https://t.co/lcLLaRYy9Y,2022-12-31 00:07:13,PDI-P,negative
@ganjarpranowo @PDI_Perjuangan Sabar ya netijen.. Tim Lagi sibuk nyusun kalimat buat ngeles,2022-12-31 00:07:19,PDI-P,negative
"@Pencerah___ Blunder yaa..
Jika benar ingin renovasi rumah tak layak huni dengan menggunakan baznaz, ya hendaknya jangan semua kader pedeipeh, meskipun terkait dengan HUT partai.
Justru jika renovasi rumah orang non partai itu point plus. https://t.co/6fTrGpy7af",2022-12-31 00:07:51,PDI-P,negative
Golkar Tekankan Pentingnya Percepatan Implementasi Ekosistem Kendaraan Listrik  https://t.co/ym6i3xfR2x lewat @kabargolkarcom,2022-12-31 00:07:59,Golkar,neutral
"@OposisiCerdas Sepaaaaaak 
Makin lama makin kurang ajar",2022-12-31 00:08:20,NasDem,negative
@SantorinisSun @NasDem  nasdrun main dua peler,2022-12-31 00:08:27,NasDem,neutral
