text,created_at,tag,sentiment
@budimandjatmiko @PDI_Perjuangan Ya itu yg bicara bu mega..coba klo yg bicara selain bu mega..contohnya pak ganjar...pasti rame tu partai banteng..intinya apapun statusnya pak jokowi milik warga indonesia karena beliau presiden tetap hormati beliau karena wrga indonesia bukan dri partai banteng saja..Bud,2023-01-13 00:00:02,PDI-P,negative
"@bwinarso99 Dah ga ada yg dukung..... 
Emang bangsa kita mau dipinpin bany jahiliyah..??? Yg suka pansos mulu dn jual kemunafikan..???
#didukung tali+ban... &amp;
.ormas terlarang..
Masa bangsa ini ga merenung..??? 
@NasDem 
@tvOneNews 
@Relawananies 
@sobat_anies",2023-01-13 00:00:05,NasDem,negative
"23/ Hingga akhirnya ia diberi amanah lain, yakni sebagai ketua Korwil Provinsi NTB DPP Golkar juga di periode kepengurusan 2017 sampai 2019.
#airlanggahartarto #partaigolkar #golkarpedia #golkarsolid #golkarindonesia #golkar",2023-01-13 00:00:16,Golkar,neutral
"Muzani menyatakan hingga saat ini belum ada keputusan resmi soal koalisi Gerindra dan PDIP.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:00:21,Gerindra,neutral
"Prabowo menilai ada beberapa kader Gerindra yang keluar dari jalur sehingga salah jalan.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:00:23,Gerindra,neutral
"Prabowo mengaku siap apabila ditinggalkan para kader Gerindra.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:00:26,Gerindra,neutral
"@ganjarpranowo @PDI_Perjuangan Ini tidak alami, terlihat jelas insiden yg diarahkan melalui WAG.",2023-01-13 00:00:28,PDI-P,negative
"Ahmad Muzani menyebut Sandiaga dan Prabowo sudah melakukan pertemuan untuk membahas wacana sandi pindah jalur ke Partai Persatuan Pembangunan (PPP).

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:00:29,PPP,neutral
"Atas manuver itu, Sandi dikabarkan sudah bertemu dengan Prabowo membahas statusnya sebagai kader Gerindra.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:00:30,Gerindra,neutral
"Prabowo pun meminta kader yang ingin keluar dari partai Gerindra pergi dengan cara baik-baik.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:00:32,Gerindra,neutral
"Sekjen Gerindra Sebut Prabowo dan Sandiaga Sudah Bertemu soal Isu PPP.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:00:33,Gerindra,neutral
"Sekretaris Jenderal (Sekjen) Gerindra Ahmad Muzani mengungkap Ketum Umum Prabowo Subianto sudah bertemu dengan Sandiaga Uno.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:00:33,Gerindra,neutral
"Sekjen Gerindra Sebut Prabowo dan Sandi Bertemu Saling Bertabayun.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:00:33,Gerindra,neutral
"@PDI_Perjuangan Setuju...
Orang itu perlu dikawal terus, biar ga mencla mencle",2023-01-13 00:00:34,PDI-P,negative
"Sekjen Partai Gerindra Ahmad Muzani menyatakan Prabowo dan Sandiaga telah bertemu.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:00:41,Gerindra,neutral
"Gerindra sudah menetapkan Ketua Umum sekaligus Menteri Pertahanan (Menhan) Prabowo Subianto sebagai capres.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:00:42,Gerindra,neutral
"@cakimiNOW 
@DPP_PKB https://t.co/ZXYUBRcnuy",2023-01-13 00:00:45,PKB,neutral
"Ketua Bidang Organisasi Keanggotaan dan Kaderisasi (OKK) DPD Partai Gerindra NTB, Sudirsah Sudjanto membenarkan rencana kunjungan Menteri Pertahanan Prabowo Subianto ke NTB.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:00:46,Gerindra,neutral
"Menurut Muzani, kedua elit Gerindra itu sudah bicara panjang dan menjelaskan terkait polemik yang menyeret nama Sandiaga agar meninggalkan Gerindra.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:00:51,Gerindra,neutral
"24/ Di Pemilu 2019, bekal dari latar belakang politiknya yang mentereng di Partai Golkar, Sari Yuliati maju sebagai Caleg DPR RI dari Partai Golkar di Dapil NTB II. @SariYuliatidpr

#airlanggahartarto #partaigolkar #golkarpedia #golkarsolid #golkarindonesia #golkar",2023-01-13 00:01:00,Golkar,neutral
"@Mdy_Asmara1701 Di last minute, hak Partai Demokrat gabung ke KIB.......

😂😂😂😂 https://t.co/dJMSGLbT2d",2023-01-13 00:01:01,PartaiDemokrat,neutral
"@4mp3ld3nt477 Tindakan yang bagus buat Pak Suryapaloh @NasDem untuk cabut pencapresan Anies agar selamat dari kabinet dan kontestasi pilpres nanti, ayo cabut Pak jangan tunggu lama lama lagi, sayang suara dan dukungan Partai @NasDem sudah makin menciut",2023-01-13 00:01:10,NasDem,negative
"""Setelah dari itu, Pak Prabowo langsung balik ke Jakarta,"" ujar Ketua Fraksi Partai Gerindra DPRD NTB ini.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:01:17,Gerindra,neutral
"@ruhutsitompul *#SalamCerdasAkalSehat*

Selengkapnya Klik:  https://t.co/8ee2XCF4Nj

🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨
.",2023-01-13 00:01:17,NasDem,neutral
"https://t.co/5f3B1WmHrP
Itjima Ulama PKB Gus Muhaimin 
@cakimiNOW 
@DPP_PKB",2023-01-13 00:01:22,PKB,neutral
"Gerindra Bicara Kemungkinan Duet Prabowo-Puan di Pilpres 2024.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:01:22,Gerindra,neutral
"Sekjen Gerindra Ahmad Muzani menyebut semua wacana masih dimungkinkan.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:01:23,Gerindra,neutral
"Muzani menyatakan hingga saat ini belum ada keputusan resmi soal koalisi Gerindra dan PDIP.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:01:24,Gerindra,neutral
"""Sekali lagi Gerindra telah menetapkan Pak Prabowo menjadi capres,"" kata Muzani.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:01:24,Gerindra,neutral
"Sandiaga yang juga sebagai Wakil Ketua Dewan Pembina Partai Gerindra itu menjelaskan buku tersebut merupakan catatan perjalanan semasa kampanye Pilpres 2019.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:01:26,Gerindra,neutral
@musniumar Stuju pak...,2023-01-13 00:01:26,NasDem,neutral
"@ganjarpranowo @PDI_Perjuangan Ya harus tegak lurus manut dgn Ketua Umum. Kalau nggak ya....""Iki tak jaluk ya""...sambil memegang ID card......😉😁",2023-01-13 00:01:26,PDI-P,negative
"Partai Gerindra tidak menutup kemungkinan Prabowo Subianto berpasangan dengan Puan Maharani di Pilpres 2024 mendatang.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:01:31,Gerindra,neutral
"Prabowo menilai ada beberapa kader Gerindra yang keluar dari jalur sehingga salah jalan.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:01:32,Gerindra,neutral
"Prabowo mengaku siap apabila ditinggalkan para kader Gerindra.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:01:36,Gerindra,neutral
"Prabowo pun meminta kader yang ingin keluar dari partai Gerindra pergi dengan cara baik-baik.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:01:36,Gerindra,neutral
"Menhan Prabowo Subianto menyempatkan menemui kader Partai Gerindra NTB. Sudirsah menyatakan, belum dapat memastikannya.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:01:37,Gerindra,neutral
@logikapolitikid Menghina orang aja sudah salah,2023-01-13 00:01:37,PartaiDemokrat,negative
"Atas manuver itu, Sandi dikabarkan sudah bertemu dengan Prabowo membahas statusnya sebagai kader Gerindra.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:01:42,Gerindra,neutral
"Sekretaris Jenderal (Sekjen) Gerindra Ahmad Muzani mengungkap Ketum Umum Prabowo Subianto sudah bertemu dengan Sandiaga Uno.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:01:47,Gerindra,neutral
"Ketua Umum Partai Gerindra Prabowo Subianto telah bertemu dengan Sandiaga Uno.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:01:47,Gerindra,neutral
@EllyKoro @Tita83079013 @NasDem @jokowi Emang pernah pinter?,2023-01-13 00:01:52,NasDem,neutral
"Sekjen Gerindra Sebut Prabowo dan Sandi Bertemu Saling Bertabayun.

@prabowo

#dekade08

#mendingprabowo

#pilpres2024

#terusmajubersamaprabowo",2023-01-13 00:01:53,Gerindra,neutral
@Mdy_Asmara1701 Lukas enembe lah calonnya 🤣,2023-01-13 00:02:03,PartaiDemokrat,neutral
