text,created_at,tag,sentiment
@ch_chotimah2 @aniesbaswedan @NasDem https://t.co/ueIbTZS0cI,2023-02-12 00:00:00,NasDem,neutral
"@Muhammad_Saewad Kok mau ya
Emang pendukung abu jande brp biji?",2023-02-12 00:00:00,Gerindra,negative
"@andre_rosiade gusdur juga bilang begitu, cuma kenapa prabowo  ninggalin emak2 yg ikut berjuang dan menyisihkan uang belanja di 2019, untung aja emak2 udah iklasin gak minta uangnya di balikin.",2023-02-12 00:00:11,Gerindra,positive
@musniumar Emangnya anis itu dr (dokter) lulusan fakultas kedokteran mana om dul? Mantan rektor nulis gelar akademis saja ngawur......,2023-02-12 00:00:13,NasDem,negative
"Abu Janda Dukung Prabowo Menang di 2024, Gerindra Sambut Baik.

@prabowo

#capres2024

#pemilu2024

#dekade08

#mendingprabowo",2023-02-12 00:00:28,Gerindra,positive
"Dukungan itu pun disambut oleh Gerindra. Ketua Harian Gerindra Dasco menyambut positif dukungan dari Abu Janda terhadap Prabowo.

@prabowo

#capres2024

#pemilu2024

#dekade08

#mendingprabowo",2023-02-12 00:00:29,Gerindra,neutral
"Ahmad Ali Nasdem: Sampai Saat Ini Anies Belum Punya Koalisi
https://t.co/jr8Ht3YzhJ",2023-02-12 00:00:30,NasDem,neutral
@musniumar Bayar dulu muss https://t.co/0h2OiP9PLr,2023-02-12 00:00:40,NasDem,neutral
"Abu Janda Dukung Prabowo Menang di 2024, Gerindra Sambut Baik.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo",2023-02-12 00:00:42,Gerindra,positive
"Dukungan itu pun disambut oleh Gerindra. Ketua Harian Gerindra Dasco menyambut positif dukungan dari Abu Janda terhadap Prabowo.

@prabowo

#capres2024

#pemilu2024

#dekade08

#mendingprabowo",2023-02-12 00:00:45,Gerindra,neutral
"@Ainandanisaps @prabowo @Gerindra Weh ra ngawur, pak Prabowo lho iki",2023-02-12 00:00:47,Gerindra,negative
@bintangku206 @fadlizon Akhirnya 1 kubu juga,2023-02-12 00:00:50,Gerindra,neutral
@Pradaprasetya21 @SorayaRahman58 @Surya_Paloh @SBYudhoyono @PKSejahtera @KPK_RI Buahaha... 🤣🤣🤣,2023-02-12 00:00:51,PKS,positive
"Abu Janda secara terbuka menyatakan dukungannya kepada Ketua Umum (Ketum) Gerindra Prabowo Subianto maju dan menangkan Pilpres 2024.

@prabowo

#capres2024

#pemilu2024

#dekade08

#mendingprabowo",2023-02-12 00:00:54,Gerindra,neutral
"Abu Janda Dukung Prabowo Menang di 2024, Gerindra Sambut Baik.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo",2023-02-12 00:00:55,Gerindra,positive
Gerindra Angkat Suara soal Peluang 3 Partai KIB Ikut Peleburan Koalisi https://t.co/5vI505jJ90,2023-02-12 00:00:57,Gerindra,neutral
"Abu Janda secara terbuka menyatakan dukungannya kepada Ketua Umum (Ketum) Gerindra Prabowo Subianto maju dan menangkan Pilpres 2024.

@prabowo

#capres2024

#pemilu2024

#dekade08

#mendingprabowo",2023-02-12 00:00:57,Gerindra,neutral
"Nasdem Ingatkan Anies Jangan “Main Mata” dengan Parpol Koalisi
https://t.co/XrHR2bZQJ1",2023-02-12 00:01:02,NasDem,neutral
"Abu Janda secara terbuka menyatakan dukungannya kepada Ketua Umum (Ketum) Gerindra Prabowo Subianto maju dan menangkan Pilpres 2024.

@prabowo

#capres2024

#pemilu2024

#dekade08

#mendingprabowo",2023-02-12 00:01:07,Gerindra,neutral
"@AmirDemokrat @SBYudhoyono @aniesbaswedan @AgusYudhoyono @PDemokrat Tertata ucapannya, tertata pemikirannya, terasa intelektualitasnya. Bercanda secukupnya, tidak merendahkan orang lain, tidak ada pikiran negatif.
Hasil kerja nyata, terbukti Jakarta banyak perubahan.",2023-02-12 00:01:16,PartaiDemokrat,positive
@andre_rosiade Orang tak tau diri ya btu bang,2023-02-12 00:01:19,Gerindra,negative
@tvOneNews Keluar saja dari Gerindra bang sandi drpd...,2023-02-12 00:01:25,Gerindra,neutral
"@musaKSQ @aniesbaswedan Yakin pasti butuh proses ya, om.

Kita sedang mengamati @NasDem sedang tersandera, gegara @PlateJohnny jadi ""saksi"" kasus korupsi BTS.
Klo @NasDem cabut, yg berdua ga cukup penuhi kuota PT 20%.",2023-02-12 00:01:26,NasDem,negative
@bintangku206 @robimeistro @fadlizon Kedua sampah tsb....mungkin akan dihadiahi Sersan Tituler.Kok bisa pangkat militer diobral?Suka2.Kan ada yg bilang... ini republik dagelan.,2023-02-12 00:01:29,Gerindra,negative
@nurhakim0670 @ganjarpranowo Hadeuuh... pencitraan terus,2023-02-12 00:01:35,NasDem,negative
"Abu Janda secara terbuka menyatakan dukungannya kepada Ketua Umum (Ketum) Gerindra Prabowo Subianto maju dan menangkan Pilpres 2024.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo",2023-02-12 00:01:42,Gerindra,neutral
"Dukungan itu pun disambut oleh Gerindra. Ketua Harian Gerindra Dasco menyambut positif dukungan dari Abu Janda terhadap Prabowo.

@prabowo

#capres2024

#pemilu2024

#dekade08

#mendingprabowo",2023-02-12 00:01:50,Gerindra,neutral
"@Migran_TV_7777 @msaid_didu Dusta apa lagi yang Engkau Dustakan. GERINDRA,.   BULLY AN itu sangat sangat terhina buat kami memperjuangkan PRABOWO di PILPRES 2014 s/d 2019",2023-02-12 00:01:51,Gerindra,negative
"Dukungan itu pun disambut oleh Gerindra. Ketua Harian Gerindra Dasco menyambut positif dukungan dari Abu Janda terhadap Prabowo.

@prabowo

#capres2024

#pemilu2024

#dekade08

#mendingprabowo",2023-02-12 00:01:54,Gerindra,neutral
"Dukungan itu pun disambut oleh Gerindra. Ketua Harian Gerindra Dasco menyambut positif dukungan dari Abu Janda terhadap Prabowo.

@prabowo

#capres2024

#pemilu2024

#dekade08

#mendingprabowo",2023-02-12 00:01:59,Gerindra,neutral
"@musniumar Ramai bisa di edit atau tipuan kamera, ataupun prasangka org saja, 🤭🤭🤭🤭🙏🙏🙏",2023-02-12 00:02:03,NasDem,negative
"Abu Janda Dukung Prabowo Menang di 2024, Gerindra Sambut Baik.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo",2023-02-12 00:02:05,Gerindra,positive
@andre_rosiade @prabowo @jokowi @Gerindra Memang banyak yang tidak mau jadi prabowo presiden...termasuk para cukong2 konglo yg kaget ketika pak prab mau gabung ke pemerintah jokowi....sekarang saatnya pak prab jadi presiden supaya tidak terbelah lagi bangsa inj..😊👍,2023-02-12 00:02:09,Gerindra,negative
"Abu Janda Dukung Prabowo Menang di 2024, Gerindra Sambut Baik.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo",2023-02-12 00:02:10,Gerindra,positive
"Abu Janda secara terbuka menyatakan dukungannya kepada Ketua Umum (Ketum) Gerindra Prabowo Subianto maju dan menangkan Pilpres 2024.

@prabowo

#capres2024

#pemilu2024

#dekade08

#mendingprabowo",2023-02-12 00:02:28,Gerindra,neutral
"Dukungan itu pun disambut oleh Gerindra. Ketua Harian Gerindra Dasco menyambut positif dukungan dari Abu Janda terhadap Prabowo.

@prabowo

#capres2024

#pemilu2024

#dekade08

#mendingprabowo",2023-02-12 00:02:28,Gerindra,neutral
"Habiburokhman memastikan Gerindra terbuka dengan dukungan siapapun untuk Prabowo.

@prabowo

#capres2024

#pemilu2024

#dekade08

#mendingprabowo",2023-02-12 00:02:29,Gerindra,neutral
"@tibulessek @prabowo @are_inismyname @BANGSAygSUJUD @bengkeldodo @dekade_08 @Dorraemon_ @Dahnilanzar @AliLubisACTA @Gerindra Jgn pernh berharap watak orang Gerindra dan pndkung Prabowo lainnya sama dgn watak anda.😁watak anda memelihara,watak kami mengubah",2023-02-12 00:02:39,Gerindra,negative
"Abu Janda Dukung Prabowo Menang di 2024, Gerindra Sambut Baik.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo",2023-02-12 00:02:43,Gerindra,positive
"Dukungan itu pun disambut oleh Gerindra. Ketua Harian Gerindra Dasco menyambut positif dukungan dari Abu Janda terhadap Prabowo.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo",2023-02-12 00:02:43,Gerindra,neutral
"Habiburokhman memastikan Gerindra terbuka dengan dukungan siapapun untuk Prabowo.

@prabowo

#capres2024

#pemilu2024

#dekade08

#mendingprabowo",2023-02-12 00:02:45,Gerindra,neutral
"Dukungan itu pun disambut oleh Gerindra. Ketua Harian Gerindra Dasco menyambut positif dukungan dari Abu Janda terhadap Prabowo.

@prabowo

capres2024

pemilu2024

dekade08

mendingprabowo",2023-02-12 00:02:55,Gerindra,neutral
