text,created_at,tag,sentiment
"@yusuf_dumdum @PKSejahtera @PSSI @erickthohir @Menlu_RI @mohmahfudmd Teriak bela palestina tapi ketemu dubes us penyokong utama israel mesra banget,  kelakuan munafik 😁😁😁😁😁",2023-03-19 00:00:07,PKS,negative
"@NasDem Karena kekalahan didepan mata , itu yang ditakutkan 
P Surya .",2023-03-19 00:00:11,NasDem,negative
"anies, nasdem, dan partai ummat abaikan semua himbauan bawaslu https://t.co/nghDKho0td",2023-03-19 00:00:17,NasDem,neutral
"Dampingi Jokowi Kunker, Prabowo Ikut Ke Pasar hingga Resmikan Jalan. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo

Prabowo Lebih Baik
Prabowo Presidennya

@prabowo @gerindra https://t.co/O7CI5SOeAw",2023-03-19 00:00:20,Gerindra,positive
"Menteri Pertahanan RI Prabowo Subianto mendampingi Presiden Joko Widodo (Jokowi) kunjungan kerja (kunker) ke sejumlah lokasi. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo

Prabowo Lebih Baik
Prabowo Presidennya

@prabowo @gerindra https://t.co/O7CI5SOeAw",2023-03-19 00:00:22,Gerindra,neutral
"PKB KAHIJI JABAR NGAHIJI
#PrungGusMuhaimin 
#PKBKahiji 
#JabarNgahiji 
@cakimiNOW 
@DPP_PKB 
@BagusMuhaiminS1 https://t.co/DV2daBSev7",2023-03-19 00:00:22,PKB,neutral
"Prabowo dan Jokowi menghadiri acara Istigasah dan Doa Bersama Rabithah Melayu-Banjar. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo

Prabowo Lebih Baik
Prabowo Presidennya

@prabowo @gerindra https://t.co/O7CI5SOeAw",2023-03-19 00:00:25,Gerindra,positive
"Dampingi Jokowi Kunker, Prabowo Ikut Ke Pasar hingga Resmikan Jalan. #capres2024 #pemilu2024 #dekade08 #terusmajubersamaprabowo #mendingprabowo

Prabowo Lebih Baik
Prabowo Presidennya

@prabowo @gerindra https://t.co/aSehuUCWf2",2023-03-19 00:00:25,Gerindra,positive
"Prabowo mengakui, keputusannya bergabung ke pemerintahan Jokowi membuat bingung banyak pihak. #capres2024 #pemilu2024 #dekade08 #terusmajubersamaprabowo #mendingprabowo

Prabowo Lebih Baik
Prabowo Presidennya

@prabowo @gerindra https://t.co/3bKQ1Im8Tt",2023-03-19 00:00:27,Gerindra,neutral
"""Kita harus rukun, bersatu, supaya bangsa kita harus dalam kedaan damai, sehingga ekonomi bisa tumbuh,"" kata Prabowo. #capres2024 #pemilu2024 #dekade08 #terusmajubersamaprabowo #mendingprabowo

Prabowo Lebih Baik
Prabowo Presidennya

@prabowo @gerindra https://t.co/3bKQ1Im8Tt",2023-03-19 00:00:29,Gerindra,positive
"Prabowo pun mengajak masyarakat untuk memiliki semangat kerukunan dan persatuan. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo

Prabowo Lebih Baik
Prabowo Presidennya

@prabowo @gerindra https://t.co/s5x1ynyTdp",2023-03-19 00:00:39,Gerindra,positive
"@DPP_PKB @cakimiNOW #PrungGusMuhaimin
#PKBKahiji
#JabarNgahiji",2023-03-19 00:00:41,PKB,neutral
"Prabowo mengakui, keputusannya bergabung ke pemerintahan Jokowi membuat bingung banyak pihak. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo

Prabowo Lebih Baik
Prabowo Presidennya

@prabowo @gerindra https://t.co/s5x1ynyTdp",2023-03-19 00:00:42,Gerindra,positive
"""Kita harus rukun, bersatu, supaya bangsa kita harus dalam kedaan damai, sehingga ekonomi bisa tumbuh,"" kata Prabowo. #capres2024 #pemilu2024 #dekade08 #terusmajubersamaprabowo #mendingprabowo

Prabowo Lebih Baik
Prabowo Presidennya

@prabowo @gerindra https://t.co/NrPpmvNiWH",2023-03-19 00:00:44,Gerindra,positive
"#PrungGusMuhaimin 
#PKBKahiji 
#JabarNgahiji 
@cakimiNOW 
@halimiskandarnu
@DPP_PKB 
@EmHasanuddin 
@SyaifulHooda
@feri_sus77bkl https://t.co/Gol1iJtN57",2023-03-19 00:00:51,PKB,neutral
"""Padahal saya tidak ada niat sama sekali saya kaget saya diundang,"" kata Prabowo. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo

Prabowo Lebih Baik
Prabowo Presidennya

@prabowo @gerindra https://t.co/EuBc1X5Tky",2023-03-19 00:00:59,Gerindra,positive
"Bersama Kita Bisa! 

@cakimiNOW 
@DPP_PKB
@zainul_munas
@yusuf_ch
@wahyujatim

#PrungGusMuhaimin
#PKBKahiji
#JabarNgahiji https://t.co/NMdRR4yUBk",2023-03-19 00:01:00,PKB,neutral
"@Partai_Slebew @PDemokrat namanya @panca66 caleg DPR Sumbar yg dpt 313 suara di thn2019.
belio salah satu aset yg msh blm tereksplor krn saking pintarnya otaknya jd ngadat..
maklumi sj toh Ketumnya jg bocil hanger..",2023-03-19 00:01:06,PartaiDemokrat,negative
"Dampingi Jokowi Kunker, Prabowo Ikut Ke Pasar hingga Resmikan Jalan. #capres2024 #pemilu2024 #dekade08 #terusmajubersamaprabowo #mendingprabowo

Prabowo Lebih Baik
Prabowo Presidennya

@prabowo @gerindra https://t.co/tPDmuF32Bk",2023-03-19 00:01:28,Gerindra,positive
"Diketahui, sejumlah agenda kerja dilakukan Jokowi bersama Prabowo di Tabalong. #capres2024 #pemilu2024 #dekade08 #terusmajubersamaprabowo #mendingprabowo

Prabowo Lebih Baik
Prabowo Presidennya

@prabowo @gerindra https://t.co/tPDmuF32Bk",2023-03-19 00:01:31,Gerindra,neutral
"""Kita harus rukun, bersatu, supaya bangsa kita harus dalam kedaan damai, sehingga ekonomi bisa tumbuh,"" kata Prabowo. #capres2024 #pemilu2024 #dekade08 #terusmajubersamaprabowo #mendingprabowo

Prabowo Lebih Baik
Prabowo Presidennya

@prabowo @gerindra https://t.co/CWg61lVAzm",2023-03-19 00:01:35,Gerindra,positive
@aniesbaswedan @PKSejahtera @NasDem @PDemokrat Bukan pribumi. Males.,2023-03-19 00:01:39,PKS,negative
"Prabowo kemudian mendampingi Jokowi berkunjung ke Pasar Rakyat Tabalong untuk menyerahkan sejumlah bantuan sosial. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo

Prabowo Lebih Baik
Prabowo Presidennya

@prabowo @gerindra https://t.co/O7CI5SOeAw",2023-03-19 00:01:40,Gerindra,positive
"Sebaiknya pak Jhony Plate sampaikan ini kepada @aniesbaswedan , @PKSejahtera dan @PDemokrat serta pendukungnya dilapangan. Anies tak pernah bicara akan meneruskan. PKS menentang kebijakan pemerintah dan Demokrat baru sj mengolok2 kebijakan @jokowi . 

Jangan bohongi rakyat…! https://t.co/GJNs1XsYPL",2023-03-19 00:01:44,PKS,negative
"Prabowo pun mengajak masyarakat untuk memiliki semangat kerukunan dan persatuan. #capres2024 #pemilu2024 #dekade08 #terusmajubersamaprabowo #mendingprabowo

Prabowo Lebih Baik
Prabowo Presidennya

@prabowo @gerindra https://t.co/CWg61lVAzm",2023-03-19 00:01:47,Gerindra,positive
"Dampingi Jokowi Kunker, Prabowo Ikut Ke Pasar hingga Resmikan Jalan. #capres2024 #pemilu2024 #dekade08 #terusmajubersamaprabowo #mendingprabowo

Prabowo Lebih Baik
Prabowo Presidennya

@prabowo @gerindra https://t.co/5RiuBsu0vU",2023-03-19 00:01:48,Gerindra,positive
"PKB KAHIJI JABAR NGAHIJI
#PRUNGGUSMUHAIMIN 

@cakimiNow
@DPP_PKB
@syaifulhooda
@dpwpkbjabar
@bagusmuhaimin24 https://t.co/1veaplIbWn",2023-03-19 00:01:56,PKB,neutral
