text,created_at,tag,sentiment
"Selamat Hari Buruh Internasional 1 Mei 2023

#ganjarpranowo  | #GanjarPresiden2024 | Kak Dela | Golkar | Instagram vs Twitter | UNIQLO | Siang | Minggu |  iPhone https://t.co/kIOOjowlpY",2023-05-01 00:00:00,Golkar,neutral
@NasDem @madtu_madali Alhamdulillah mudah2an kita terhidar dari azab api neraka dgn tidak memilih yg suka nonton filem porno,2023-05-01 00:00:02,NasDem,negative
"Halal Bihalal, Abdul Wachid Bekali Bacaleg Gerindra Jepara - Kudus Strategi Pemenangan Prabowo Subianto - Tribun Muria #Prabowo #BangkitBersama https://t.co/G4LH5C9b2s",2023-05-01 00:00:03,Gerindra,neutral
@buckmano555 @ganjarpranowo @arieanastasia2 @BayuBajra71 @myganjar Selalu dukung njenengan,2023-05-01 00:00:11,PPP,positive
@3rwin__34 @PKSejahtera Ditampol seharusnya nie .. Krn membelokkan sejarah...✍️✍️,2023-05-01 00:00:18,PKS,negative
@DPP_PPP Ok,2023-05-01 00:00:34,PPP,neutral
"Selamat hari buruh

@BagusMuhaiminS1
@cakimiNOW
@sahabat_azhar1
@berpkb
@DPP_PKB
@dpw_sulsel
@DPWPKBSULSEL08
@pkb_pinrang
#HariBuruh #bersamaburuh #HariBuruh https://t.co/OREwS5Rkwt",2023-05-01 00:00:35,PKB,neutral
@airlangga_hrt @abu_waras Gabung bersama Nasdem dan Demokrat aja pak..itu keinginan kebanyakan rakyat Indonesia,2023-05-01 00:00:41,Golkar,negative
@PDI_Perjuangan https://t.co/nTlFfxH1Sd,2023-05-01 00:00:41,PDI-P,neutral
"@airlangga_hrt Sayangnya PG tersandra oleh ambisi dan segala masalah pengurusnya.. PG sudah nggak punya Marwah partai kader, PG tidak lebih sebagai partai oportunis. Tujuan mendekati PD tdk lebih Krn disuruh JKw untuk mengganggu koalisi perubahan dlm hal ini menggagalkan Anies. Era terendah.",2023-05-01 00:00:46,Golkar,negative
Partai Demokrat batal mengusung anus. Apakah Nasdem masih tetap nekat calonkan anus? https://t.co/nQBkT93Okn,2023-05-01 00:01:08,PartaiDemokrat,neutral
@Hidayat74619968 @vagabon13711020 @Dennysiregar7 @PDI_Perjuangan Ketua DPR dipilih dgn suara terbanyak... Dan itu adalah PDIP ngga special 🤪🤪🤪,2023-05-01 00:01:35,PDI-P,negative
#golkarindonesia #AirlanggaHartarto #golkarpedia #CSKvsPBKS #ENHYPEN @golkar_id @airlangga_hrt https://t.co/3CGr15qCIL,2023-05-01 00:01:50,Golkar,neutral
"@BlackSoulAsylum @ch_chotimah2 @PDI_Perjuangan iya, karena mungkin yg @PDI_Perjuangan butuhkan saat ini adalah org seperti @sandiuno atau @erickthohir 

Kampanye butuh dana besar, dan 2 org diatas punya logistik yg mumpuni, dan mereka akan menjadi Juru Bayar nya @PDI_Perjuangan https://t.co/8iQy76oLmI",2023-05-01 00:02:02,PDI-P,negative
"@kompascom Setelah @detikcom lalu muncul sesamanya si @kompascom. Sama2 media pesenan oligarki, jd judul berita selalu ngendorse gp....sebaliknya  capres laen 🤣🤣🤣 mual gw sm media2 dobol kek gini 🤮",2023-05-01 00:02:07,PDI-P,negative
@ch_chotimah2 @NasDem kalo begini om @aniesbaswedan potensi kalah dong  ???,2023-05-01 00:02:08,NasDem,negative
@Marnischaniago2 @Aris_Beedway @PDI_Perjuangan Partai paling korup siapa?,2023-05-01 00:02:22,PDI-P,negative
"Ketua DPD Gerindra Sumbar Andre Rosiade mengatakan, Pak Prabowo dijadwalkan berada dua hari di Sumbar, 29-30 April. KoalisiKebangsaan dekade08 mendingprabowo terusmajubersamaprabowo",2023-05-01 00:02:25,Gerindra,neutral
@mohmuzaqi2 @lysavana1 @Dennysiregar7 @PDI_Perjuangan Berarti kalian anak cucu pki dong..🤣🤣🤣,2023-05-01 00:02:37,PDI-P,positive
@PartBurungGalak @RahmatAjja16 @PDI_Perjuangan Heeeeeiiii kapasitas. Emang lu kena jatah yak kalau ada bahan korupsi. Tolol ni orang bela kapasitas yang bukan keluarganya,2023-05-01 00:02:37,PDI-P,negative
"@Dennysiregar7 @PDI_Perjuangan Qhobul...,!",2023-05-01 00:02:50,PDI-P,negative
"@Srik4ndiMuslim2 Bantu Like, Share dan Coblos @ganjarpranowo 2024 nanti ya min. @UbedilahB mah kader @PKSejahtera bersebrangan itu biasa di era demokrasi. Tetapi mari kita teruskan kebaikan, abaikan saja HOAX dan Fitnah itu. #salampancasila #merdeka https://t.co/3TrTvo38Pn",2023-05-01 00:02:56,PKS,negative
"@Munir_Timur @pipihfiles Mo perubahan bae mana, AHY gabung deng Golkar.",2023-05-01 00:03:06,Golkar,neutral
"@BattoAjax Emang ketemuan kemaren AH dan AHY sebenarnya keinginan niatnya utk nyapres. 
Sopo sing dukung pak ...",2023-05-01 00:03:08,Golkar,negative
"@SugengW22081801 @ch_chotimah2 Ganjar cocok dgn @sandiuno &amp; @erickthohir 
itu karena @PDI_Perjuangan cari org kuat dana nya.

kalo yg :
1). dari NU
2). anti Korupsi &amp; kuat penegakan hukum
3). ditakuti golongan pendukung Khilafah

semua kriteria itu ada di @mohmahfudmd , cuman Beliau tidak kuat dana nya. https://t.co/q52U1Xdl6V",2023-05-01 00:03:10,PDI-P,negative
"Sekali Ganjar tetap Ganjar
Dulu jg pernah diserang sm mereka yg mengaku seolah lebih PDI-P dr PDI-P, alhamdulillah kita tetap KONSISTEN JUGA! 

Positif thinking saja mungkin mereka(yg seolah lbh jkw dr jkw dan lbh PDI-P dr PDI-P) itu lupa bhwa JOKOWI&amp;GANJAR ADALAH SAMA2 BANTENG🤭",2023-05-01 00:03:19,PDI-P,positive
@kompascom 😄😄😄😄😄,2023-05-01 00:03:20,PDI-P,positive
"Terima kasih kepada seluruh pekerja dan buruh Indonesia atas kerja keras dan perjuangan kalian. #MayDay 

@EmHasanuddin
@Jazilul_Fawaid
@CucunA44
@YanuarPrihatin1
@DPP_PKB
@SyaifulHooda
@jamaludin190680
@dpwpkbjabar
@Kosasih7Ujang https://t.co/m6LkyXMORg",2023-05-01 00:03:21,PKB,neutral
@geloraco Waduh! @Dennysiregar7 @RuhutSitompuul @Giring_Ganesha @66Hasto @andre_rosiade @Fahrihamzah @kurawa @sigitwid @MadesangB96808 @yusuf_dumdum @ch_chotimah2 @ekokuntadhi1 @GunRomli @psi_id @grace_nat @kangdede78 # @aniesbaswedan @NasDem @PKSejahtera @PDemokrat @DPR_RI @KPK_RI @bpkri https://t.co/WeVhEa2Oxs,2023-05-01 00:03:28,PKS,neutral
@illiyin_syafa @DPP_PPP Pernah dengan suka beda ya mba....,2023-05-01 00:03:31,PPP,positive
@airlangga_hrt Kalau datang hanya u mengganggu pencapresan Anies anda keliru pak. Bukan Anies yang akan gagal tapi partai Golkar yang akan pasang bendera kuning.,2023-05-01 00:03:34,Golkar,negative
"Ketua DPD Gerindra Sumbar Andre Rosiade mengatakan, Pak Prabowo dijadwalkan berada dua hari di Sumbar, 29-30 April. KoalisiKebangsaan dekade08 mendingprabowo terusmajubersamaprabowo",2023-05-01 00:04:09,Gerindra,neutral
@RstmBcl @ganjarpranowo @PDI_Perjuangan Makin dekat pilpres 2024 kawal dukung GP,2023-05-01 00:04:19,PDI-P,neutral
@bimobimmooo @airlangga_hrt Coba bilang sama @msoekarnoputri  @PdiperjuanganP,2023-05-01 00:04:37,PartaiDemokrat,neutral
"@W4rkikoo_2 @ch_chotimah2 mungkin yg @PDI_Perjuangan butuhkan saat ini adalah org seperti @sandiuno atau @erickthohir 

Kampanye butuh dana besar, dan 2 org diatas punya logistik yg mumpuni, dan mereka akan menjadi Juru Bayar nya @PDI_Perjuangan https://t.co/mLUx7UIMzM",2023-05-01 00:04:37,PDI-P,neutral
"@illiyin_syafa @DPP_PPP Iya Bu iyaaa, keren lah pokoknya. Semoga suami dan anak2 ibu bisa mencontoh Pak Ganjar juga ya akhlak nya, jujur dan gak munafik.",2023-05-01 00:04:56,PPP,positive
@txtfrombrand Kuning. Golkar.,2023-05-01 00:05:00,Golkar,negative
@tohir_extrem @AgusYudhoyono @airlangga_hrt Mks🤣🙏,2023-05-01 00:05:15,PartaiDemokrat,neutral
"@Pangondian74 @vagabon13711020 @Dennysiregar7 @PDI_Perjuangan 😳😳😳🤣🤣🤣 Kita lihat jika PDIP jadi MINORITAS di DPR, apakah akan Sama.. ???
TENTU TIDAAAAKKK .. 
pecundang 🤪🤪🤪",2023-05-01 00:05:20,PDI-P,negative
@Pribumituan @Dennysiregar7 @PDI_Perjuangan Semua akan tiba PD gilirannya,2023-05-01 00:05:29,PDI-P,neutral
@PUTRY_NUSANTARA @Thalomoan1 @PDemokrat Jd judulnya pemilik lapak surga bersabda. Jd ingat yg dulu teriak2 bacot minta tuhan dengerkan doa dia. Eh nyungsep semua alias matot 😂🤣🤗🤪 https://t.co/aqQb2tRHyw,2023-05-01 00:05:48,PartaiDemokrat,negative
"@FirzaHusainID Pilpres 2019 @sandiuno gak bisa dongkrak kemenangan @prabowo , mosok sekarang @PDI_Perjuangan  mau pasangin sama ganjar?

Lihat aja programnya sama Anies, kagak ada yg terealisasi pdhal menangnya udah pake politik identitas 
#GanjarErickDuetTerbaik",2023-05-01 00:05:50,PDI-P,negative
"Ketua DPD Gerindra Sumbar Andre Rosiade mengatakan, Pak Prabowo dijadwalkan berada dua hari di Sumbar, 29-30 April. KoalisiKebangsaan dekade08 mendingprabowo terusmajubersamaprabowo",2023-05-01 00:05:52,Gerindra,neutral
Menhan Prabowo juga dijadwalkan bertemu dengan kader Gerindra se-Sumbar. KoalisiKebangsaan dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-01 00:05:53,Gerindra,neutral
@abu_waras Adu PRESTASI @Dennysiregar7 @RuhutSitompuul @Giring_Ganesha @66Hasto @Fahrihamzah @kurawa @sigitwid @MadesangB96808 @ch_chotimah2 @ekokuntadhi1 @GunRomli @psi_id @grace_nat @kangdede78 # @aniesbaswedan @NasDem @PKSejahtera @PDemokrat @DPR_RI @KPK_RI @bpkri https://t.co/LYVplJOYn6,2023-05-01 00:05:53,PKS,neutral
@kompascom Settingan begini Aja masih Amatiran... 🦬💨🤣 https://t.co/zO2li6IxaM,2023-05-01 00:06:06,PDI-P,negative
@yusuf_dumdum @aniesbaswedan @NasDem @PKSejahtera @PDemokrat,2023-05-01 00:06:07,PKS,neutral
"@DPP_PPP Semangka itu ada yg manis, ada yg tawar dan hambar. Ngasih tau aja",2023-05-01 00:06:17,PPP,negative
"@DPP_PPP Tenggelamkan PPP, tolong logo Ka'bah nya ,kalian ini berpegangan dgn sunnah &amp; Hadist Rasulullah apa tdk sih.. Klu tdk tolong ganti logo Ka'bah nya.",2023-05-01 00:06:19,PPP,negative
"@DPP_PPP Lambang Kakbah tp pendukung calon pencinta bokep, salah nya dimana ??wkwkwk",2023-05-01 00:06:25,PPP,negative
"@ganjarpranowo @PDI_Perjuangan @DPP_PPP Apa kabar Jateng?
Apakah masih baik2 saja setelah Gubernurnya sibuk dgn agendanya",2023-05-01 00:06:27,PPP,negative
@airlangga_hrt Darah Golkar itu darah bukan oposisi. Tapi Darah gabung penguasa (potensi menang). Gk ada bagus bagusnya.,2023-05-01 00:06:27,Golkar,negative
"Jika PAN dan Golkar Ikut Dukung Ganjar Pranowo, PPP: Akan Jadi Koalisi Indonesia Bersatu Plus #TempoNasional https://t.co/PmB0dTBe1Y",2023-05-01 00:06:32,Golkar,neutral
Elektabilitas Ketua Umum Partai Gerindra Prabowo Subianto unggul dari bakal calon presiden Ganjar. #KoalisiKebangsaan #dekade08 #mendingprabowo #terusmajubersamaprabowo,2023-05-01 00:06:37,Gerindra,neutral
@RstmBcl @ganjarpranowo @PDI_Perjuangan Ini lbaga survei terpercaya lho,2023-05-01 00:06:39,PDI-P,neutral
Elektabilitas Ketua Umum Partai Gerindra Prabowo Subianto unggul dari bakal calon presiden Ganjar. #KoalisiKebangsaan #dekade08 #mendingprabowo #terusmajubersamaprabowo,2023-05-01 00:06:40,Gerindra,neutral
@ganjarpranowo @PDI_Perjuangan @DPP_PPP Bokep,2023-05-01 00:06:41,PPP,neutral
Elektabilitas Ketua Umum Partai Gerindra Prabowo Subianto unggul dari bakal calon presiden Ganjar. KoalisiKebangsaan dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-01 00:06:45,Gerindra,neutral
"@abu_waras Iya in aja, biar seneng oplosan",2023-05-01 00:06:48,Golkar,negative
"@Indones1aku Ikut dungu juga si Dani ini, maklum istrinya bukan caleg dari Nasdem.",2023-05-01 00:06:56,NasDem,negative
Elektabilitas Ketua Umum Partai Gerindra Prabowo Subianto unggul dari bakal calon presiden Ganjar. KoalisiKebangsaan dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-01 00:06:56,Gerindra,neutral
Elektabilitas Ketua Umum Partai Gerindra Prabowo Subianto unggul dari bakal calon presiden Ganjar. KoalisiKebangsaan dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-01 00:06:57,Gerindra,neutral
"@ganjarpranowo @PDI_Perjuangan @DPP_PPP Hobi aja nonton film Porno, rusak moral bangsa, jadi gubernur juga ngga pantas manusia mesum kaya Ganjar #Ganjardoyanbokep ingat dosa pilih si ahli maksiat yg terang2an ngaku doyan nonton film porno, kalian mau anak2 generasi bangsa di buat otak cabul kaya Ganjar",2023-05-01 00:06:59,PPP,negative
@ganjarpranowo @PDI_Perjuangan @DPP_PPP https://t.co/FucVJLmYhK,2023-05-01 00:07:00,PPP,neutral
Elektabilitas Ketua Umum Partai Gerindra Prabowo Subianto unggul dari bakal calon presiden Ganjar. KoalisiKebangsaan dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-01 00:07:04,Gerindra,neutral
@04_zainal @AgusYudhoyono Ini kata RG 😉😉 https://t.co/vDQtiGauds,2023-05-01 00:07:07,PartaiDemokrat,neutral
Elektabilitas Ketua Umum Partai Gerindra Prabowo Subianto unggul dari bakal calon presiden Ganjar. #KoalisiKebangsaan #dekade08 #mendingprabowo #terusmajubersamaprabowo,2023-05-01 00:07:10,Gerindra,neutral
@abu_waras Bukti demokrat berpikiran realistis 🤣🤣 https://t.co/eMDg3L2fCd,2023-05-01 00:07:10,Golkar,neutral
@zalif0217 @abu_waras Waduh! @Dennysiregar7 @RuhutSitompuul @Giring_Ganesha @66Hasto @andre_rosiade @Fahrihamzah @kurawa @sigitwid @MadesangB96808 @yusuf_dumdum @ch_chotimah2 @ekokuntadhi1 @GunRomli @psi_id @grace_nat @kangdede78 # @aniesbaswedan @NasDem @PKSejahtera @PDemokrat @DPR_RI @KPK_RI @bpkri https://t.co/kEhEKnZMso,2023-05-01 00:07:11,PKS,neutral
@PDemokrat Siaaaaaap,2023-05-01 00:07:13,PartaiDemokrat,positive
"@liputan6dotcom Bagusnya sih ajak semua yang sekarang ada di pemerintahan, ga perlu lah itu pemilu, tinggal nunggu titah presiden siapa penerus beliau, lebih hemat toh dan rakyat tak terpecah. Partai yang diluar pemerintahan anggap saja bunga hias demokrasi.",2023-05-01 00:07:20,Golkar,positive
@DPP_PPP https://t.co/zdENDCSlVk,2023-05-01 00:07:21,PPP,neutral
@LubisIrfansyah @Dennysiregar7 @PDI_Perjuangan Bisa jadi bang....se7 banget....gak pake lupa !!!,2023-05-01 00:07:31,PDI-P,positive
