text,created_at,tag,sentiment
@PKSejahtera @PipinSopian84 Lanjutkan,2023-02-09 00:00:03,PKS,neutral
@MarahIchsan Susah ngajak orang klo lagi mabok😂🤣,2023-02-09 00:00:06,Golkar,negative
"@henrisabastian1 @NasDem cara lain, tdk bisa reshuffle",2023-02-09 00:00:08,NasDem,neutral
@PDI_Perjuangan Semoga Almarhum husnul khotimah,2023-02-09 00:00:24,PDI-P,positive
"@ChoirulAnwar999 @Ermowo Itu harapan, gerindra lama jd oposisi kmudian didukung ulama tp tdk menang bahkn parahnya di jakarta tdk mnang pdahl gubernunya Pak anies,.ksimpulannya, jk mmang takdirnya jd presiden,itu akn mncari jalannya..",2023-02-09 00:00:24,Gerindra,negative
"#PKBuntukBangsa

@FraksiPKB 
@DPP_PKB https://t.co/p6of06Ncq7",2023-02-09 00:00:30,PKB,neutral
@Gerindra Udah sarapan min?,2023-02-09 00:00:41,Gerindra,negative
@ruhutsitompul https://t.co/GjPcodngwj,2023-02-09 00:01:03,NasDem,neutral
"@abu_waras Kayaknya nggak sih, ceruk pemilih haters akut ferdinand palingan ceruk suara nya PKS sama PD, tetep 2 digit sih untuk gerindra ini di 2024",2023-02-09 00:01:07,Gerindra,negative
"@Paltiwest Ganteng habis ya, kayak kamu bong...🤣 https://t.co/WhW1iznEKY",2023-02-09 00:01:09,Gerindra,negative
"SIAPA YANG MENIKUNG???
@andre_rosiade belajar cerdaslah!

Gerindra dukung Anis untuk jabatan Gubernur 2017-2022, dan sudah ditunaikan 5 tahun dg amanah. Lalu apa masalahnya ??? Rakyat dukung habis-habisan PRABOWO-SANDI untuk melawan/beroposisi dengan Jokowi. LALU SEKARANG ??? https://t.co/3YBd7KLich",2023-02-09 00:01:24,Gerindra,negative
@MARQUEZ__93 @geliatnegeri Semoga NU selalu berjaya,2023-02-09 00:01:38,NasDem,positive
@triewahyu38 @MprAldo Gimana nih Min @NasDem?,2023-02-09 00:01:44,NasDem,neutral
@LANGKAHANIES @NasDem @PKSejahtera Mantap,2023-02-09 00:02:01,PKS,positive
@Gerindra pagi etmin kiyowo.mangat juga ea☺️❤️❤️,2023-02-09 00:02:02,Gerindra,positive
@Gerindra Base lagi gbsa nih minnn sedih 🥹,2023-02-09 00:02:22,Gerindra,negative
"1AbadNU telah banyak mewarnai kepemimpinan bangsa yang lebih nyaman, aman dan damai NU adalaha PKB
@cakimiNOW 
@DPP_PKB https://t.co/roJrF1Ws10",2023-02-09 00:02:32,PKB,positive
"@Majalengkafurni @Verraagustian_ @airlangga_hrt ketum partai golkar yg cerdas dan cermat, mampu bawa golkar ke posisi 3 besar.
Setelah coba jadi oposisi di 1 periode pemerintah, golkar langsung merapat ke kabinet pemerintah.
Tentu golkar punya info akurat terkait peluang menang pemilu baik legislatif, presiden.",2023-02-09 00:02:33,Golkar,positive
@JarnasABWBpn Kita g perlu Partai Penghianat Konstitusi...,2023-02-09 00:02:46,Golkar,negative
@JogeloJomrono @alisyarief @susipudjiastuti @SusilawatiSisi2 @AgusYudhoyono @Menlu_RI @KhofifahIP @NajwaShihab Bukannya cuma bs kepret aja ya?,2023-02-09 00:02:47,PartaiDemokrat,negative
@NasDem @lathifaanshori Ketularan si anis ini cuman pandai menata kata kata tapi tidak bisa kerja,2023-02-09 00:03:03,NasDem,negative
@Jonwiw29 @KirnoPurwanto @PKSejahtera @PipinSopian84 sukses keluar dari gerbong jokowi,2023-02-09 00:03:07,PKS,neutral
"@Gerindra Selamat pagi nder, apa menu sarapanmu hari ini? Atau puasa kah?",2023-02-09 00:03:09,Gerindra,neutral
@BuzerMelawan @ch_chotimah2 @NasDem Pecatan komisaris BUMN yang ganti topeng jadi penjilat komisanis NMUB  … https://t.co/qJqm9c9BqL,2023-02-09 00:03:20,NasDem,negative
Udah mah cuma 5 terus beneran ga ituu terealisasi? Ntar ngga jg kan ya sama aja bohong dong #aniesgagal #aniesbaswedan #aniessombong #politik #politikidentitas #jakarta #macet #rumahdp0 #menclamencle #nasdem https://t.co/OTRqpnhz5m,2023-02-09 00:03:26,NasDem,negative
"@PKSejahtera @PipinSopian84 Prabowo Subianto pas sbg wakilnya
Krn terbukti mau menjadi menteri demi rangkul semua pihak..",2023-02-09 00:03:26,PKS,positive
@zarnaout45 Mengandalkan buzzer keok telak masa kebiasaan si nganu di contoh dan ditiru memelihara anjing anjing,2023-02-09 00:03:44,Gerindra,negative
"@Gerindra Med pagi ayangg, jangan lupa jumatan yaww 🌻",2023-02-09 00:03:52,Gerindra,neutral
"@PKSejahtera @PipinSopian84 Kalau kinerja capresnya aja seperti ini, siapa yang mau jadi  awapresnya? https://t.co/Sad3HNEqaC",2023-02-09 00:04:12,PKS,negative
@Subur0204 @andre_rosiade Terus Prabowo gabung pemerintah dan membiarkan ketololan Jokowi apa disebutnya bos.,2023-02-09 00:04:16,Gerindra,negative
"@yusuf_dumdum Waktu nasdem ada di gerbong lu, kasus kayak gini pasti lu mingkem.🤣",2023-02-09 00:04:23,NasDem,negative
@abu_waras Ah...biarin sj.,2023-02-09 00:04:25,Gerindra,negative
"@AchmadAnnama Nama Airlangga kurang menjual.....  tp gak ada salahnya sih, biar kontestasi Pilpres jadi rame.",2023-02-09 00:04:31,Golkar,neutral
"Dari NU #PKBUntukBangsa 
@cakimiNOW 
@EmHasanuddin 
@DPP_PKB 
@Jazilul_Fawaid 
@zainul_munas 
@SukoyoKasekpro
@Brigade01Arwan1 
@hasanroviqi
@Mursyidan10 
@maulizanaceh https://t.co/5ZDt1VDFGu",2023-02-09 00:04:42,PKB,neutral
@yusuf_dumdum Bukankah Menkominfo dan Jaksa Agung sama2 Nasdem ?,2023-02-09 00:04:47,NasDem,negative
@WagimanDeep212_ 🤣🤣🤣🤣,2023-02-09 00:04:54,NasDem,positive
@YanHarahap @AgusYudhoyono @aniesbaswedan Jadi emang?? 🥱🥱 https://t.co/YQgKH6pNxm,2023-02-09 00:05:01,PartaiDemokrat,neutral
"Jadi iron man 🙈
https://t.co/sY1Y2zkDCG https://t.co/UU2qvmPoKo",2023-02-09 00:05:08,Gerindra,positive
@MarahIchsan Colok matanya @Mdy_Asmara1701 @PutraLangkisau2,2023-02-09 00:05:16,Golkar,neutral
"@PDemokrat Gimana Demokrat mau ngajak koalisi dengan partai lain, koalisi 3 partai itu aja rentan bubar, apalagi KL ngomongin cawapresnya...",2023-02-09 00:05:18,PartaiDemokrat,negative
@AgusYudhoyono @nahdlatululama @jawapos Ga tertarik.,2023-02-09 00:05:43,PartaiDemokrat,negative
@Gerindra Min TL ku sepi gara2 base twitter udah pada off😭,2023-02-09 00:05:43,Gerindra,negative
@Gerindra Semangat pantang mundur. Dan gak mungkin mundur karena di belakang sudah di tembok 😁🙏🇮🇩❤️💪,2023-02-09 00:05:45,Gerindra,positive
@VIVAcoid emang waktu kalian nikung jadi pembantu pamit ga sama yg milih ?? hampir 45% suara 2019 masuk ke kalian woiii.. inget ga ? capek yg milih blm hilang kalian sdh beralih. Anies main cakep bos tuntas jabatannya..,2023-02-09 00:05:56,Gerindra,negative
"@OposisiCerdas Gak goyang di atas. Tapi di bawah kader dan organisasi undebouw dibiarkan eksodus. Itulah gaya main dua kaki Golkar, yg membuatnya tetap mampu bertahan dlm segala cuaca.",2023-02-09 00:05:58,Golkar,positive
@RahmanSyurya @Syarman59 @PKSejahtera @AndiSinulingga Sudah lama tersingkir......,2023-02-09 00:06:03,PKS,negative
Mas @AgusYudhoyono  gimana nich ...😔😔😔 https://t.co/fCj5OZuCBr,2023-02-09 00:06:03,PartaiDemokrat,negative
@Gerindra Have a great days semua #IndonesiaRaya,2023-02-09 00:06:08,Gerindra,positive
"Soal Pertemuan Ketum NasDem-Golkar, Refly: Tak Ada Jaminan di Tengah Jalan Tidak Ada Pengkhianatan
https://t.co/y6hT20KQME",2023-02-09 00:06:29,Golkar,neutral
"#PKBuntukBangsa 
@cakimiNOW 
@DPP_PKB https://t.co/bilSPmW4Mo",2023-02-09 00:06:43,PKB,neutral
"PKS dan Demokrat Sudah Deklarasikan Anies, Refly Harun Ingatkan Nasdem Jangan Lari https://t.co/JAqfrvwILW #AniesBaswedan #demokrat #KoalisiPerubahan #NasDem",2023-02-09 00:06:56,NasDem,neutral
@YanHarahap @AgusYudhoyono @aniesbaswedan https://t.co/xYylfazCq3,2023-02-09 00:07:06,PartaiDemokrat,neutral
@BFbu88 @bangZhack86 @Gerindra https://t.co/GDmJCO2urq,2023-02-09 00:07:09,Gerindra,neutral
@firmantile02 @detikcom Tumben nih percaya sm elektabilitas?? Biasanya tuh kaga percaya klo anies dan nasdem di urutan bawah mulu di semua lrmbaga survei.... 🤣🤣🤣,2023-02-09 00:07:18,Gerindra,negative
"Bukti sejarah

#PKBUntukBangsa 
@cakimiNOW 
@EmHasanuddin 
@DPP_PKB 
@zainul_munas 
@SukoyoKasekpro
@Brigade01Arwan1 
@hasanroviqi
@Mursyidan10
@vierza https://t.co/vmmAjnClR5",2023-02-09 00:07:21,PKB,neutral
"@G45POLL_4ja Gak nyangka kalau gerindra ternyata berisi orang2 picik dan culas. Mereka antek rezim, menggunakan segala cara untuk membunuh karakter Anies. Tapi, ingatlah, kalau Allah SWT sdh berkehendak, tak ada yg bs menghalangi.",2023-02-09 00:07:22,Gerindra,negative
@abu_waras https://t.co/9OgKmRyKxT,2023-02-09 00:07:25,Gerindra,neutral
"Selamat Hari Pers Nasional 2023.

Majulah Pers Indonesia, Kawal terus demokrasi untuk #PerubahanDanPerbaikan.

Bersama @PDemokrat, kita raih #KemenanganBersama2024

@AgusYudhoyono
@aniesbaswedan
@RAMujiyono
#DemokratS14P https://t.co/I79lknXWfA",2023-02-09 00:07:29,PartaiDemokrat,positive
@Relawananies Mimpi terus https://t.co/FtQufoRunH,2023-02-09 00:07:37,Golkar,neutral
@PKSejahtera @PipinSopian84 Eheem ... kaget aja kok tiba2 lunak.,2023-02-09 00:07:46,PKS,negative
"Hmmm...
Bikin pantun nggak yaa..😁😁

https://t.co/khzjG1PWPB",2023-02-09 00:07:46,Gerindra,positive
"#PKBuntukBangsa 
@cakimiNOW 
@halimiskandarnu 
@FraksiPKB 
@DPP_PKB 
@nahdlatululama https://t.co/CQr9SHOTHZ",2023-02-09 00:07:52,PKB,neutral
