text,created_at,tag,sentiment
PKB mengeklaim bahwa partainya dan Gerindra sudah sepakat mengusung Prabowo-Muhaimin. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-14 00:00:00,Gerindra,neutral
PKB dan Golkar sama-sama menyampaikan bakal mendukung Prabowo sebagai capres pada Pemilu 2024. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-14 00:00:03,Golkar,neutral
PKB mengeklaim bahwa partainya dan Gerindra sudah sepakat mengusung Prabowo-Muhaimin. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-14 00:00:04,Gerindra,neutral
PKB dan Golkar sama-sama menyampaikan bakal mendukung Prabowo sebagai capres pada Pemilu 2024. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-14 00:00:07,Golkar,neutral
PKB mengeklaim bahwa partainya dan Gerindra sudah sepakat mengusung Prabowo-Muhaimin. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-14 00:00:09,Gerindra,neutral
PKB mengeklaim bahwa partainya dan Gerindra sudah sepakat mengusung Prabowo-Muhaimin. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-14 00:00:13,Gerindra,neutral
PKB dan Golkar sama-sama menyampaikan bakal mendukung Prabowo sebagai capres pada Pemilu 2024. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-14 00:00:13,Golkar,neutral
PKB dan Golkar sama-sama menyampaikan bakal mendukung Prabowo sebagai capres pada Pemilu 2024. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-14 00:00:15,Golkar,neutral
PKB mengeklaim bahwa partainya dan Gerindra sudah sepakat mengusung Prabowo-Muhaimin. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-14 00:00:17,Gerindra,neutral
PKB dan Golkar sama-sama menyampaikan bakal mendukung Prabowo sebagai capres pada Pemilu 2024. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-14 00:00:20,Golkar,neutral
PKB mengeklaim bahwa partainya dan Gerindra sudah sepakat mengusung Prabowo-Muhaimin. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-14 00:00:21,Gerindra,neutral
PKB dan Golkar sama-sama menyampaikan bakal mendukung Prabowo sebagai capres pada Pemilu 2024. capres2024 dekade08 mendingprabowo terusmajubersamaprabowo,2023-05-14 00:00:24,Golkar,neutral
