text,created_at,tag,sentiment
"Rupanya Nasdem sudah kebelet sejak lama agar koalisi segera terbentuk. Tentu saja Nasdem kebelet karen khawatir jika calon koalisi akan bubar jika lama tidak deklarasi. Nama Koalisi Perubahan sendiri sering menjadi bahan bercandaan.

Malam Minggu
Surya https://t.co/ubf3RN6KtK",2023-01-22 00:00:00,NasDem,negative
"Rupanya Nasdem sudah kebelet sejak lama agar koalisi segera terbentuk. Tentu saja Nasdem kebelet karen khawatir jika calon koalisi akan bubar jika lama tidak deklarasi. Nama Koalisi Perubahan sendiri sering menjadi bahan bercandaan.

Malam Minggu
Surya https://t.co/1Jai8PqGlz",2023-01-22 00:00:00,NasDem,negative
@aniesbaswedan @NasDem Alhamdulillah wa syukrulillah 🤲,2023-01-22 00:00:03,NasDem,positive
"Ridwan Kamil Masuk Golkar, Yod Mintaraga Sebut Punya Segudang Pengalaman https://t.co/eekTSnBptR",2023-01-22 00:00:10,Golkar,neutral
"Rupanya Nasdem sudah kebelet sejak lama agar koalisi segera terbentuk. Tentu saja Nasdem kebelet karen khawatir jika calon koalisi akan bubar jika lama tidak deklarasi. Nama Koalisi Perubahan sendiri sering menjadi bahan bercandaan.

Malam Minggu
Surya https://t.co/3pZ3ZUTUhw",2023-01-22 00:00:31,NasDem,negative
@alekda @panca66 Sepertinya si @alekda kehabisan supplemen kartu Indonesia pintar dari junjungannya yang TOLOL BANGET @jokowi @basuki_btp @ganjarpranowo @pdi_perjuangan @erickthohir @yaqutcqoumas @alingabalinnew @kangdede78 https://t.co/bgStkGBMRa,2023-01-22 00:00:47,PDI-P,negative
@NasDem Kampanye TOLOL...,2023-01-22 00:01:31,NasDem,negative
"@virza1 @NasDem Nih simak juga @virza1 
https://t.co/ztWkVLsbey",2023-01-22 00:01:32,NasDem,neutral
@ridwankamil 👎👎,2023-01-22 00:01:37,Golkar,positive
"Senin Besok, Prabowo-Cak Imin Akan Resmikan Sekber Gerindra-PKB

 #Sindonews #BukanBeritaBiasa .https://t.co/DOYJdiXic8",2023-01-22 00:01:55,Gerindra,neutral
@Irwan2yah1 @kemendagri @lysavana1 @puanmaharani_ri @PDI_Perjuangan @_riverheaven Pantesan dana desa dijaman Jokowi sangat gurih dan bikin nagih,2023-01-22 00:01:59,PDI-P,positive
@aniesbaswedan @NasDem Banyak juga ya yg harus diksh makan.. 😁😁😁 yakin amanah kga nih klo udah beneran jadi?? Ato lbh sering kelebihan bayar klo ketahuan?? 😊😊,2023-01-22 00:02:09,NasDem,negative
@Ariefkasam2 @aniesbaswedan @NasDem Rekam jejak Anies sdh terpatri di hati sebagian besar warga jakarta. Lanjutkan sinismu bro.,2023-01-22 00:02:17,NasDem,negative
"Politik Kesetaraan PKB
Gus Muhaimin Iskandar dan @DPP_PKB memberikan kesempatan seluas luasnya untuk difabel mengambil peran politik lebih dalam momentum 2024 https://t.co/JF6Up4aRud",2023-01-22 00:02:21,PKB,neutral
"@virza1 @NasDem Nih @virza1 yg ke 3 luh simak 
https://t.co/aZDyw7k9fb",2023-01-22 00:02:26,NasDem,neutral
"Selamat akad ""nikah""!
https://t.co/hfpvULxVBM",2023-01-22 00:02:30,Gerindra,neutral
"Ngasi lali ngepost 
- good news -
Pecel kidul gedung eks dpd golkar back on setelah hampir seminggu off https://t.co/lwDgfNLzrz",2023-01-22 00:02:37,Golkar,neutral
Petani sedang menjerit harga getah pinus anjlok.@jokowi @Kiyai_MarufAmin @airlangga_hrt @ZUL_Hasan @NasDem @DPP_PKB @kompascom @tvOneNews @Metro_TV,2023-01-22 00:03:06,PKB,negative
@lysavana1 @Irwan2yah1 @kemendagri @puanmaharani_ri @PDI_Perjuangan @_riverheaven Kecipratan DANA DESA,2023-01-22 00:03:15,PDI-P,neutral
@Taufiq_canser @NasDem https://t.co/jwWEXsLdh8,2023-01-22 00:03:23,NasDem,neutral
"@demmoore242 PKS merasa paling berhak atas Anies, Nasdem menelikung. Akhirnya sadar bahwa Anies sudah jauh berubah menjadi Yohanies dengan narasi liberalisme Islam. Padahal SP pun makiñ gerah masa depan koalisi pembubrahan ini.",2023-01-22 00:03:26,NasDem,negative
"@BagusMuhaiminS1 @cakimiNOW @DPP_PKB @baGUSMUHAIMIN24 Mantab, go a head",2023-01-22 00:03:27,PKB,neutral
@RCikboy @NasDem https://t.co/jwWEXsLdh8,2023-01-22 00:03:37,NasDem,neutral
@DuniaFana251071 @alisyarief @PKSejahtera Yang penting logistik kardusnya…,2023-01-22 00:03:48,PKS,neutral
@nifta82 @NasDem https://t.co/jwWEXsLdh8,2023-01-22 00:03:48,NasDem,neutral
"Sepertinya Saran ini cocok buat @AgusYudhoyono,lebih baik persiapkan diri untuk ""bertarung"" di Pilgub Jatim,dari pada mengharapkan ""Pepesan Kosongnya"" @aniesbaswedan dan ujung""nya nga dapat apa"" 🤭🤭🤭
✓ https://t.co/xJStUqLPpR",2023-01-22 00:04:01,PartaiDemokrat,negative
"Ssst, Prabowo dan Gus Muhaimin Bakal Meresmikan Sekber Koalisi Gerindra-PKB #Prabowo https://t.co/GwPHJlHhwJ",2023-01-22 00:04:03,Gerindra,neutral
"@YudhaAd14349168 @NasDem Ini hadiah nya 
https://t.co/jwWEXsLdh8",2023-01-22 00:04:19,NasDem,neutral
"@HermanBudiSant4 @pks @rahmaniarbaftim @Adinda_AZahran1 Saat yang paling utama adalah menyelamatkan negara dari kerusakan akhlak, tidak adanya keadilan, hendaknya setiap partai @PKSejahtera @NasDem dan @PartaiDemokrat mengesampingkan ego kepartaian nya, negara juga darurat cengkeraman oligarki....!",2023-01-22 00:04:27,PKS,negative
@gibran_tweet @CNNIndonesia Apa karena sepintas itu mirip Pak @prabowo ? Aaampuuuuun Miiiin @Gerindra,2023-01-22 00:04:35,Gerindra,negative
@K_TFirdausi Putune tas opname,2023-01-22 00:04:41,Golkar,neutral
#umkm #pdri #perempuandemokratrepublikindonesia #DemokratS14P #AHYpemimpinperubahan #partaidemokrat #ahy #demokratkabupatenbekasi #hajiromlihm @PDemokrat @AgusYudhoyono https://t.co/cIS9zSZwqn,2023-01-22 00:04:58,PartaiDemokrat,neutral
"@PDemokrat Ngomong opo to gus... Oposisi basi.  Tuh lihat perwakilan yg komen dimedsos aja hampir negatif semua.  Siap2 noto ati, Demokrat nyungsep. Refleksi aja selama mimpin dulu, banyak pencitraan, pembangunan banyak yg mangkrak,  kader bnyk korup...",2023-01-22 00:05:03,PartaiDemokrat,negative
@ariiwanaa @magelang_fess Acara golkar ya..,2023-01-22 00:05:13,Golkar,neutral
"Politik Kesetaraan PKB
Gus Muhaimin
@cakimiNOW 
@Brigade01Arwan1 @DPP_PKB 
@ErwinLoebis77 @LilisRito https://t.co/uhAho6TxGc",2023-01-22 00:05:40,PKB,neutral
"Saatnya kaum diaabilitas mendapatkan ruang dan hak yg sama. 
#politikkesetaraanpkb
#GusMuhaiminIskandar
@cakimiNOW
@EmHasanuddin
@DPP_PKB https://t.co/77H2ThyxgO",2023-01-22 00:05:46,PKB,neutral
"@PKSejahtera Setuju !!!!, turunkan jadi 68.999.990",2023-01-22 00:05:58,PKS,neutral
"@prabowo Baik bapak 
Semoga kedepann 
Lebih baik .",2023-01-22 00:06:19,Gerindra,positive
"Politik Kesetaraan PKB
Gus Muhaimin
@cakimiNOW 
@Brigade01Arwan1 @DPP_PKB 
@ErwinLoebis77 @LilisRito https://t.co/aDYHera8cS",2023-01-22 00:06:19,PKB,neutral
@BosPurwa Mantabs sekali nyungsepnya nanti .. pak timbul jualan duren dlm kardus ..,2023-01-22 00:06:29,Gerindra,negative
@prabowo Sehat selalu pak..... Semoga Indonesia lebih maju dan makmur rakyat nya Aamiin YRA... 🙏🙏,2023-01-22 00:07:28,Gerindra,positive
"Ssst, Prabowo dan Gus Muhaimin Bakal Meresmikan Sekber Koalisi Gerindra-PKB - https://t.co/zTqBOYvfCy https://t.co/VVeyS76X2h #BersatuNegeri #BangkitBersama",2023-01-22 00:07:33,Gerindra,neutral
"Siap tempur nihh
#golkarindonesia 

Airlangga Hartarto Sebut Capres Golkar Sudah Resmi Diumumkna, Siapa Dia&amp;hellip;? https://t.co/qIyMSzOCeB",2023-01-22 00:08:40,Golkar,neutral
@DoankWarto @AgusYudhoyono Dia siapa ya..ada yg tau,2023-01-22 00:09:23,PartaiDemokrat,negative
@Winardi_641 @aniesbaswedan @NasDem Ya macam rumah dp nol tuh kan. ?,2023-01-22 00:10:03,NasDem,negative
"@Ihendraone2 @__AnakKolong @AgusYudhoyono Ini salah satu lalat ijonya , makannya sampah yg keluar gak lebih dari makanannya",2023-01-22 00:10:40,PartaiDemokrat,negative
"Politik Kesetaraan PKB
Gus Muhaimin Iskandar

@cakimiNOW
@Jazilul_Fawaid 
@EmHasanuddin
@IrmawanPKB
@DPP_PKB
@SukoyoKasekpro
@zainul_munas
@hasanroviqi 
@Mursyidan11 https://t.co/UQzrs4d9pn",2023-01-22 00:10:52,PKB,neutral
@yusuf_dumdum Dulu karena kebencian kelompok kadrun maka Metro TV disebut jd metro tipu. Sekarang Nasdem dan SP sdh gabung dgn mereka utk dukung Anis. Dulu dibenci skrg jadi teletabis 🤣🤣🤣,2023-01-22 00:10:54,NasDem,negative
@aniesbaswedan @NasDem Yang makan bareng hanya para nasdrun dan segelintir relawan tidak untuk rakyat biasa,2023-01-22 00:11:01,NasDem,negative
"@BosPurwa Bgs lah,2 trsingkir!",2023-01-22 00:11:06,Gerindra,negative
@KompasTV Kalau beliau kerjanya bagus masyarakat juga akan melihatnya tak perlu tarik tarik tokoh untuk meningkatkan elektabilitas,2023-01-22 00:11:08,Golkar,positive
"-Politik Kesetaraan PKB-
Gus Muhaimin Iskandar: 
""Sahabat &amp; saudara kita disabilitas punya hak politik yang sama dan setara"".
@cakimiNOW
@DPP_PKB 
@baGUSMUHAIMIN24 
@BagusMuhaiminS1",2023-01-22 00:11:20,PKB,neutral
"Politik Kesetaraan PKB
Gus Muhaimin Iskandar
@cakimiNOW @DPP_PKB
@baGUSMUHAIMIN24
@BagusMuhaiminS1 https://t.co/eJBCFJ6gs0",2023-01-22 00:11:39,PKB,neutral
@Tita83079013 @aniesbaswedan Elo kali yg kejang2....hahahhahaa...gara2 nasdem ente kejang2 skrg,2023-01-22 00:11:43,NasDem,negative
"Senin Besok, Prabowo-Cak Imin Akan Resmikan Sekber Gerindra-PKB

 #Sindonews #BukanBeritaBiasa .https://t.co/woplELBZvs",2023-01-22 00:11:44,Gerindra,neutral
Partai Demokrat memiliki pengalaman yang lengkap dalam berdemokrasi. https://t.co/bUqHVOI4S7 #AHYPimpinPerubahan,2023-01-22 00:11:50,PartaiDemokrat,neutral
Partai Demokrat Ungkap Kedekatan Anies Baswedan dengan AHY https://t.co/Ht1uJY5U1q #AHYPimpinPerubahan,2023-01-22 00:11:55,PartaiDemokrat,neutral
@baGUSMUHAIMIN24 @DPP_PKB Bersama PKB Kt Maju untuk Indonesia,2023-01-22 00:11:57,PKB,neutral
"Politik Kesetaraan PKB
Gus Muhaimin Iskandar
@cakimiNOW @DPP_PKB
@baGUSMUHAIMIN24
@BagusMuhaiminS1 https://t.co/5ZTBcmT9Ah",2023-01-22 00:11:58,PKB,neutral
@wahyurejab  Nasdem Bobrok Anies Munafik!,2023-01-22 00:12:35,NasDem,negative
@wahyurejab Anies tukang bohong!!! #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut,2023-01-22 00:12:48,NasDem,negative
@aniesbaswedan @NasDem MUKA BADAK.. apapun dilakukan demi jadi presiden 🤮🤣👎,2023-01-22 00:13:16,NasDem,negative
@AnggiP11430648 @yangmi3prnew Begitu jg sebaliknya.,2023-01-22 00:13:24,NasDem,negative
"Golkar mendapatkan tambahan kekuatan di Jawa Barat dan Jawa Timur dengan bergabungnya dua tokoh penting. Yaitu, Gubernur Jawa Barat Ridwan Kamil serta mantan Gubernur Jawa Timur Soekarwo alias Pakde Karwo.
#PartaiGolkar #AirlanggaHartarto
#Golkarpedia #RidwanKamil #Soekarwo https://t.co/9mBCedXH9F",2023-01-22 00:13:44,Golkar,neutral
@makmummasjid Colek @PKSejahtera,2023-01-22 00:14:14,PKS,neutral
@Lambhe_Lancip @aniesbaswedan @NasDem 👎,2023-01-22 00:14:33,NasDem,neutral
"@DinaKusmayanti9 @RamliRizal
@alisyarief @rockygerung_rg @msaid_didu @GeiszChalifah
@Mpraldo @MNW_MNW_MNW
@Nicho_Silalahi @panca66
@AndiSinulingga
@PDemokrat @PKSejahtera
@NasDem
👆🙈
Apa IJAZAHNYA 
FAKTANYA PECUNDANG 
TIDAK bisa membedakan
Mana yg benar &amp; salah/NALAR",2023-01-22 00:14:41,PKS,negative
"Menjembatani hak- hak Disabilitas

Politik Kesetaraan PKB
Gus Muhaimin Iskandar
@cakimiNOW 
@DPP_PKB 
@zainul_munas 
@Brigade01Arwan1 
@HasanZulfahmi 
@hasanroviqi 
@Mursyidan10 
@zakaria_hmy https://t.co/kEvdV9wagc",2023-01-22 00:14:44,PKB,neutral
"@tobinf29 @DenBeskap @aniesbaswedan @NasDem 😏😊😏

https://t.co/wIJwiiKssw",2023-01-22 00:14:52,NasDem,neutral
@prabowo Selalu suka liat bapa... sehat selalu pak,2023-01-22 00:14:53,Gerindra,positive
"@baGUSMUHAIMIN24 @DPP_PKB Maju PKB,untuk Indonesia,",2023-01-22 00:14:55,PKB,neutral
"Selamat Tahun Baru Imlek 2023 Bagi Saudaraku yang Merayakan

GONG XI FA CAI
@Gerindra
@gerindrajatim_
___

#gerindra #prabowo #gerindramenang #prabowopresiden #gerindralamongan #lamonganmegilan #politisisantri #imlek #imlek2023 https://t.co/bM0bs7wDX2",2023-01-22 00:14:58,Gerindra,neutral
@fpdip_jakarta @PDI_Perjuangan PDIP TOP 😍😍😍😍😍😍❤️❤️❤️❤️❤️❤️❤️❤️👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,2023-01-22 00:15:26,PDI-P,positive
@Sosmed_Rusak @aniesbaswedan @NasDem Terus pemikiran loe hebat gitu ???? Ada yg mengeritik IKN loe bilang penghianat bangsa kasihan sekali hati dan pikiran loe yg sakit dan sempit junjungan loe presiden hasil gorong2 yg sdh jadi penghianat cara ala Fir'aun,2023-01-22 00:15:38,NasDem,negative
@geloraco Ibu ini memang luar biasa,2023-01-22 00:16:12,NasDem,positive
@Fizka20 @GoldTra69193492 @wahju_wibowo @PDemokrat Please jangan sebut si harun dan si juliari ya https://t.co/MAuZbB9iph,2023-01-22 00:16:13,PartaiDemokrat,neutral
