text,created_at,tag,sentiment
"@Dennysiregar7 Selama orba aku sll golput. 
Masa bodoh sama pemilu 😂",2023-05-29 00:00:15,Golkar,negative
"Selamat dan sukses atas dilantiknya 147 kepala Desa tahap dia kabupaten bangkalan, semoga amanah dalam menjalankan tugas²nya! 
@PDemokrat @AgusYudhoyono @teukuriefky_1 @RenvilleP @JatimDemokrat @EmilDardak https://t.co/99jdCZ9rGr",2023-05-29 00:00:25,PartaiDemokrat,neutral
@narkosun @NasDem https://t.co/HVR8C80BpN,2023-05-29 00:00:28,NasDem,neutral
"@Miduk17 beginilah kelompok tkg ngibul, padahal sdh terbukti MK meloloskan uji materi jabatan KPK yg jelas2 menyalahi aturan, 
itu wilayah DPR yg di serobot.",2023-05-29 00:00:55,NasDem,negative
@AgusYudhoyono https://t.co/VyJTNSFcRG,2023-05-29 00:01:35,PartaiDemokrat,neutral
"Surya Paloh / NASDEM , PKS : telah melukai Orang Sumatera , Sulawesi , Melayu , Kalimantan karena tidak mencapreskanya , ini malah mencapreskan Anies Baswedan yang keturunan asing Asing Arab Yaman yang konon datang kemari untuk menjadi kaki tangan penjajah berlindung syiar agama. https://t.co/gVaHwwPLHd",2023-05-29 00:01:43,NasDem,negative
"@PDI_Perjuangan Lari2 d jateng kapan, mau lihat hasil kerjanya",2023-05-29 00:02:05,PDI-P,neutral
@SBYudhoyono Pripun meniki pak @SBYudhoyono @PDemokrat  https://t.co/j9w5Jfn3jb,2023-05-29 00:02:05,PartaiDemokrat,neutral
"@BosPurwa @PKSejahtera Ga usah dirontokan jg rontok Sendiri, Org partai satu sm yg lain nya gontok2an sendiri soal cawapres nya 😁",2023-05-29 00:02:16,PKS,negative
"@alisyarief LENGSERKAN JOKOWI..
TANGKAP MULDOKO..",2023-05-29 00:02:55,PartaiDemokrat,neutral
"@Pak_JK @Ramlirizal1 @ReflyHZ @alisyarief @rockygerung_rg @msaid_didu @GeiszChalifah
@Mpraldo @Nicho_Silalahi @panca66 @AndiSinulingga @PDemokrat @PKSejahtera
@NasDem @RelawanAnies
@Hilmi28 @KrisyantoOni @FormasNu @YanHarahap
SELAMAT PAGI 
kadrun Buzzer
🆎Anies b edan
Sudah BOKEP https://t.co/f3hdV7Btkd",2023-05-29 00:03:01,PKS,negative
@KSPgoid,2023-05-29 00:03:04,PDI-P,neutral
"Ahmad Ali: Nasdem Dukung Johnny Plate Dijerat Pasal TPPU
https://t.co/s6ICnO29ls",2023-05-29 00:03:06,NasDem,neutral
"@CutSarina5 @deaboy1 @islah_bahrawi Colek @PKSejahtera 

https://t.co/X9dibmmFKi",2023-05-29 00:03:13,PKS,neutral
@SBYudhoyono Bpk Prihatin Indonesia turun gunung lagi nyamber gossip. Ga tau lg kpn naik dn turun gunungnya,2023-05-29 00:03:19,PartaiDemokrat,negative
"S14P setia dan ikut komando ketum @PDemokrat Mas @AgusYudhoyono 
@AnnisaPohan @teukuriefky_1 @HAgungNugroho84 https://t.co/TzsoMXSmEt",2023-05-29 00:03:21,PartaiDemokrat,positive
"@Miduk17 Pemerintah mmg hrs dibrisikin...aroma busuk biar ga jd busuk beneran,pengalihan isu apaan...terlalu susah ngalihin isu skrg duk,stoknya tak terkira dr sabang sampe merauke.",2023-05-29 00:03:30,NasDem,negative
@is_pelssy @ZUL_Hasan @airlangga_hrt Duitnya dari mana.?,2023-05-29 00:03:35,Golkar,negative
Beda kelas bosss senggol dong #jis #aniesbaswedan #aniesbohong #aniesgagal #bola #argentina #gbk #nasdem #pssi #ariel #turki #becca #fadly https://t.co/28hALbC1rW,2023-05-29 00:03:47,NasDem,negative
"Ahmad Ali: Nasdem Dukung Johnny Plate Dijerat Pasal TPPU
https://t.co/s6ICnO29ls",2023-05-29 00:03:51,NasDem,neutral
@aaeman7 @Hasbil_Lbs @KSPgoid @PDemokrat @Dr_Moeldoko ingat modar kan enak,2023-05-29 00:03:52,PartaiDemokrat,positive
@KakekHalal ada dua hal: anti mahar dan korupsi pejabat…kalok tdk korupsi berarti terima mahar…gimana sih?,2023-05-29 00:03:55,NasDem,negative
"@EagleReaper01 @BosPurwa @PKSejahtera Kalo ganjar terang2an , blak2an ,
Kalo Capres yg lain  diem2 doyan nonton bokep sm meluk2 BINOR gpp ya? 🤣",2023-05-29 00:03:58,PKS,negative
"@PDI_Perjuangan @Paltiwest Sekali2 kampanye di kuburan, biar ingat mati 😅😅😅",2023-05-29 00:03:58,PDI-P,negative
"@KompasTV Partai Demokrat kan partai politik, kenapa alergi dengan tangan politik?",2023-05-29 00:04:25,PartaiDemokrat,negative
"@NataliusPigai2 Hai PIG... makin banyak kau ngetwit, makin nampak KEBODOHANMU dan makin RASIS  otakmu!!!",2023-05-29 00:04:38,NasDem,negative
Jangan bawa nama rakyat aku rakyat tidak memperdulikan mau terbuka mau tertutup tidak ada untungnya bagi rakyat yang penting cepat disetujui  undang perampasan. Para kruptor dan hukum mati di tempat umum SPT sekjen nasdem  krupsi 8 triyun  https://t.co/MsKng0nfeT,2023-05-29 00:04:55,NasDem,negative
@BosPurwa @PKSejahtera Tolong tanyakan janji yohannes anis waktu podkes sama Dahlan ikhsan,2023-05-29 00:05:09,PKS,neutral
"Pidato Prabowo sindir Anis. 
Gerindra dianggap bus yang  bisa naik dan turun seenaknya tanpa bayar...wkwkwkw. 
#JanganSalahPilihPemimpin https://t.co/1EWKmSoUXO",2023-05-29 00:05:09,Gerindra,negative
"@Miduk17 Maju terus Pak SBY negarawan sejati,membela diri termasuk membela partai dari semua kejahatan dan kecurangan adalah kewajiban termasuk menutup semua kemungkinan timbul kejahatan dalam sistem bernegara.",2023-05-29 00:05:13,NasDem,positive
"@Miduk17 @aniesbaswedan @AgusYudhoyono Trs,kalau ingin kau melecehkan siapa,bodatttttt ?????? https://t.co/rSW52CyFxt",2023-05-29 00:05:14,PartaiDemokrat,negative
"@Judakusumah1 @dennyindrayana @officialMKRI @PDI_Perjuangan Itu harapannya, kenyataan lapangan mah kebalikannya",2023-05-29 00:05:33,PDI-P,neutral
@tjhinfar @anasurbaningrum @SBYudhoyono Saya prihatin...,2023-05-29 00:05:37,PartaiDemokrat,neutral
"Jika ini benar demokrasi kita akan mati
@pandji
@kikysaputrii
@AgusYudhoyono
@SBYudhoyono
@Surya_Paloh
@tempodotco
https://t.co/EM6i6Trs8V",2023-05-29 00:06:21,PartaiDemokrat,negative
"@Miduk17 @aniesbaswedan @AgusYudhoyono Eh bodat,kalau ini,kau melecehkan siapa ? https://t.co/98xJaat0fn",2023-05-29 00:06:26,PartaiDemokrat,negative
"@Candra4smara Sama ya Zaman ""Katakan TIDAK dengan KORUPSI"" e..eeeeh tau2nya....",2023-05-29 00:06:27,PartaiDemokrat,negative
@mazzini_gsp Hmmmmm diatur lagi aja,2023-05-29 00:06:34,Golkar,negative
