text,created_at,tag,sentiment
"@radotsimora @soen_cak @PDemokrat @AgusYudhoyono Mau ngapain cepet"" mengunjungi rakyat? PDKT, ya?",2022-12-14 00:00:03,PartaiDemokrat,negative
@NasDem @rms_rusdimasse @SulselNasdem @aniesbaswedan trs doorprize nya kali ini apa aja ?,2022-12-14 00:00:15,NasDem,neutral
"@YRadianto @Hasbil_Lbs @PDemokrat Eke dr seblm covid. Mungkin gegara eke 'ngebom' soal istrinya nobita yg ke salon trus njerit ""LOH KOK ADA ORANG?? KAN SAYA DAH BILANG GA MAU ADA ORANG!!"". Itu kejadian temen eke yg disalon itu. Eke bilang, kalo ada gw ya gw teriakin ""KE SALON ANJING AJA. KALO GA MO ADA ORANG!""😂",2022-12-14 00:01:11,PartaiDemokrat,negative
@YRadianto @Hasbil_Lbs @PDemokrat https://t.co/Al2U8jtCnc,2022-12-14 00:01:11,PartaiDemokrat,neutral
Sedulur yo rapatkan barisan satukan niat bulatkan tekad untuk perubahan dan perbaikan #AHYPimpinPerubahan @PDemokrat @FPD_DPR https://t.co/4hxQ2dly0A,2022-12-14 00:01:26,PartaiDemokrat,neutral
@YRadianto @Hasbil_Lbs @PDemokrat https://t.co/AxiFFco6rW,2022-12-14 00:01:32,PartaiDemokrat,neutral
"@lapen_mocca78 @panca66 @BangEdiii @AgusYudhoyono Panca fakir kuota cuma baca judul doang,kasian bangen  sama calon anggota dpr ini, udah gitu  gagap pulak.",2022-12-14 00:02:14,PartaiDemokrat,negative
@AbanggSayur @KompasTV @Gerindra Kenapa ga bahas kkb aja bu masalah tutiler biarin dah cuma 1 orang juga,2022-12-14 00:02:22,Gerindra,negative
@arifinpribadi @PKSejahtera https://t.co/zqSac7pCJI,2022-12-14 00:02:43,PKS,neutral
"@GheaJhana ini fakta sesat @andre_rosiade  @Fraksi_Gerindra  dimana prabawo mempersatukan masyarakat omong kosong bahkan bikin pecah belah , adu domba ,bikin gaduh.",2022-12-14 00:02:43,Gerindra,negative
@ilonalydia_ @ketut188 @YanHarahap @PartaiDemokrat BUZZER @PDemokrat ke Banyakan Akun BANCI,2022-12-14 00:03:12,PartaiDemokrat,neutral
"@denokkenang Hukum se-berat2nya, karena pasokan tsb menyebabkan banyak korban yg meninggal. Itu sama aja dng kesalahan membunuh banyak orang.",2022-12-14 00:03:56,NasDem,negative
"@aniesbaswedan @NasDem @NasDem_Sulsel77 Kacian abud, mau pansos tapi dicuekin wkwkwk
#aniesPendukungKhilafah
#aniesDidukungKoruptor
#aniesNasdemOut
#aniesDidukungKHILAFAH
#aniesMelacurKAHMI
#aniesGabenerPembohong
#aniesPendukungFPI
#aniesBaswedan
#anies https://t.co/i3dYcUkfkH",2022-12-14 00:04:05,NasDem,negative
@Gerindra Min aku kok g dapat umkm padahal sdh lama ngisi data dari 2020 ☺,2022-12-14 00:05:53,Gerindra,negative
"Gerindra: Capres Hanya Satu, Prabowo Subianto https://t.co/5j8CRPTXgq",2022-12-14 00:06:14,Gerindra,neutral
@AmirDemokrat @PDemokrat @jansen_jsp Itu kan cuma orang-orang cari sensasi aja. Gak gampang mengubah UU.,2022-12-14 00:06:58,PartaiDemokrat,negative
"@arifinpribadi @ridwankamil @PKSejahtera Lagian juga di depok ga kekurangan masjid
Knp juga harus maksain sih",2022-12-14 00:07:39,PKS,negative
@marlina_idha Tai,2022-12-14 00:09:39,PartaiDemokrat,neutral
@panca66 @Dennysiregar7 Hahahaha ibaratnya gara2 si @panca66 mulut perempuan merusak reputasi partai demokrat,2022-12-14 00:09:46,PartaiDemokrat,negative
@Trending_Issue @aniesbaswedan @musniumar @PKSejahtera @PDemokrat Ngakak,2022-12-14 00:10:27,PKS,negative
Nasdem kelompok aliran sesat - Sumatera Utara https://t.co/L6CaolgjYr,2022-12-14 00:10:41,NasDem,neutral
@nisha1na  Politik identitas Anies sangat berbahaya!! #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem https://t.co/tZ6rLNNFTT,2022-12-14 00:10:53,NasDem,negative
"@Gerindra Hampers coklat dulu min, ntar aku kasih ucapan selamat pagi balik",2022-12-14 00:11:15,Gerindra,neutral
"@aniesbaswedan @NasDem Masyaa Allah sehat sslalu pak Anis, insyaa Allah ranah minang kampuang kami, akan memilih pemimpin yg cerdas, insyaa Allah pak Anie presiden 2024 Aamiin.",2022-12-14 00:12:05,NasDem,positive
@nisha1na Gerakan Tolak tipu daya Anies! #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut,2022-12-14 00:12:40,NasDem,positive
@wahyurejab Anies munafik Nasdem bobrok! #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut,2022-12-14 00:12:40,NasDem,negative
@nisha1na Anies Nasdem gerakan kehancuran! Tolak Anies #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut #PribumiLebihBerkualitas,2022-12-14 00:12:41,NasDem,positive
"SINYAL KUAT BUAT NASDEM, ANIES - AHY GIAT BERGERILYA BERJUANG BERSAMA RAKYAT",2022-12-14 00:12:52,NasDem,neutral
"SINYAL KUAT BUAT NASDEM, ANIES - AHY GIAT BERGERILYA BERJUANG BERSAMA RAKYAT",2022-12-14 00:12:52,NasDem,neutral
@RaniKancana__ @J0kerWedok @NasDem @aniesbaswedan Balas budi Nasdem Tower https://t.co/1BO1OXiFXN,2022-12-14 00:13:00,NasDem,neutral
@Gerindra Pagi kakak mandra 😁,2022-12-14 00:13:14,Gerindra,neutral
@MARQUEZ__93 @J0kerWedok @NasDem @aniesbaswedan Bisa jd .. 😂,2022-12-14 00:13:19,NasDem,neutral
"@baliandra2 Jangan2 Dimanfaatkan Tuhan yang Maha Kuasa, juga melody saya juga Dimanfaatkan yang Maha memiliki Kedepanya .",2022-12-14 00:13:19,NasDem,negative
@aressoes_io @AgusYudhoyono @Herzaky__MP Maju tak gentar !!!,2022-12-14 00:13:19,PartaiDemokrat,positive
"@DoankWarto Dari @PKSejahtera kan Wako Depok?

Ya udah, rakyat @depoknews @txtdaridepok ingat aja hal menyakitkan ini pd Pemilu 2024.....

@hnurwahid 
@MardaniAliSera 
@salimsegaf",2022-12-14 00:14:08,PKS,negative
@andi_median @AgusYudhoyono @Herzaky__MP Pasti menang 💪,2022-12-14 00:14:22,PartaiDemokrat,positive
@Farachimrchmn Sayang aku cantik banget,2022-12-14 00:14:49,Golkar,positive
@aressoes_io @AgusYudhoyono @Herzaky__MP Yess,2022-12-14 00:15:18,PartaiDemokrat,neutral
@HelmiVanEekhout @realAmienRais ARB? Abu Rizal Bakrie?,2022-12-14 00:16:14,NasDem,negative
@RaniKancana__ @J0kerWedok @NasDem @aniesbaswedan Jelas kok.,2022-12-14 00:16:51,NasDem,negative
"@PDemokrat Kalian sendiri yg cari kerjaan,..orang LG enak2 TDR..si Anis berisik kesono kemari,..jd bikin yg tadinya tidur..jadi bangun..hihihi",2022-12-14 00:17:04,PartaiDemokrat,negative
@denokkenang Wadaowww.....wadidaoww...,2022-12-14 00:17:15,NasDem,neutral
@MARQUEZ__93 @J0kerWedok @NasDem @aniesbaswedan Ada lg yg lebih besar dr itu keknya Mas🤔,2022-12-14 00:17:30,NasDem,negative
"@PDI_Perjuangan Maaf ya Min, PDIP partai terbesar, tapi followernya cuma 286rb, dan postingan ini sudah 19 jam cuma direply 17X,itupun 1 direply admin sendiri...kayaknya ada salah dengan komunikasi ke publiknya. Mungkin bisa ditingkatkan...",2022-12-14 00:17:46,PDI-P,negative
"@MARQUEZ__93 @RaniKancana__ @J0kerWedok @NasDem @aniesbaswedan Nasdem sadar, mendukung pembohong kelebihan bayar bisa menyembuhkan rasa lapar",2022-12-14 00:18:28,NasDem,negative
