text,created_at,tag,sentiment
"Lalu, apa arti lain dari cuitan dokter Tifa yang mengusulkan Anies-Khofifah versus Prabowo-Puan tersebut? Apakah Ganjar dianggapnya sebagai lawan terberat Anies. Itulah kenapa nama Gubernur Jateng itu tidak dimasukkannya ke situ (sebagai lawan Anies).

Cirebon
Golkar https://t.co/A8XNbXoD2D",2023-02-03 00:00:00,Golkar,neutral
"Lalu, apa arti lain dari cuitan dokter Tifa yang mengusulkan Anies-Khofifah versus Prabowo-Puan tersebut? Apakah Ganjar dianggapnya sebagai lawan terberat Anies. Itulah kenapa nama Gubernur Jateng itu tidak dimasukkannya ke situ (sebagai lawan Anies).

Cirebon
Golkar https://t.co/DsYtl0q2XG",2023-02-03 00:00:00,Golkar,neutral
"""Pahlawan nasional kita Tjlik Riwut pernah menyampaikan ide untuk memindahkan ibu kota kepada Bung Karno ke Kalimantan,"" jelasnya.
#kuatbaca #kuatbacacom #ikn #gerindra #prabowo 

https://t.co/cUeYhavSeY",2023-02-03 00:00:00,Gerindra,neutral
"Lalu, apa arti lain dari cuitan dokter Tifa yang mengusulkan Anies-Khofifah versus Prabowo-Puan tersebut? Apakah Ganjar dianggapnya sebagai lawan terberat Anies. Itulah kenapa nama Gubernur Jateng itu tidak dimasukkannya ke situ (sebagai lawan Anies).

Cirebon
Golkar https://t.co/qmCaEes3Jj",2023-02-03 00:00:01,Golkar,neutral
"Partai Demokrat sbg partai nasionalis-relijius yg membawa perubahan &amp; perbaikan harus terus terpatri di hati, pikiran &amp; kerja2 seluruh pengurus &amp; kader.,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/Kk3xULmquU",2023-02-03 00:00:08,PartaiDemokrat,positive
"@andre_rosiade Cari simpati ? 2019 rakyat sdh memberikan simpati &amp; dukungannya kpd Prabowo dan Sandi. 
Cape ah bahas PS yg 2x diusung kalah mulu. 😴",2023-02-03 00:00:24,Gerindra,negative
@Aiek_Speechless Aamiiinn,2023-02-03 00:00:25,NasDem,positive
"PKS sambut baik usulan Ketum Partai Demokrat AHY soal Sekber Perubahan untuk usung Anies,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/iZRCJD5ag2",2023-02-03 00:00:25,PartaiDemokrat,neutral
@AKU_dgn3putra @Jhonkosmik @are_inismyname @BANGSAygSUJUD @darmantahu @ahmadzahroni @d_rempuz @Alie_Fahnoor @4Y4NKZ @ciciphoci @Dahnilanzar @jatmiko99604253 @RagilSemar @henkun1975 ke siapa anda sebut bong ?,2023-02-03 00:00:26,NasDem,neutral
"AHY Ajak Nasdem &amp; PKS Bentuk Sekretariat Perubahan untuk Usung Anies Capres 2024,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/JmxcQ7ffRX",2023-02-03 00:00:32,NasDem,neutral
@abu_waras @Gerindra @prabowo Admin kebanyakan mabuk lem https://t.co/Jblnww7n5R,2023-02-03 00:00:38,Gerindra,neutral
"Partai Demokrat se-Provinsi Sulawesi Selatan kompak!!!,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/zhBM7WgJae",2023-02-03 00:00:38,PartaiDemokrat,neutral
"Partai Demokrat, PKS, dan Partai Nasdem dalam Koalisi Perubahan &amp; Perbaikan,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/SbjQQrze7O",2023-02-03 00:00:40,PartaiDemokrat,neutral
@tanyakanrl Kampus golkar,2023-02-03 00:00:45,Golkar,neutral
"Harapan Publik ke Partai Demokrat dan AHY Semakin Besar,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/Fef6hJR0N8",2023-02-03 00:00:49,PartaiDemokrat,neutral
@NyaiiBubu Mengerikan,2023-02-03 00:00:59,NasDem,negative
@abu_waras @Gerindra @prabowo Yakin bsk msh ada ?,2023-02-03 00:01:01,Gerindra,neutral
"Deal Demokrat dukung Anies, AHY ajak NasDem-PKS bentuk Sekretariat Perubahan,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/nQAgk3kYIg",2023-02-03 00:01:01,NasDem,neutral
"Usung Anies, AHY Ajak NasDem dan PKS Bentuk Sekber Perubahan,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/oS8MEr5anm",2023-02-03 00:01:08,NasDem,neutral
@PKSejahtera Lha kok ngga nyaleg di turki sekalian?,2023-02-03 00:01:13,PKS,negative
"AHY: Mari bersama kita pastikan agar demokrasi senantiasa terang benderang, kami Partai Demokrat menolak sistem Pemilu Proporsional Tertutup.,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/yCzUnTyE4B",2023-02-03 00:01:15,PartaiDemokrat,neutral
"@aniesbaswedan @NasDem @PDemokrat @PKSejahtera @AgusYudhoyono Alhamdulillah semoga di lancarkan semuah urusannya, Istiqomah, dan sukses utk PERUBAHAN salam wong Cirebon.",2023-02-03 00:01:16,PKS,positive
"AHY Ajak Nasdem &amp; PKS Bentuk Sekretariat Perubahan untuk Usung Anies Capres 2024,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/a1b0XVrNgb",2023-02-03 00:01:24,NasDem,neutral
"AHY ajak Nasdem dan PKS bentuk sekber Perubahan,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/oYsQ43AL4l",2023-02-03 00:01:27,NasDem,neutral
"AHY Ajak Nasdem dan PKS Segera Bentuk Sekretariat Perubahan,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/apOkTek5Tx",2023-02-03 00:01:30,NasDem,neutral
"Usung Anies Capres, AHY ajak Nasdem-PKS segera bikin Sekretariat Perubahan,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/nzXFzIdPyD",2023-02-03 00:01:33,NasDem,neutral
"Infrastruktur organisasi Partai Demokrat kian solid.,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/CTd1M6k1wW",2023-02-03 00:01:34,PartaiDemokrat,neutral
"@abu_waras @NasDem Emg blm ada capres lho ...KPU aj blm buka pndaftaran resmi....😂😂😂 
Kho ada org setolol ini yaa....",2023-02-03 00:01:34,NasDem,negative
"Usung Anies, AHY Ajak NasDem dan PKS Bentuk Sekber Perubahan,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/oS8MEr5IcU",2023-02-03 00:01:36,NasDem,neutral
"Deal Demokrat Dukung Anies, AHY Ajak NasDem-PKS Bentuk Sekretariat Perubahan,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/uUtOb2bIXf",2023-02-03 00:01:42,NasDem,neutral
"AP Buildings melalui Green Consultation Team berhasil meraih Surat Pengakuan Desain (Design Recognition) Green Building pada Gedung NasDem Tower sebagai bagian dari proses Sertifikasi Greenship for New Building.
@NasDem #APBuildings https://t.co/aZvubE5tFj",2023-02-03 00:01:42,NasDem,neutral
"Penyerahan Surat Pengakuan tersebut dilakukan di Gedung NasDem Tower pada tanggal 26 Januari 2023.
@NasDem #APBuildings",2023-02-03 00:01:43,NasDem,neutral
"Serah terima tersebut dilakukan oleh Deka Triwibowo selaku Project Manager dan Andrya selaku Staff Engineer, kepada Faruq Hakimei yang menjabat sebagai Assistant Project Manager sekaligus perwakilan pemilik gedung.
@NasDem #APBuildings",2023-02-03 00:01:43,NasDem,neutral
"Dengan total luas 30.000 meter persegi serta memiliki 23 lantai, bangunan ini dilengkapi dengan sederet fasilitas yang lengkap. Di antaranya area private seperti Ruang Kerja Ketua Umum Partai NasDem, Ruang Office, dan Ruang Siber. 
@NasDem #APBuildings https://t.co/WHRGrYS49D",2023-02-03 00:01:44,NasDem,neutral
"ADU MEKANIK!!! Demokrat, Nasdem dan PKS Sepakat Dukung Anies Baswedan,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/a3aeEtHmr3",2023-02-03 00:01:44,NasDem,negative
"Ada juga area publik yang bisa digunakan yaitu Galeri Kebangsaan, Perpustakaan, Ballroom, dan Mini Theater. Untuk menambah estetika bangunan gedung, terdapat Sky Garden dengan pemandangan Kota Jakarta.
@NasDem #APBuildings",2023-02-03 00:01:45,NasDem,positive
"Fasilitas Helipad juga tersedia diatas gedung, salah satu fungsinya digunakan untuk kebutuhan pendaratan transportasi udara tamu VIP dan melayani situasi darurat.
@NasDem #APBuildings https://t.co/CSq5vmZ7LF",2023-02-03 00:01:46,NasDem,neutral
"@kompascom Masih 500 hari ,
Sabar lah
Pilpres masih lama.
Toh siapapun presidennya , warga NU tetap banyak yg miskin , ,",2023-02-03 00:01:46,Gerindra,negative
"Selain itu, NasDem Tower memiliki bangunan area parkir bertingkat dengan vertical parking system setinggi 21 lantai. Di mana area parkir bertingkat ini menjadi yang tertinggi di Indonesia.
@NasDem #APBuildings",2023-02-03 00:01:47,NasDem,neutral
@pieteriskandar0 Nah loh ...,2023-02-03 00:01:47,NasDem,neutral
"Teknologi yang digunakan oleh NasDem Tower ini memudahkan pengaturan kendaraan, khususnya untuk kendaraan roda empat. Namun tujuan utamanya yaitu agar bisa memperoleh luas lahan hijau yang lebih optimal.
@NasDem #APBuildings https://t.co/YdSpmwbaeO",2023-02-03 00:01:47,NasDem,neutral
"Bangunan yang terletak di Jalan RP Soeroso, Gondangdia, Jakarta Pusat merupakan gedung kantor Dewan Pimpinan Pusat (DPP) Partai NasDem, yang telah diresmikan secara langsung oleh Presiden Joko Widodo (Jokowi) pada Selasa, 22 Februari 2022. 
@NasDem #APBuildings https://t.co/FGu4GCTWEu",2023-02-03 00:01:48,NasDem,neutral
"Peresmian Kantor DPC Partai Demokrat Kabupaten Pacitan,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/bpe4i1FQ9U",2023-02-03 00:01:49,PartaiDemokrat,neutral
@DavidWijaya82 makanya ada yg merajuk sewaktu jatah JAKSA AGUNG diambil dari kelompok nya...🤣🤣🤣,2023-02-03 00:01:49,NasDem,negative
"Buktikan Keseriusan, Demokrat Ajak NasDem &amp; PKS Bentuk Sekretariat Perubahan,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/em89ukGw1K",2023-02-03 00:01:50,NasDem,neutral
"Mari bersama kita pastikan agar demokrasi senantiasa terang benderang, kami Partai Demokrat menolak sistem Pemilu Proporsional Tertutup.,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/pSHEU2xS6S",2023-02-03 00:01:52,PartaiDemokrat,neutral
"SAH DUKUNG ANIES, AHY AJAK NASDEM &amp; PKS BENTUK SEKBER PERUBAHAN ❗,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/qcCPu9nO7u",2023-02-03 00:01:52,NasDem,negative
@NasDem Asu dahlah,2023-02-03 00:01:54,NasDem,neutral
"Rapat pleno DPC partai Demokrat kab. Ngawi #S14p,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/DVu6irxGb2",2023-02-03 00:01:54,PartaiDemokrat,neutral
"@CNNIndonesia Berkat Do'a segenap Rakyat Negri u/Para Pahlawan yg tlh Mewariskan Kemerdekaan kpd Penerus Nya. Allah.SWT senantiasa Melindungi Negri ini dari Gangguan yg dpt Merusak Keutuhan Bangsa ini. Nenek Moyang n Pahlawan 45, TIDAK Ridho n Ikhlas, Negri  ini di Kuasai Boneka2.",2023-02-03 00:01:55,Golkar,negative
"AHY Ajak Nasdem &amp; PKS Bentuk Sekretariat Perubahan untuk Usung Anies Capres 2024,,

PDemokrat
#AHY
AgusYudhoyono
https://t.co/6lkYP0MdkM",2023-02-03 00:01:59,NasDem,neutral
