text,created_at,tag,sentiment
@Rasto66010876 @SangPejuank @1st1st2023 @JUN062022 @MetdroS @PaimoMontok @Siantar72 @ongky_tito @Murdian09309315 @Mayapada1108 @modien_ganesa @Thomastjik @hs_meliala @mohamad82583073 @WAHYU_UNIFORM @Hardjoeno @PribadiBales @bembeast @Kris_Simpati @atiroh07 @AntonKu44233833 @Metdro2 @tengkuzainalar1 @anakranto64 @AwYesaya @Budi_Dharma88 @gustafadi @RiisqiRama @ermi_purba @JohnVirgoVj @FIFAcom @jakintstadium @KemenkeuRI @DitjenPK @BKFKemenkeu @ItjenKemenkeu @kemenkeulib @PPIDKemenkeu @PusdiklatKU @PSSI @KEMENPORA_RI @Deputi3Menpora @aniesbaswedan @musniumar @tatakujiyati @Mdy_Asmara1701 @NasDem @aniesbaswedan #Anies https://t.co/gzaN6o1tx7,2023-01-07 00:00:00,NasDem,neutral
@_SEKNAS_RI @JUN062022 @Kowidongo @PaimoMontok @Mayapada1108 @1st1st2023 @modien_ganesa @SangPejuank @Thomastjik @Murdian09309315 @ongky_tito @MetdroS @hs_meliala @mohamad82583073 @Siantar72 @WAHYU_UNIFORM @Hardjoeno @PribadiBales @bembeast @Kris_Simpati @atiroh07 @AntonKu44233833 @Metdro2 @tengkuzainalar1 @anakranto64 @AwYesaya @Budi_Dharma88 @gustafadi @RiisqiRama @ermi_purba @JohnVirgoVj @FIFAcom @jakintstadium @KemenkeuRI @DitjenPK @BKFKemenkeu @ItjenKemenkeu @kemenkeulib @PPIDKemenkeu @PusdiklatKU @PSSI @KEMENPORA_RI @Deputi3Menpora @ProtokolMenpora @aniesbaswedan @NasDem @KejaksaanRI @KejatiDki @budayasaya Chaplin mulai bermain,2023-01-07 00:00:10,NasDem,neutral
"@zarnaout45 Rekam jejak @aniesbaswedan 

https://t.co/LbaGjf4IUe",2023-01-07 00:00:15,NasDem,neutral
@_ikhwanyan Ayo pak @aniesbaswedan om @AgusYudhoyono kelak ganti kekuasaan zero kontak zero uang damai dijalan. Saat ini tidak ada lg yg diharapkan dr manajemen @jokowi pagi dele siang tempe hahaha,2023-01-07 00:00:16,PartaiDemokrat,negative
"@kawanlangitku @KanjengRaden_ @RaniaRifan_id @DavidWijaya82 @Kanjeng2022 @Ikaaf8 @SaifuddinSay @K3nshin_KR @Tita83079013 @panjianom102 @Dewi_unik @GunRomli @Dennysiregar7 @permadiaktifis @aniesbaswedan @PKSejahtera @PDemokrat @AgusYudhoyono @NasDem @sitirafiah762 @Loeloeq1 @alexpecatu @ganjarpranowo @KPK_RI @yusuf_dumdum @DokterTifa @RAPanutan @PDI_Perjuangan @jokowi @ReflyHZ @DPPGolkar @DPP_PPP @_ekokuntadhi @MardaniAliSera @sudirmansaid @ruhutsitompul Kok bisa si SITI ZUHRO masuk anggota BRIN? .... Yang melanggar etika politik itu ya NASDEM, profesor TOLOL sampean ini cc @brin_indonesia @nadiemmakarim @jokowi @ganjarpranowo @PDI_Perjuangan @DavidWijaya82 

https://t.co/tWBzJSBzyh",2023-01-07 00:00:45,PPP,negative
@Relawananies DUKUNG,2023-01-07 00:00:45,NasDem,neutral
@Kowidongo @PaimoMontok @Mayapada1108 @1st1st2023 @modien_ganesa @SangPejuank @_SEKNAS_RI @Thomastjik @Murdian09309315 @ongky_tito @MetdroS @hs_meliala @mohamad82583073 @Siantar72 @WAHYU_UNIFORM @Hardjoeno @Rasto66010876 @PribadiBales @bembeast @Kris_Simpati @atiroh07 @AntonKu44233833 @Metdro2 @tengkuzainalar1 @anakranto64 @AwYesaya @Budi_Dharma88 @gustafadi @RiisqiRama @ermi_purba @JohnVirgoVj @FIFAcom @jakintstadium @KemenkeuRI @DitjenPK @BKFKemenkeu @ItjenKemenkeu @kemenkeulib @PPIDKemenkeu @PusdiklatKU @PSSI @KEMENPORA_RI @Deputi3Menpora @ProtokolMenpora @aniesbaswedan @NasDem @KejaksaanRI @KejatiDki @budayasaya Dan apa pak jokowi sumur resapan jadi prioritas utama Tidak kan karena yg utama Normalisasi sungai dan waduk yg tidak dilanjutkan Yohanes Anis,2023-01-07 00:00:58,NasDem,neutral
"Agama dan Demokrasi tak bisa dipertentangkan, tetapi keduanya harus saling mengisi dan bersinergi
#PKBNo1 
#GusMuhaimin 
@cakimiNOW 
@DPP_PKB https://t.co/L0OM8grAZp",2023-01-07 00:01:01,PKB,neutral
"@QianzyZ Dulu saya eneg dgn Nasdem😂, kini jadi partai kebanggaan saya di saat ini...namun sebagai catatan politik itu dinamis, apabila terlihat ada kecacatan tinggal berpindah haluan..hehhe",2023-01-07 00:01:05,NasDem,negative
"@zarnaout45 Pesat BOHONGnya !!!

https://t.co/LbaGjf4IUe",2023-01-07 00:01:05,NasDem,negative
@1st1st2023 @JUN062022 @Kowidongo @PaimoMontok @Mayapada1108 @modien_ganesa @SangPejuank @_SEKNAS_RI @Thomastjik @Murdian09309315 @ongky_tito @MetdroS @hs_meliala @mohamad82583073 @Siantar72 @WAHYU_UNIFORM @Hardjoeno @PribadiBales @bembeast @Kris_Simpati @atiroh07 @AntonKu44233833 @Metdro2 @tengkuzainalar1 @anakranto64 @AwYesaya @Budi_Dharma88 @gustafadi @RiisqiRama @ermi_purba @JohnVirgoVj @FIFAcom @jakintstadium @KemenkeuRI @DitjenPK @BKFKemenkeu @ItjenKemenkeu @kemenkeulib @PPIDKemenkeu @PusdiklatKU @PSSI @KEMENPORA_RI @Deputi3Menpora @ProtokolMenpora @aniesbaswedan @NasDem @KejaksaanRI @KejatiDki @budayasaya Loe sisanya ya,2023-01-07 00:01:13,NasDem,neutral
@Rasto66010876 @JUN062022 @PaimoMontok @Mayapada1108 @1st1st2023 @modien_ganesa @SangPejuank @_SEKNAS_RI @Thomastjik @Murdian09309315 @ongky_tito @MetdroS @hs_meliala @mohamad82583073 @Siantar72 @WAHYU_UNIFORM @Hardjoeno @PribadiBales @bembeast @Kris_Simpati @atiroh07 @AntonKu44233833 @Metdro2 @tengkuzainalar1 @anakranto64 @AwYesaya @Budi_Dharma88 @gustafadi @RiisqiRama @ermi_purba @JohnVirgoVj @FIFAcom @jakintstadium @KemenkeuRI @DitjenPK @BKFKemenkeu @ItjenKemenkeu @kemenkeulib @PPIDKemenkeu @PusdiklatKU @PSSI @KEMENPORA_RI @Deputi3Menpora @ProtokolMenpora @aniesbaswedan @NasDem @KejaksaanRI @KejatiDki @budayasaya 2 periode cerdas hasil nya jadi gini ya Bong 🤣 https://t.co/NXpbC7c9fJ,2023-01-07 00:01:13,NasDem,neutral
@KeikaSisi @MandiriRusman @PaimoMontok @MetdroS @AntonKu08408962 @GomarusBudiatn5 @1st1st2023 @LAODE79285118 @BlekokUhuy @Kris_Simpati @HRMalik12 @soppyan @PutrantoSony @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @ppidkominfo @aniesbaswedan @NasDem @aniesbaswedan @DinasSDAJakarta @BinaMargaDKI @MuslimMuin @KM_ITB #Anies https://t.co/6RlNoelyLk,2023-01-07 00:01:19,NasDem,neutral
"@MARQUEZ__93 @LensaHijau09 Tanah di Jakarta itu sudah jenuh air gak mudah meresap, apalagi Jaksel banyak tanah liat (lempung), volume air dan kecepatan resapan sangat gak seimbang...disitu GOBLOKnya BACAPRES  partai @NasDem , 😂😂",2023-01-07 00:01:25,NasDem,negative
"@cakimiNOW 
@DPP_PKB 
@ https://t.co/DysffIring",2023-01-07 00:01:36,PKB,neutral
"@Bagusmuhaimin9 @cakimiNOW @EmHasanuddin @DPP_PKB @zainul_munas Agama selalu mengajarkan pentingnya demokrasi, karena dengan saling menghargai dan menghormati hidup akan menjadi aman dan tentram. Kemaslahatan merupakan tujuan hidup banyak orang",2023-01-07 00:01:38,PKB,positive
@_SEKNAS_RI @Rasto66010876 @SangPejuank @1st1st2023 @PaimoMontok @Mayapada1108 @JUN062022 @modien_ganesa @Thomastjik @Murdian09309315 @MetdroS @hs_meliala @mohamad82583073 @Siantar72 @WAHYU_UNIFORM @Hardjoeno @PribadiBales @bembeast @Kris_Simpati @atiroh07 @AntonKu44233833 @Metdro2 @tengkuzainalar1 @anakranto64 @AwYesaya @Budi_Dharma88 @gustafadi @RiisqiRama @ermi_purba @JohnVirgoVj @FIFAcom @jakintstadium @KemenkeuRI @DitjenPK @BKFKemenkeu @ItjenKemenkeu @kemenkeulib @PPIDKemenkeu @PusdiklatKU @PSSI @KEMENPORA_RI @Deputi3Menpora @ProtokolMenpora @aniesbaswedan @NasDem @KejaksaanRI @KejatiDki @budayasaya Tidak ada satupun program nya yg berjalan.. parah,2023-01-07 00:01:39,NasDem,neutral
@kaylapuspasari @PDemokrat https://t.co/W8eVLzj7od,2023-01-07 00:01:41,PartaiDemokrat,neutral
@Rasto66010876 @1st1st2023 @JUN062022 @PaimoMontok @Mayapada1108 @modien_ganesa @SangPejuank @_SEKNAS_RI @Thomastjik @Murdian09309315 @ongky_tito @MetdroS @hs_meliala @mohamad82583073 @Siantar72 @WAHYU_UNIFORM @Hardjoeno @PribadiBales @bembeast @Kris_Simpati @atiroh07 @AntonKu44233833 @Metdro2 @tengkuzainalar1 @anakranto64 @AwYesaya @Budi_Dharma88 @gustafadi @RiisqiRama @ermi_purba @JohnVirgoVj @FIFAcom @jakintstadium @KemenkeuRI @DitjenPK @BKFKemenkeu @ItjenKemenkeu @kemenkeulib @PPIDKemenkeu @PusdiklatKU @PSSI @KEMENPORA_RI @Deputi3Menpora @ProtokolMenpora @aniesbaswedan @NasDem @KejaksaanRI @KejatiDki @budayasaya Ortu lu kayak nya Bong,2023-01-07 00:01:42,NasDem,neutral
@Kowidongo @JUN062022 @PaimoMontok @Mayapada1108 @1st1st2023 @modien_ganesa @SangPejuank @_SEKNAS_RI @Thomastjik @Murdian09309315 @ongky_tito @MetdroS @hs_meliala @mohamad82583073 @Siantar72 @WAHYU_UNIFORM @Hardjoeno @PribadiBales @bembeast @Kris_Simpati @atiroh07 @AntonKu44233833 @Metdro2 @tengkuzainalar1 @anakranto64 @AwYesaya @Budi_Dharma88 @gustafadi @RiisqiRama @ermi_purba @JohnVirgoVj @FIFAcom @jakintstadium @KemenkeuRI @DitjenPK @BKFKemenkeu @ItjenKemenkeu @kemenkeulib @PPIDKemenkeu @PusdiklatKU @PSSI @KEMENPORA_RI @Deputi3Menpora @ProtokolMenpora @aniesbaswedan @NasDem @KejaksaanRI @KejatiDki @budayasaya Paham banget hadapi kadrunista,2023-01-07 00:01:43,NasDem,neutral
"Demokrasi dan politik hrs bersinergi dgn Agama
#GusMuhaimin 
@GusMuhaimin 
@DPP_PKB 
@FraksiPKB 
@SukoyoKasekpro 
@hasanrofiki1 
@HasanZulfahmi 
@Mursyidan10 
@maulizan https://t.co/QPU8nzdaHF",2023-01-07 00:01:43,PKB,neutral
