text,created_at,tag,sentiment
Orang Gerindra Beber Respons Prabowo Soal Isu Sandiaga Uno Hijrah ke PPP: Senyum-senyum Saja! https://t.co/cTyaK1iQdM,2023-01-04 00:00:01,Gerindra,neutral
"@Rasto66010876 @PaimoMontok @RaniBoeginez @Siantar72 @MetdroS @PribadiBales @Mayapada1108 @Murdian09309315 @hs_meliala @SangPejuank @Thomastjik @bembeast @Kris_Simpati @atiroh07 @AntonKu44233833 @Metdro2 @modien_ganesa @tengkuzainalar1 @WAHYU_UNIFORM @anakranto64 @AwYesaya @Budi_Dharma88 @gustafadi @RiisqiRama @ermi_purba @JohnVirgoVj @MNurhuda0209 @dann84620377 @NkriUud45 @UsniErlangga @AriHend95106868 @SutayaLili @rmiryanti @harrycoocaa @Antaredja1 @Joko1widodo @hamro_s @Hardjoeno @HeriAgustiawan5 @Nr53N74H7N @CrbSira @bambang20020901 @BigDaddy234s @RonalSihotang78 @agung_milala @FaldoMaldini @KemensetnegRI @MonasDKIJakarta Keberadaan Satgas ini tidak pernah diketahui dimana keberadaannya

@aniesbaswedan 
@NasDem 
#Anies https://t.co/TnkWHE7x3C",2023-01-04 00:00:03,NasDem,neutral
"@NasDem menyuarakan keresahan masyarakat, mantap",2023-01-04 00:00:06,NasDem,neutral
@NasDem mantul... masa depan terjamin 🙏,2023-01-04 00:00:30,NasDem,positive
"PDIP Minta Menteri Asal Nasdem Mundur Dari Kabinet: Dua menteri dari Partai Nasdem, yang berada di Kabinet Indonesia Maju yakni Menteri Pertanian Syahrul Yasin Limpo dan Menteri Lingkungan Hidup dan Kehutanan (LHK) Siti Nurbaya diminta untuk mundur dari… https://t.co/xy11Wbvrzm",2023-01-04 00:01:03,NasDem,neutral
@DahonoB @keu Media kadrun bisanya kan semburkan berita hoax doang buat konsumsi kadrun2 juga yang bodoh dan percaya..,2023-01-04 00:01:13,NasDem,negative
@Gerindra @prabowo @ListyoSigitP https://t.co/UTufPRCVXg,2023-01-04 00:01:24,Gerindra,neutral
@IxNdheso Semoga @AgusYudhoyono  mau belajar ..,2023-01-04 00:01:24,PartaiDemokrat,positive
@NasDem salut Nasdem 🙏,2023-01-04 00:01:44,NasDem,positive
"@RichardWPS @SugaliChepie @aniesbaswedan @sutanmangara @marlina_idha @EvaSriDiana_Dr @abu_waras @MS_Didu @OposisiCerdas @geloraco @democrazymedia @NasDem @PKSejahtera @PDemokrat Bikin gosip yg elegan lah drun......Persis kelakuan KADRUN
Malu maluin...",2023-01-04 00:02:00,PKS,negative
"@rmol_id Kalau gentle,menteri pdip adu prestasi sama mentri nasdem....bukan adu korupsi",2023-01-04 00:02:07,NasDem,neutral
@AdrianneSerlo @NasDem Ya dari awal juga sudah jadi musuh dalam selimut cuma di tutupi dg kepura2an.,2023-01-04 00:02:17,NasDem,negative
@NasDem semangat terus NasDem memberi yg terbaik,2023-01-04 00:02:20,NasDem,positive
"@20detik nasdem pendukung jokowi, seharusnya tak perlu di otak atik.
masalah kini nasdem dukung anis, tak ada hubunagnnya karena masa jabatan jokowi habis.",2023-01-04 00:02:21,NasDem,negative
@NasDem mantap... memberikan yg terbaik demi kesejahteraan bersama,2023-01-04 00:02:37,NasDem,positive
"@republikaonline kalo gentel ya pecat aja,susah amat",2023-01-04 00:02:38,NasDem,negative
@AhmadGuntum @Dennysiregar7 @AgusYudhoyono Ahy jendral.????  Tahun berapa blok???,2023-01-04 00:02:43,PartaiDemokrat,negative
@NasDem terima kasih NasDem 🙏,2023-01-04 00:02:55,NasDem,neutral
@MarahIchsan 😂😂😂🤣🤣🤣😝😝,2023-01-04 00:03:12,NasDem,positive
"@AntonKu08408962 @PaimoMontok @AjaMaulana68 @MandiriRusman @nunungmar1404 @LAODE79285118 @GomarusBudiatn5 @MetdroS @BlekokUhuy @Kris_Simpati @HRMalik12 @soppyan @PutrantoSony @KeikaSisi @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @1st1st2023 @PrasetyoEdi_ 
@dprddkijakarta 

cc:
@aniesbaswedan 
@disbuddki 
@DKIJakarta 
@NasDem 
#Anies https://t.co/O7kGUQjckv",2023-01-04 00:03:58,NasDem,neutral
"@keuangannews_id Memang sudah lama impoten, sdh 8,5thn mayoritas fraksi manggut2 &amp; manut2 sj, tak bisa lg diharapkan rakyat @MuslimArbi12 @MuslimArbi2 @muslimarbi3 @DPR_RI @PKSejahtera @NasDem @PDemokrat",2023-01-04 00:04:05,PKS,negative
@_SEKNAS_RI @nosmo_king_ @rmiryanti @aniesbaswedan @NasDem @aan_nugh @AbieHalim @abu07438903 @addiems @aleumdaoen @alit_pramesty @anakranto64 @Antaredja1 @arie_jow @Nurmantyo_Gatot @AmandaW83465567 @Asep71254288 @azisaleasa @BarraTerpendam @BeiKhiar @BejoBack @bembeast @BlekokUhuy @BM7NOGO @cc9_opa @Indonesia_G20 @g20empower @g20rg @Rasanya_Abah @CHAPEP_Z @DinasSDAJakarta @Fatimah7415 @JoyKailan @atiroh07 @detektifcanon94 @fariedza @Guramih @Lurah_Gareng @ClarkDariel @Cantika82104633 @Lembayung071 @LumowaS @MrETCentre @apolloresor @sami86pilang @MetdroS @1st1st2023 @PutrantoSony 🐫🐫🐫,2023-01-04 00:04:28,NasDem,neutral
@ArulArulArulA11 @Tita83079013 @NasDem @PemudaNasDem Silahkaaaannn.... Silahkan duluan berangkat nya yaaaa https://t.co/YA5iwBTDmA,2023-01-04 00:04:45,NasDem,neutral
"@AntonKu08408962 @PaimoMontok @AjaMaulana68 @MandiriRusman @nunungmar1404 @LAODE79285118 @GomarusBudiatn5 @MetdroS @BlekokUhuy @Kris_Simpati @HRMalik12 @soppyan @PutrantoSony @KeikaSisi @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @ppidkominfo @aniesbaswedan @NasDem @1st1st2023 @nosmo_king_ Benarkah?

@aniesbaswedan 
@NasDem 
#Anies https://t.co/OawIT24W4R",2023-01-04 00:04:57,NasDem,neutral
@_SEKNAS_RI @PaimoMontok @AjaMaulana68 @MandiriRusman @nunungmar1404 @LAODE79285118 @GomarusBudiatn5 @MetdroS @BlekokUhuy @Kris_Simpati @HRMalik12 @soppyan @PutrantoSony @KeikaSisi @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @1st1st2023 @PrasetyoEdi_ @dprddkijakarta @aniesbaswedan @disbuddki @DKIJakarta @NasDem #TangkapAniesBaswedan,2023-01-04 00:05:19,NasDem,neutral
@detikcom Biasanya sih pengalihan isyu...kalau orang2 politik ikut bersuara lantang.,2023-01-04 00:05:22,Golkar,neutral
@RisWilFia333 @__AnakKolong @NasDem Malem Kamis legi,2023-01-04 00:06:04,NasDem,neutral
"@PaimoMontok @AntonKu08408962 @AjaMaulana68 @MandiriRusman @nunungmar1404 @LAODE79285118 @GomarusBudiatn5 @MetdroS @BlekokUhuy @Kris_Simpati @HRMalik12 @soppyan @PutrantoSony @KeikaSisi @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @ppidkominfo @aniesbaswedan @NasDem @1st1st2023 @nosmo_king_ Cap yg sukar dihilangkan

@aniesbaswedan 
@NasDem 
#Anies https://t.co/bIYG0a6iUZ",2023-01-04 00:06:19,NasDem,neutral
"Selamat dan Sukses atas sidang promosi disertasi terbuka PROGRAM DOKTOR ADMINISTRASI PUBLIK FISIP Universitas Sriwijaya, Dr H Firdaus Komar, SPd, MSi (KETUA PWI PROVINSI SUMSEL), Palembang, 4 Januari 2023
@AgusYudhoyono
@PDemokrat https://t.co/cwPNX9HxMv",2023-01-04 00:06:53,PartaiDemokrat,neutral
"@OposisiCerdas Apa salahnya
Masak mau mengekor mulu sama rezim
Mana demokrasinya bong",2023-01-04 00:07:08,NasDem,negative
@__AnakKolong @NasDem Monggo silahkan🙏🙏🙏 https://t.co/XhlXgfB8jX,2023-01-04 00:07:30,NasDem,positive
@Dennysiregar7 @AgusYudhoyono Kalau bandingin sama lu ga apple to aple lah.... AHY Aple lu cuma sampah kebun aple... Haha,2023-01-04 00:07:35,PartaiDemokrat,negative
@AhmadGuntum @Dennysiregar7 @AgusYudhoyono Mayor bintang satu.....🤣🤣🤣🤣,2023-01-04 00:07:58,PartaiDemokrat,neutral
"@BANGSAygSUJUD @yantanu2_08 @prabowo @Gerindra yes ,,,,",2023-01-04 00:08:01,Gerindra,neutral
"@AntonKu08408962 @AjaMaulana68 @MandiriRusman @nunungmar1404 @LAODE79285118 @PaimoMontok @GomarusBudiatn5 @MetdroS @BlekokUhuy @Kris_Simpati @HRMalik12 @soppyan @PutrantoSony @KeikaSisi @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @saidiqbalkspi 
@FSPFARKES_KSPI 
@rusdi_kspi 

cc:
@Disnaketransdki 
@DPN_APINDO 
@aniesbaswedan 
@NasDem 
#Anies https://t.co/gvKltnhsVM",2023-01-04 00:08:05,NasDem,neutral
@AgusYudhoyono @PDemokrat Sok tau loe bocil,2023-01-04 00:08:33,PartaiDemokrat,negative
"Berani Lawan Jokowi, Ternyata Surya Paloh Punya Kartu AS ini 👉👉https://t.co/RROHFrrwQL

#nasdem #Jokowi #suryapaloh #berita https://t.co/KXcNNoWCoE",2023-01-04 00:08:53,NasDem,positive
"@LatishaMoza @AhmadGuntum @Dennysiregar7 @AgusYudhoyono Settttsss,, jgn keras keras komennya ipar,, ntr malu si @AhmadGuntum ,,",2023-01-04 00:09:07,PartaiDemokrat,negative
@republikaonline Trus masalahnya apa?,2023-01-04 00:09:11,NasDem,negative
"@MandiriRusman @AntonKu08408962 @nosmo_king_ @rmiryanti @aniesbaswedan @NasDem @aan_nugh @AbieHalim @abu07438903 @addiems @aleumdaoen @alit_pramesty @anakranto64 @Antaredja1 @arie_jow @Nurmantyo_Gatot @AmandaW83465567 @Asep71254288 @azisaleasa @BarraTerpendam @BeiKhiar @BejoBack @bembeast @BlekokUhuy @BM7NOGO @cc9_opa @Indonesia_G20 @g20empower @g20rg @Rasanya_Abah @CHAPEP_Z @DinasSDAJakarta @Fatimah7415 @JoyKailan @atiroh07 @detektifcanon94 @fariedza @Guramih @Lurah_Gareng @ClarkDariel @Cantika82104633 @Lembayung071 @LumowaS @MrETCentre @apolloresor @sami86pilang @MetdroS Kenangan indah masa lalu tentang keberpihakan dan keadilan

@basuki_btp 
@aniesbaswedan 
@NasDem 
#Anies https://t.co/wudmCYs9i0",2023-01-04 00:09:36,NasDem,positive
@Dennysiregar7 @AgusYudhoyono Yang jelas rakyat tambah susah,2023-01-04 00:09:48,PartaiDemokrat,negative
@_SEKNAS_RI @Rasto66010876 @PaimoMontok @RaniBoeginez @Siantar72 @MetdroS @PribadiBales @Mayapada1108 @hs_meliala @SangPejuank @Thomastjik @bembeast @Kris_Simpati @atiroh07 @AntonKu44233833 @Metdro2 @modien_ganesa @tengkuzainalar1 @WAHYU_UNIFORM @anakranto64 @AwYesaya @Budi_Dharma88 @gustafadi @RiisqiRama @ermi_purba @JohnVirgoVj @MNurhuda0209 @dann84620377 @NkriUud45 @UsniErlangga @AriHend95106868 @SutayaLili @rmiryanti @harrycoocaa @Antaredja1 @Joko1widodo @hamro_s @Hardjoeno @HeriAgustiawan5 @Nr53N74H7N @CrbSira @bambang20020901 @BigDaddy234s @RonalSihotang78 @agung_milala @ArizaPatria @gerindradpddki @prabowo @aniesbaswedan @NasDem Udah terburuk pembohong lagi https://t.co/4BwxT1sJB5,2023-01-04 00:10:08,NasDem,neutral
@SihombingTb @AhmadGuntum @Dennysiregar7 @AgusYudhoyono Ok broo,2023-01-04 00:10:16,PartaiDemokrat,neutral
@Relawananies ANIES RB THE BEST SURYA PALOH SUPER SEKALI NASDEM PD PKS RELAWAN PP YAPTO YUSUF KALLA YENNY WAHID KHOFIFAH IP KAB/KOTA DAN PROV YG TLH MENERIMA ANIES YES AMIN YRA MOHD ASWAN HASIBUAN SH GELAR H BGD B TARIS RAJA ADAT ANIES BERTAHTA DIHATI RAKYAT NKRI AMIN YRA,2023-01-04 00:10:16,NasDem,neutral
@Gerindra @Panoet__ @lesyeuxdesyee @catchmeupid 😂😂😂😂😂,2023-01-04 00:10:23,Gerindra,negative
"@Gerindra @prabowo @ListyoSigitP Sya siih,KAPOK dn gk mau terulang jatoh kembali di lobang yg sama...",2023-01-04 00:10:35,Gerindra,negative
Nasdem kelompok aliran sesat - Sumatera Utara https://t.co/L6CaokZgWr,2023-01-04 00:10:39,NasDem,neutral
"@hilalmultibiz @HelmiFelis_ @Muhammad_Saewad @Mdy_Asmara1701 @tatakujiyati @MardaniAliSera @AgusYudhoyono @NasDem @AndiSinulingga Tu orang lagi latihan jadi capres 2029,,",2023-01-04 00:10:41,PartaiDemokrat,neutral
"@AjaMaulana68 @MandiriRusman @nunungmar1404 @LAODE79285118 @PaimoMontok @GomarusBudiatn5 @MetdroS @BlekokUhuy @Kris_Simpati @HRMalik12 @AntonKu08408962 @soppyan @PutrantoSony @KeikaSisi @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @ppidkominfo @aniesbaswedan @NasDem @addiems 
@ListyoSigitP 

cc:
@aniesbaswedan 
@NasDem 
#Anies https://t.co/PHQxmjAjvb",2023-01-04 00:10:53,NasDem,neutral
@rmol_id Wong kalo ga nasdem yg dukung duluan zaman periode 1 kata bpk eks penjual mebel itu aku ora mikir copras capres wong dadi gub dki aja belom selesai msh bnyk program kerjaku itu msh ga karu2an saat itu bunda emoh lo tipe model gitu tp ada yg desak2 maksa lg..kasihan bunda,2023-01-04 00:11:21,NasDem,negative
@BANGSAygSUJUD @prabowo @Gerindra ho oh tenan,2023-01-04 00:11:23,Gerindra,positive
"PDIP: Kalau Gentle, Menteri Asal Nasdem Mundur Dari Kabinet
https://t.co/yvbHdU0VHd",2023-01-04 00:11:25,NasDem,neutral
Kemegahan Gunung Ciremai dalam Lukisan Karya SBY https://t.co/AZONoUlAmP #AHYPimpinPerubahan Partai Demokrat,2023-01-04 00:11:32,PartaiDemokrat,neutral
Infrastruktur organisasi Partai Demokrat kian solid #AHYPimpinPerubahan,2023-01-04 00:11:57,PartaiDemokrat,positive
Pengurus partai Demokrat turun ke lokasi bencana salurkan bantuan https://t.co/WUcnkmoh0V #AHYPimpinPerubahan,2023-01-04 00:11:58,PartaiDemokrat,neutral
