text,created_at,tag,sentiment
"Ini, sosialisasi yang dilakukan Prabowo. https://t.co/E5cYhhWY54 @prabowo @Gerindra capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Ingat Mending Prabowo 
Mending Prabowo Gaes",2023-03-04 00:00:18,Gerindra,negative
"Yanni sudah membangun komunikasi yg masif dengan elemen masyarakat, kepala suku, termasuk tokoh lintas partai. @prabowo @Gerindra capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Ingat Mending Prabowo 
Mending Prabowo Gaes",2023-03-04 00:00:20,Gerindra,positive
"""Kita optimisme bahwa kepemimpinan Prabowo akan mampu mengangkat kesejahteraan para pedagang,"" jelas Yanni. @prabowo @Gerindra capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Ingat Mending Prabowo 
Mending Prabowo Gaes",2023-03-04 00:00:24,Gerindra,positive
"Jelas Prabowo, sering turun ke rakyat. https://t.co/fFAz7Natu8 @prabowo @Gerindra capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Ingat Mending Prabowo 
Mending Prabowo Gaes",2023-03-04 00:00:25,Gerindra,positive
"Setuju, Prabowo capres yang diinginkan. https://t.co/Q9wIVLno2k @prabowo @Gerindra capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Ingat Mending Prabowo 
Mending Prabowo Gaes",2023-03-04 00:00:26,Gerindra,positive
"""Pada pemilu nanti kami akan memilih Pak Prabowo,"" jelas Regina. @prabowo @Gerindra capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Ingat Mending Prabowo 
Mending Prabowo Gaes",2023-03-04 00:00:26,Gerindra,negative
"“Pak Prabowo selalu menekankan agar kami kader Gerindra mendengar dari dekat persoalan rakyat,"" jelas Yanni. @prabowo @Gerindra capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Ingat Mending Prabowo 
Mending Prabowo Gaes",2023-03-04 00:00:28,Gerindra,positive
"""Kita optimisme bahwa kepemimpinan Prabowo akan mampu mengangkat kesejahteraan para pedagang,"" jelas Yanni. @prabowo @Gerindra capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Ingat Mending Prabowo 
Mending Prabowo Gaes",2023-03-04 00:00:30,Gerindra,positive
"Menteri Pertahanan RI Prabowo Subianto menerima kunjungan jurnalis senior, Najwa Shihab di Kantor Kemhan. @prabowo @Gerindra capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Ingat Mending Prabowo 
Mending Prabowo Gaes",2023-03-04 00:00:31,Gerindra,neutral
"Pak Prabowo pun memberikan buku 'Kepemimpinan Militer' karya Prabowo sebagai cendera mata. @prabowo @Gerindra capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Ingat Mending Prabowo 
Mending Prabowo Gaes",2023-03-04 00:00:32,Gerindra,positive
