text,created_at,tag,sentiment
"Dikatakan Yanni, Gerindra akan bersungguh-sungguh berjuang untuk kesejahteraan rakyat. #capres2024 #pemilu2024 #dekade08 #terusmajubersamaprabowo #mendingprabowo

Ayo Pilih Prabowo 
Lebih Cocok Prabowo

@prabowo @gerindra https://t.co/q8qwqPejpf",2023-03-12 00:00:01,Gerindra,positive
"@AbeebShahab @kegblgnunfaedh @aniesbaswedan @AgusYudhoyono Bagi kaum JELATA WKWKLAND yg putus asa tak berdaya jalani hidup, tidak memiliki siapapun utk berpaling
Kini tersedia ramuan super hero utk bersua dan mengadu pada Tuhan langsung

😁😁😁

. https://t.co/0dd4UMqV7r",2023-03-12 00:00:04,PartaiDemokrat,positive
"@gerhard987 @aleomr55 @Bedardyae @Yoshimarie06 @angelliquexoxo @keason26 @0xRealFi @vermmmz @Akujiro2 @Rampage618 @Escobar78534632 @Cryptule @HailAchillesdam @hankeh @h6n892 @hodl0815 @FCYJRRB @gerindra_tw @cryptolobe @shankyoushake I know about MEVs, let-'s not) share too much so it doesn't stop working anytime soon :P,{.",2023-03-12 00:00:06,Gerindra,neutral
@kompascom https://t.co/jZxuPmQtBO,2023-03-12 00:00:08,NasDem,neutral
"☝️ 
🐫🐫  
@76_nmlsga 
@mayapada812
@errie_betterman 

"" 8UID06 "" 
Z1NK 
RAFFAEL 
🐫🐫🐫 
@BedindeGila1
KALIAN JAWAB 
PERTANYAAN DI ATAS ITU.

GITU KAN 
@her_ermi 
@Siantar72 
@hs_meliala 
@Thalomoan1 
@SangPejuank
@Nagashima007 
@RomeoWalker19 
@Rasto66010876 
@RonalSihotang78",2023-03-12 00:00:16,NasDem,neutral
"Dasco menuturkan, isu Prabowo lebih cocok jadi cawapres pendamping Ganjar merupakan framing dari konsultan politik. #capres2024 #pemilu2024 #dekade08 #terusmajubersamaprabowo #mendingprabowo

Ayo Pilih Prabowo 
Lebih Cocok Prabowo

@prabowo @gerindra https://t.co/g0kNL9FfTv",2023-03-12 00:00:21,Gerindra,neutral
"""Tetaplah pada tujuan akhir kita sesuai amanat rapimnas yaitu 2024 Prabowo Subianto adalah presiden,"" ujar Dasco. #capres2024 #pemilu2024 #dekade08 #terusmajubersamaprabowo #mendingprabowo

Ayo Pilih Prabowo 
Lebih Cocok Prabowo

@prabowo @gerindra https://t.co/zdcqmZ1wqi",2023-03-12 00:00:21,Gerindra,positive
"""Itu adalah framing-framing yang dibuat konsultan-konsultan yang memadukan Pak Prabowo dengan Pak Ganjar,"" ujar Dasco. #capres2024 #pemilu2024 #dekade08 #terusmajubersamaprabowo #mendingprabowo

Ayo Pilih Prabowo 
Lebih Cocok Prabowo

@prabowo @gerindra https://t.co/0CG2Kx3RUl",2023-03-12 00:00:25,Gerindra,positive
Nasdem mau cuci bersih Anies tapi jejak digital tidak bisa dibohongi.. https://t.co/WK2iEOJajV,2023-03-12 00:00:26,NasDem,neutral
Nasdem mau cuci bersih Anies tapi jejak digital tidak bisa dibohongi.. https://t.co/AWlfwD3jiQ,2023-03-12 00:00:29,NasDem,neutral
"""Tetaplah pada tujuan akhir kita sesuai amanat rapimnas yaitu 2024 Prabowo Subianto adalah presiden,"" ujar Dasco. #capres2024 #pemilu2024 #dekade08 #terusmajubersamaprabowo #mendingprabowo

Ayo Pilih Prabowo 
Lebih Cocok Prabowo

@prabowo @gerindra https://t.co/g0kNL9FfTv",2023-03-12 00:00:31,Gerindra,positive
"""Itu adalah framing-framing yang dibuat konsultan-konsultan yang memadukan Pak Prabowo dengan Pak Ganjar,"" ujar Dasco. #capres2024 #pemilu2024 #dekade08 #terusmajubersamaprabowo #mendingprabowo

Ayo Pilih Prabowo 
Lebih Cocok Prabowo

@prabowo @gerindra https://t.co/R3Vs7cmx9s",2023-03-12 00:00:33,Gerindra,positive
@en_jeu_L @musniumar Masa g tauukkk...👎😀 https://t.co/RNXVZJheWD,2023-03-12 00:00:39,NasDem,neutral
"@Yoshimarie06 @angelliquexoxo @keason26 @0xRealFi @vermmmz @Akujiro2 @Rampage618 @Escobar78534632 @Cryptule @HailAchillesdam @hankeh @h6n892 @hodl0815 @FCYJRRB @gerindra_tw @cryptolobe @shankyoushake I wish I had been payin_g closer attention to Uniswap. I could have made a fortune like thi?s guy. Check out my TL for the link, I RTd:{",2023-03-12 00:00:41,Gerindra,neutral
"""Tetaplah pada tujuan akhir kita sesuai amanat rapimnas yaitu 2024 Prabowo Subianto adalah presiden,"" ujar Dasco. #capres2024 #pemilu2024 #dekade08 #terusmajubersamaprabowo #mendingprabowo

Ayo Pilih Prabowo 
Lebih Cocok Prabowo

@prabowo @gerindra https://t.co/0CG2Kx3RUl",2023-03-12 00:00:46,Gerindra,positive
"@ferdinand_mpu @KPK_RI @NasDem Terus soal HoteL TIARA MEDAN gimana, bang Panda kan udah ngasih clue",2023-03-12 00:00:51,NasDem,negative
@emham08 @prabowo @Alie_Fahnoor @are_inismyname @BANGSAygSUJUD @bengkeldodo @DarekaRendy @florieliciouss @Gerindra @KhoirilAnwar_ @Kosim__ 🤣🤣🤣🤣,2023-03-12 00:00:53,Gerindra,neutral
