text,created_at,tag,sentiment
"@detikcom Siapakah calon presiden pilihanmu di 2024?
Vote sebagai bentuk kepedulianmu terhadap pemilu ini! 

Retweet untuk menyebarkan, dan beri 🧡 jika bermanfaat. - 🤖",2023-05-16 00:00:05,PartaiDemokrat,neutral
"""Yang dilakukan oleh pak Erick Thohir, salah satunya yang dilakukan kepada Gerindra untuk mendekati Pak Prabowo,"" ucap Umam. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo",2023-05-16 00:00:08,Gerindra,neutral
"""Yang dilakukan oleh pak Erick Thohir, salah satunya yang dilakukan kepada Gerindra untuk mendekati Pak Prabowo,"" ucap Umam. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo",2023-05-16 00:00:11,Gerindra,neutral
"Umam menyatakan, Erick Thohir dapat menambah amunisi bagi Ketua Umum Gerindra Prabowo Subianto pada Pilpres 2024. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo",2023-05-16 00:00:13,Gerindra,neutral
"@tahutek236 surabaya g terlalu rusuh, tengah kota ada markas kodam ad, sama AL di sepanjang, juanda ada AU…. cuma wktu kantor golkar dibakar aja pas banget pulang skolah ngelewatin, g ada angkutan umum jadi jalan 5km",2023-05-16 00:00:15,Golkar,negative
"Umam menyatakan, Erick Thohir dapat menambah amunisi bagi Ketua Umum Gerindra Prabowo Subianto pada Pilpres 2024. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo",2023-05-16 00:00:16,Gerindra,neutral
"""Yang dilakukan oleh pak Erick Thohir, salah satunya yang dilakukan kepada Gerindra untuk mendekati Pak Prabowo,"" ucap Umam. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo",2023-05-16 00:00:18,Gerindra,neutral
"Umam menyatakan, Erick Thohir dapat menambah amunisi bagi Ketua Umum Gerindra Prabowo Subianto pada Pilpres 2024. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo",2023-05-16 00:00:21,Gerindra,neutral
"""Yang dilakukan oleh pak Erick Thohir, salah satunya yang dilakukan kepada Gerindra untuk mendekati Pak Prabowo,"" ucap Umam. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo",2023-05-16 00:00:23,Gerindra,neutral
"@GodSpeedToUs @seruanhl @AK__aja @wongkalibanteng @Gerindra @jokowi Aauuuaaaah.... 😅😅😅
""Tahu"" dri mana????

Sumedang yaa??
Pantesan Garing dan ""anyep"" perlu micin.

Sapa pula yg mbahas ""Ham dan Menhan""

Disini lagi mbahas Stand Up Comedy kawaaan.",2023-05-16 00:00:25,Gerindra,positive
"@3rwin__34 @aniesbaswedan @NasDem Yang gratis cuma kentut Om. Itu pun kalau lagi sehat, gak masuk angin. 🤣🤣🤣",2023-05-16 00:00:27,NasDem,negative
"""Yang dilakukan oleh pak Erick Thohir, salah satunya yang dilakukan kepada Gerindra untuk mendekati Pak Prabowo,"" ucap Umam. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo",2023-05-16 00:00:38,Gerindra,neutral
@MichelAdam7__ PEMBUAL PROFESIONAL JANGAN DIPERCAYA MEMIMPIN. https://t.co/5DH0lIiQI3,2023-05-16 00:00:39,NasDem,negative
"""Yang dilakukan oleh pak Erick Thohir, salah satunya yang dilakukan kepada Gerindra untuk mendekati Pak Prabowo,"" ucap Umam. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo",2023-05-16 00:00:44,Gerindra,neutral
