text,created_at,tag,sentiment
"Usai diumumkannya Ganjar Pranowo menjadi Capres 2024 yang diusung oleh PDIP, PAN segera menggelar rapat koordinasi bersama Partai Golkar. Untuk apa?

CARITAU selengkapnya di: https://t.co/Aiywj2LMcH",2023-04-22 00:00:02,Golkar,neutral
"@henrysubiakto kalo MMD jd wapres, apakah golkar bisa menerima?",2023-04-22 00:00:17,Golkar,neutral
@G0P4NK_G0P4NG_7 @PDI_Perjuangan Jiaahhh ada makhluk ghaib,2023-04-22 00:00:19,PDI-P,negative
@CakTugiman @PDemokrat https://t.co/RuOfelvVwo,2023-04-22 00:00:22,PartaiDemokrat,neutral
"@abu_waras Justru Anies yg kena Prank. Dia gak punya partai, gak punya duit pula. Ngapain buang duit buat keok. Prabowo sptnya akn menerima mjd RI 2, knp? PS gak mau hattrick kalah dan ujungnya blm tentu msk kabinet lagi. Buat NKRI gak hrs sbg RI 1. Bung Hatta pun demikian. @Gerindra",2023-04-22 00:00:45,Gerindra,negative
@Yo_NTKTS @MohammadQiblat Turunan onta lagi...🤣🤣,2023-04-22 00:00:50,NasDem,neutral
"@alisyarief Semoga pak ps segera bertobat, dukung anies. 
hidup mulia/ mati syahid
Bismillah",2023-04-22 00:01:36,Golkar,positive
"Ngaturaken sedoyo kalepatan, pangapunten ingkang katah,, Mugi kita semua mdapat ridho Allah Azza wajjala,amiin
@cakimiNOW @yusuf_ch @DPP_PKB @FPKB_DPRDJateng @pkbjawatengah @FraksiPKB @Gardabangsaa @perempuanbangsa @dpcpkbkudus https://t.co/7XbLxxNyVN",2023-04-22 00:01:36,PKB,positive
"PAN Segera Rapat dengan Golkar dan PPP Setelah PDI-P Usung Ganjar

https://t.co/YdCXAdc5Yq",2023-04-22 00:01:38,Golkar,neutral
@ILCTalkshow @PDI_Perjuangan @ganjarpranowo Dah 3 kali Prabowo dikhianati ckckck,2023-04-22 00:01:57,PDI-P,negative
"@juju_uda @jisatu01 Dan komunitas, jgn lupa. Haha",2023-04-22 00:02:00,PDI-P,neutral
"@janganngadu @JDavidSiagian Yg pasti mayoritas pendukung Pak Jokowi terdepan mensukung Pak Ganjar. Catat, MAYORITAS!",2023-04-22 00:02:03,PDI-P,positive
@abu_waras Hahahaha.. prediksi grup andre taulany?? Goyang lutut itu..🤣🤣,2023-04-22 00:02:08,Golkar,negative
