text,created_at,tag,sentiment
"@StefanAntonio__ @Golkar5 @airlangga_hrt Emg kader Golkar nih banyakan problematik. Luhut yg ngelaporin Haris Azhar dan Fathia jg Golkar kan?
PSI nih yg dah mirip-mirip sama Golkar, kader-kadernya suka ngelaporin orang yg kontra sama orde baik 🤭🤣🤣🤣",2023-04-18 00:00:06,Golkar,negative
"Terlihat Prabowo saat itu ingin masuk ke dalam mobil diingatkan oleh perekam video bahwa asisten pribadinya berulang tahun. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo

Pilih Prabowo Gaes
Terbukti Bersama Prabowo

@prabowo @gerindra",2023-04-18 00:00:20,Gerindra,positive
"Pertemuan Prabowo dan Megawati itu dikabarkan terkait rencana pembentukan koalisi besar. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo

Pilih Prabowo Gaes
Terbukti Bersama Prabowo

@prabowo @gerindra",2023-04-18 00:00:24,Gerindra,positive
"@Obay_Kusut1981 Badrul Kamal mertua gubernur Jabar keok di Depok, yg terbaru kader gerindra jg kalah. Silakan kader pdip head to head dgn pks di Depok",2023-04-18 00:00:26,Gerindra,neutral
"Jika Prabowo, Megawati, dan ketua umum parpol bisa saling mengunjungi. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo

Pilih Prabowo Gaes
Terbukti Bersama Prabowo

@prabowo @gerindra",2023-04-18 00:00:28,Gerindra,positive
"""Prabowo dan Bu Mega seperti kakak adik, jadi hubungan juga sangat baik,"" ujar Andre. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo

Pilih Prabowo Gaes
Terbukti Bersama Prabowo

@prabowo @gerindra",2023-04-18 00:00:30,Gerindra,positive
"""Selain berkomunikasi dengan koalisi 5 partai ini KIB dan KKIR, Pak Prabowo juga akan berkomunikasi dengan PDIP,"" ujar Andre. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo

Pilih Prabowo Gaes
Terbukti Bersama Prabowo

@prabowo @gerindra",2023-04-18 00:00:32,Gerindra,neutral
"HUT ke-71 Kopassus, Menhan Prabowo: Komando! Terus Semangat dan Berani. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo

Pilih Prabowo Gaes
Terbukti Bersama Prabowo

@prabowo @gerindra",2023-04-18 00:00:33,Gerindra,positive
"""Seperti yang disampaikan Pak Prabowo berulang-ulang kali, bahkan Sekjen kami Pak Muzani,"" ujar Andre. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo

Pilih Prabowo Gaes
Terbukti Bersama Prabowo

@prabowo @gerindra",2023-04-18 00:00:34,Gerindra,positive
"Sebagai Mantan Danjen Kopassus, Pak Pabowo memberikan semangat kepada seluruh pasukan Kopassus untuk tetap siap, setia dan berani. AllInPrabowo dekade08 mendingprabowo terusmajubersamaprabowo

Pilih Prabowo Gaes
Terbukti Bersama Prabowo

@prabowo @gerindra",2023-04-18 00:00:34,Gerindra,positive
