text,created_at,tag,sentiment
"Kewaspadaan tetap perlu dibangun sejak sekarang, karena dengan bergabungnya Partai Ummat dan PKS di kubu koalisi yang dimulai oleh NasDem, maka bukan nggak mungkin ""kengerian cara ngebet berkuasa"" Akan terjadi lagi.

Kuda
Bapaknya https://t.co/8MDehZzQRF",2023-02-25 00:00:01,NasDem,negative
"Kewaspadaan tetap perlu dibangun sejak sekarang, karena dengan bergabungnya Partai Ummat dan PKS di kubu koalisi yang dimulai oleh NasDem, maka bukan nggak mungkin ""kengerian cara ngebet berkuasa"" Akan terjadi lagi.

Kuda
Bapaknya https://t.co/HpfX9rKCyV",2023-02-25 00:00:01,NasDem,negative
"Kewaspadaan tetap perlu dibangun sejak sekarang, karena dengan bergabungnya Partai Ummat dan PKS di kubu koalisi yang dimulai oleh NasDem, maka bukan nggak mungkin ""kengerian cara ngebet berkuasa"" Akan terjadi lagi.

Kuda
Bapaknya https://t.co/t82fXwWmxJ",2023-02-25 00:00:01,NasDem,negative
"@OposisiCerdas @andre_rosiade  kami lebih berdarah² saat pemilu utk membela gerindra di pilpres. Ga usah ungkit² modal lah. 
Rakyat juga sdh bosan dengan sandiwara kalian",2023-02-25 00:02:10,Gerindra,negative
@kompascom Heh bacot Hasto mulut nenek2 yg harus dijaga moncongnya kalau ngomong ngasal aja macam anak ga lulus SD.,2023-02-25 00:02:20,PDI-P,negative
"@obrolanpublik JANGAN SAMPAI WNK IMIGRAN YAMAN jadi PRESIDEN di NGR KITA, NGR LELUHURNYA saja Konflik tak kunjung usai.",2023-02-25 00:02:21,NasDem,negative
@Totok_Lotus @Partai_Slebew @PDemokrat @ferdinand_mpu @Kaki_langit07 @BudTeguh @Musti_Umbar @sasakpujut @humairaira728 @NkriLentera @LekKacung @NGo2024 @Imam_SuperJumbo 😄,2023-02-25 00:02:55,PartaiDemokrat,neutral
"@PDemokrat Anies gak bakal jadi Presiden Guss.... krn Presiden 2024 pasti lisensi dr pk Jokowi.... sdkn Anies antitesa pk Jokowi.
Camkan itu Guss",2023-02-25 00:03:18,PartaiDemokrat,negative
@KompasTV Insya Allah Amanah...Anies gubernur pilihan rakyat bukan pejabat...pada takut Anies menang ya...makanya pada ngoceh receh,2023-02-25 00:03:49,NasDem,negative
@Jhonkosmik @PDemokrat Ngakak kalimat terakhir🤣 seolah2 menunjukkan terserah kalian yg penting kelola dana saksi buat kep partainya sendiri🤭,2023-02-25 00:03:59,Gerindra,negative
"Dengan didukung Golkar, Jokowi akan memenangkan suara di atas 65 persen dalam Pemilu 2019 mendatang. #GolkarSolid https://t.co/ZLhsidZFwh",2023-02-25 00:04:21,Golkar,neutral
@JerzPsila @Gerindra @prabowo @Dahnilanzar @prabowo @Gerindra Tolong dibaca dan di konfirmasi. Maku2in😢,2023-02-25 00:04:23,Gerindra,negative
@MardaniAliSera @PKSejahtera @salimsegaf @hnurwahid @aniesbaswedan @fahiraidris @FPKSDPRRI @msaid_didu @netty_heryawan @PKS_PSREBO @pksjabar @PKSJaksel PKS partai gagal dlm proses kaderisasi kepemimpinan🤣🤣🤣,2023-02-25 00:04:49,PKS,negative
"@Musti_Umbar @PDemokrat Tunggu aja lebaran kuda, pasti kudanya kasih jawaban https://t.co/KqtwkG5WWK",2023-02-25 00:05:51,PartaiDemokrat,neutral
