text,created_at,tag,sentiment
"Memang mengherankan dan sekaligus membuat publik banyak bertanya-tanya. Agenda apa yang membuat NasDem untuk mengusung Anies yang sudah banyak diketahui citra buruknya. Mungkin karena ambisi ingin berkuasa dan mengganti sistem negara ini, mungkin loh yaa...

Japan
Nyetrika https://t.co/XL7EANoPff",2022-12-06 00:00:00,NasDem,negative
"sekaligus membuat publik banyak bertanya-tanya. Agenda apa yang membuat NasDem untuk mengusung Anies yang sudah banyak diketahui citra buruknya. Mungkin karena ambisi ingin berkuasa dan mengganti sistem negara ini, mungkin loh yaa...

Japan
Nyetrika https://t.co/L65P2Mdm5M",2022-12-06 00:00:00,NasDem,negative
"sekaligus membuat publik banyak bertanya-tanya. Agenda apa yang membuat NasDem untuk mengusung Anies yang sudah banyak diketahui citra buruknya. Mungkin karena ambisi ingin berkuasa dan mengganti sistem negara ini, mungkin loh yaa...

Japan
Nyetrika https://t.co/TrO6GfRkV8",2022-12-06 00:00:00,NasDem,negative
@Mdy_Asmara1701 @NasDem Menanggulangi Banjir pasang Corong toa,2022-12-06 00:00:01,NasDem,neutral
"@geloraco Cocok.juga tu, dpd Capres melulu..",2022-12-06 00:00:02,Gerindra,negative
"@aniesbaswedan @NasDem @nasdem_riau Kasian Keluyuran sana sini, nyolong start kampanye demi ambisi jadi presiden, padahal baru Bacapres dan blm tentu jd capres, tapi Gayanya Sudah Melebihi capres Sungguhan.
Masyarakat sdh cerdas Bung. Sdh bisa menilai mana yg jd pemimpin dan mana yg tdk bisa.
Salam ambisi",2022-12-06 00:00:15,NasDem,negative
@Relawananies Kebohongan berencana,2022-12-06 00:00:18,Golkar,negative
"@abu_waras Sempak merah lg galau kemana mana gk ada yg terima ,akhirnya jd cebong buzzer..",2022-12-06 00:00:28,NasDem,negative
@CNNIndonesia Yarin aja antepin,2022-12-06 00:00:59,NasDem,negative
@NasDem @aniesbaswedan @madtu_madali @adityawilly @NasDem_Sumbar Tuman halu,2022-12-06 00:01:02,NasDem,neutral
"@CNNIndonesia Gw penasaran kalau nanti pas pemilihan doski kalah, nasdem bakal gimana ya responnya?",2022-12-06 00:01:03,NasDem,neutral
@geloraco Stuju bngeeet...jdilh negara yg sngt kuat dan disgani olh smua pihat..trutama olh rakyatnya sndiri..subhanalloh...,2022-12-06 00:01:05,Gerindra,positive
@Arya_Sundoro @AhJempol @M45Broo @AyaniMel @Tita83079013 @OlanSit41879845 @303konsorsium @JulBayur3 @deditelaumbanu4 @Uki23 @MikamiRambo @nasutiin @PDI_Perjuangan @puanmaharani_ri https://t.co/W1ydUCRrJC,2022-12-06 00:01:10,PDI-P,neutral
@geloraco Biar gmn pun harus dipikirkan juga supporter NU d Jawa adalah terbesar. Mungkin baik dipikirkan utk wapres masih org yg ada keterkaitannya dgn organisasi ini.,2022-12-06 00:01:12,Gerindra,negative
@OposisiCerdas Marah..?? Gak tau terima kasih 2014 dan 2019 ikut mensukseskan jadi Presiden kok..masih kurang..ngaca,2022-12-06 00:01:12,NasDem,negative
"@VIVAcoid bener kan ???
😂🤣😂🤣😂 https://t.co/cUebmoyV3g",2022-12-06 00:01:17,NasDem,positive
@OposisiCerdas Apa ya naik mobil Esemka 🤣,2022-12-06 00:01:32,NasDem,neutral
"@Relawananies Benar demikian @PDemokrat, Pak @SBYudhoyono @AgusYudhoyono?",2022-12-06 00:01:44,PartaiDemokrat,neutral
