text,created_at,tag,sentiment
"@fadlizon Semoga ibunda diberi kelapangan dalam kubur aamiin, Oya pak ,ada mau pindah partai pak? Sayang kalau bapak di partai Gerindra tdk bs vokal thdp pemerintahan",2023-02-20 00:00:04,Gerindra,negative
Cara Lobi PKB ke Partai Nasdem Disebut Jadi Penggembos Koalisi Perubahan https://t.co/rFfklSyxsg,2023-02-20 00:00:04,NasDem,neutral
@republikaonline Gebanyakan gelar ..yang cuma di sematkan aja tolong nih ibunya @puanmaharani_ri @PDI_Perjuangan jangan mengusik orang ngaji . Kalau ga suka diem aja .percuma banyak gelar tapi Nalarnya cuma gitu aja buat bangsa mengusik rakyat,2023-02-20 00:00:22,PDI-P,negative
"@aniesbaswedan @NasDem @PDemokrat @PKSejahtera Silaturohmi mulu...ada mauk yak...
Pakai joged kagak https://t.co/F968fSH4eQ",2023-02-20 00:00:22,PKS,negative
@pn7l7h Ini lo kader @PDemokrat hahaha bengekkkkkk semua,2023-02-20 00:00:29,PartaiDemokrat,negative
@MarcosLynd @AgusYudhoyono @msaid_didu https://t.co/eZpqhJ9LTU,2023-02-20 00:00:29,PartaiDemokrat,neutral
@olvaholvah @aniesbaswedan @NasDem @Relawananies @sobat_anies Nafsu banget jd plesiden sampai masa bodoh dengan aturan,2023-02-20 00:00:47,NasDem,negative
"@islah_bahrawi Siapa yg wudhu di bawah asuhan kamera? 
Siapa yg masuk masjid jadi imam sholat di bawah asuhan kamera? 
Siapa yg bergamis di bawah asuhan kamera? 

Dia itu dan orang-orang yg tampil ""beragama"" di bawah asuhan kamera politik, aman dari tuduhan anda yg semena-mena, bukan?",2023-02-20 00:00:54,NasDem,negative
@islah_bahrawi Hadehhh residivis @islah_bahrawi ngebacot aja. Otak lo kalah cerdas sana bung @aniesbaswedan.,2023-02-20 00:01:03,NasDem,negative
"@AndiDarwis71 @SBYudhoyono @AgusYudhoyono pki br kuasa melakukn ke
lemahan thd smua sendi2 ngr
di susupi 

mrk akn melanjutkn kegagalan
thn2 26..48 n 65
now ga mau gagal lg
mknya smua uu n aturan di
ubah utk kepent pki bisa
br kuasa",2023-02-20 00:01:37,PartaiDemokrat,negative
