text,created_at,tag,sentiment
"Sebentar lagi partai Nasdem akan mendekati kepunahan, lihat saja, para dedengkot Nasdem sudah menutup mata dan telinganya. Manusia modal ayat mayat kok dijadikan calon presiden, otak mana otak.

Arap
Matraman https://t.co/gQ9Ynvnq1U",2022-12-29 00:00:00,NasDem,negative
"Sebentar lagi partai Nasdem akan mendekati kepunahan, lihat saja, para dedengkot Nasdem sudah menutup mata dan telinganya. Manusia modal ayat mayat kok dijadikan calon presiden, otak mana otak.

Arap
Matraman https://t.co/HWqFXFYXpX",2022-12-29 00:00:01,NasDem,negative
@M45Broo Brutus 😁,2022-12-29 00:00:13,PartaiDemokrat,negative
"Jangankan cuman diancam @NasDem ,Freeport aja bisa dikuasai.UE yang main ancam aja dilawan kok.WTO yang mengajukan gugatan ditantang balik kok.
Belum lagi ormas ormas unfaedah yang dibubarkan. https://t.co/TeXSMxt2M6",2022-12-29 00:00:17,NasDem,negative
"Sebentar lagi partai Nasdem akan mendekati kepunahan, lihat saja, para dedengkot Nasdem sudah menutup mata dan telinganya. Manusia modal ayat mayat kok dijadikan calon presiden, otak mana otak.

Arap
Matraman https://t.co/hkKKtpxJEI",2022-12-29 00:00:31,NasDem,negative
"@PDemokrat Tahun 2009 Harun Masiku Tim Sukses SBY Wilayah Sulawesi Tengah.
Tahun 2014 Harus Masiku jadi Calon Anggota DPR melalui Dapil Sulsel III
Tahun 2019 Harus Masiku pindah ke PDIP, tp kembali gagal jadi anggota DPR
Januari 2020 ditetapkan KPK sbg tersangka

Jadi HM lebih lama di PD",2022-12-29 00:00:39,PartaiDemokrat,negative
@PDemokrat Sekali kali berprasangka baik dl pak,2022-12-29 00:01:03,PartaiDemokrat,negative
Elit Gerindra Sebut Sandiaga Uno Bakal Gabung dengan PPP https://t.co/ck6ejx8P2P,2022-12-29 00:01:06,Gerindra,neutral
@jakkari1 @alisyarief Abas itu bisa apa kok gak mau,2022-12-29 00:02:19,NasDem,negative
"@OposisiCerdas Makanya pt 0%, harusnya berlaku jadi pertandingan fair, jadi ga kasak kusuk",2022-12-29 00:02:46,Golkar,negative
"@iwanfals @Gerindra tetap yang paling keren sih, ya gak min",2022-12-29 00:03:10,Gerindra,positive
@NasDem @aniesbaswedan Selamat tinggal partai Nasdem,2022-12-29 00:03:12,NasDem,neutral
"@arhanalfiansyah Berbagi info politik untuk kemajuan, kagak cocok lu!!! Info lu jelek2in anies, naikin pak jokowi, pak jokowi 2024 abis masa bakti nye bro, biarin pak jokowi istirahat, beliau mau nimang2 cucu nya. Bagi info yang lain kek, partai lain kek, kan banyak partai. Ada puluhan bro.",2022-12-29 00:04:02,NasDem,negative
Plt Ketua Umum Partai Persatuan Pembangunan (PPP) Muhamad Mardiono membuka Latihan Kepemimpinan Kader Dasar (LKKD). https://t.co/IsZC4OTA0h,2022-12-29 00:05:02,PPP,neutral
"@keuangannews_id Serius nanya nihh babang @andre_rosiade @Dahnilanzar , 
Ini termasuk bagian dr pengkhianat/menikung @prabowo, atau gimana?? 

.................🙄
Jawab donk!!
Jangan mingkem baee bacot klein woii !!!!",2022-12-29 00:05:06,Gerindra,negative
"@tifsembiring @aih_aria @kompascom Betul🤣, ada yg ketakutan luar biasa, sampe orang mau kondangan aja di demo, aku yakin kebenaran akan menemukan jalan nya, cepat atau lambat begitu jg kezoliman pasti akan ada masanya untuk lebur, Bismillah ya Rob🤲",2022-12-29 00:05:16,PartaiDemokrat,negative
"@andre_rosiade @panca66 Prabowo bukan capres gagal? 2 kali capres + 1x cawapres lho.

Panca baru nyaleg sekali gagal itu biasa. Sekelas Mahathir yg PM puluhan tahun nyaleg aja bisa gagal.

Kesalahan pikir Andre Rolade: PD milih Ketum dg Kongres/Musyawarah. Gerindra bertahun2 ga ada itu. Otoriter. Hahaha",2022-12-29 00:05:23,Gerindra,negative
"Sudah Mau jadi Kader PPP, Sufmi Dasco: Gerindra Tak Urus Sandiaga Lagi
https://t.co/LcT6HHM3Db",2022-12-29 00:05:43,Gerindra,neutral
@DPP_PKB @cakimiNOW Tetap semangat Gus Muhaimin..💪🏻👍,2022-12-29 00:06:28,PKB,positive
@__AnakKolong Penyusup yg disusupkankah Dia?,2022-12-29 00:06:30,PartaiDemokrat,negative
@AgusYudhoyono @kamharlakumani @PDemokrat 👍🤝🙏,2022-12-29 00:06:49,PartaiDemokrat,positive
@AgusYudhoyono @kamharlakumani @PDemokrat #Noted✍️,2022-12-29 00:07:04,PartaiDemokrat,negative
@AgusYudhoyono @kamharlakumani @PDemokrat 🙏🤝🙏,2022-12-29 00:07:09,PartaiDemokrat,positive
"@OposisiCerdas Jawabannya terkesan kesel marah yg pura2 cuek ya @Don_dasco 🤣😂🤣
Klein jg nyeleket kek gtu ya @andre_rosiade @Dahnilanzar ?? 
🤣😂🤣",2022-12-29 00:07:36,Gerindra,negative
@Quvvatt @SantorinisSun Ya baca berita aja ga bisa nalar nya agak kurang,2022-12-29 00:07:40,NasDem,negative
@_Rizmaya__ Lbh cepat lbh baik drpd nambah dosa gabung kabinet ...,2022-12-29 00:07:52,NasDem,positive
@iwanpiliang7 Hehee jangan gitu. Adinda @AHMADTANTAWl Presidium Kahmi Lombok Tengah. Masih satu gen dengan saya (KAHMI) dan Sekretaris DPD Nasdem Lombok Tengah. Moga bisa lebih objektif.,2022-12-29 00:08:23,NasDem,negative
"@HeryIdris5 @rahmansandre Jakarta... nyungsep, Nasdem... nyungsep",2022-12-29 00:08:27,NasDem,negative
"@tifsembiring Begitu adanya rezim dan oligarki saat ini, akan ada masanya roda berputar, Bismillah 🤲",2022-12-29 00:09:14,NasDem,neutral
"Selamat pagi tweeps, awali pagi yang sedikit 🌧️ ini dengan berdoa. Selamat beraktivitas, tetap semangat, dan Salam #IndonesiaRaya https://t.co/SVshdW4Atj",2022-12-29 00:09:34,Gerindra,neutral
@PUTRI_41708 Rekam jejak memang menyakitkan....,2022-12-29 00:10:20,NasDem,negative
@Gerindra @prabowo Cie bonus udah cair nih ye,2022-12-29 00:10:30,Gerindra,neutral
"Tidak Suka Dukung Anies Baswedan, Jokowi Bakal Reshuffle Nasdem
https://t.co/qHY31KoNEo",2022-12-29 00:11:30,NasDem,negative
@pengarang_sajak sepakat bang....andaipun ada reshufle tentu p jokowi pakai dasar kinerja,2022-12-29 00:12:14,NasDem,neutral
"@kumisumar @keuangannews_id Ga usah cari pembanding, kenyataannya Rekornya dipegang banteng, dan parah2 lagi kasusnya ... 😓",2022-12-29 00:12:37,NasDem,negative
@MAHENDRA_GNW Ulah KA pancing posting di dieu kang. Majalengka jeung Kuningan matak ge loba balai.,2022-12-29 00:12:40,PDI-P,neutral
@Gerindra @prabowo Salam #IndonesiaRaya sm pak Prabowo yak Mimin,2022-12-29 00:12:55,Gerindra,positive
@Gerindra @prabowo https://t.co/RKPTDpdAsX,2022-12-29 00:13:10,Gerindra,neutral
