text,created_at,tag,sentiment
"Golkar Jadi Target Kunjungan Sejumlah Parpol, Airlangga Diincar Jadi Capres? Pengamat: Punya Track Record Bagus https://t.co/S0PomvQVYQ",2023-02-16 00:00:02,Golkar,neutral
@SaipulAnas13 Kita tunggu aja si Abujanda kena semprot sama om #SumiDasco Wasekjen Gerindra.,2023-02-16 00:00:07,Gerindra,negative
"Khofifah diundang secara khusus dalam makan malam empat mata bersama Ketua Umum Gerindra, Prabowo Subianto di Restoran De Sumatera 1910, Kota Surabaya.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo",2023-02-16 00:00:24,Gerindra,neutral
@BangEdiii @Gerindra @prabowo @andre_rosiade @jokowi Saat kampanye usung tema LCS. Begitu jd menhan kapal china bebas masuk asal gak ganggu xixixi,2023-02-16 00:00:25,Gerindra,negative
"Khofifah diundang secara khusus dalam makan malam empat mata bersama Ketua Umum Gerindra, Prabowo Subianto di Restoran De Sumatera 1910, Kota Surabaya.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo",2023-02-16 00:00:38,Gerindra,neutral
"Khofifah diundang secara khusus dalam makan malam empat mata bersama Ketua Umum Gerindra, Prabowo Subianto di Restoran De Sumatera 1910, Kota Surabaya.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo",2023-02-16 00:01:21,Gerindra,neutral
"Partai Demokrat Gowa Launching 2 Unit Mobil Kemanusian untuk Masyarakat

https://t.co/WO50OVXowc

Yuk baca berita https://t.co/ydrCA24HtH,

Banyak konten menarik lainnya lho, download appsnya disini 👇 

https://t.co/pqKF5UvA0e",2023-02-16 00:01:23,PartaiDemokrat,neutral
@olvaholvah @aniesbaswedan @NasDem @PDemokrat @sobat_anies @Relawananies Blm ada calon presiden terbaik saat ini seperti pak anies baswedan,2023-02-16 00:01:26,PartaiDemokrat,neutral
"Khofifah diundang secara khusus dalam makan malam empat mata bersama Ketua Umum Gerindra, Prabowo Subianto di Restoran De Sumatera 1910, Kota Surabaya.

@prabowo

#capres2024

#pemilu2024

#dekade08

#terusmajubersamaprabowo

#mendingprabowo",2023-02-16 00:02:28,Gerindra,neutral
@bintangku206 @fadlizon Tong sampah,2023-02-16 00:02:29,Gerindra,neutral
