text,created_at,tag,sentiment
@u51k @AgusYudhoyono @aniesbaswedan Sakit rasanya mas..lebih baik tidak berkoalis daripada diperlakukan seperti ini.. 😥 https://t.co/0hKnuKsemm,2023-01-26 00:00:23,PartaiDemokrat,negative
Nasdem kesal Demokrat kesal 🤣 https://t.co/YpVIvL0BLG,2023-01-26 00:00:28,NasDem,negative
@geloraco Planga-Plongo yang gak bisa apa-apa ngurusin Jakarta,2023-01-26 00:00:29,NasDem,negative
Nasdem sibuk cari cawapres sendiri tanpa peduli koalisi https://t.co/ZdUQDtAM1m,2023-01-26 00:00:57,NasDem,neutral
@alisyarief Lah kalau gitu kenapa sengketanya gak bisa diselesaikan?,2023-01-26 00:01:05,NasDem,negative
"Dubes Rusia
Gus Muhaimin Iskandar
@cakimiNOW @DPP_PKB @dpwpkbjabar @SyaifulHooda @baGUSMUHAIMIN24 @Brigade01Arwan1 @CecepKholiludi1 https://t.co/DkhbQoxRFZ",2023-01-26 00:01:14,PKB,neutral
"@PakJenggot___ @ganjarpranowo @prabowo @aniesbaswedan Namanya reka acak2an.. politik, sapa tahuw toww??🤪🤣",2023-01-26 00:01:25,NasDem,negative
@ch_chotimah2 @aniesbaswedan Trus knp lu yg sewot,2023-01-26 00:01:46,NasDem,negative
"@4mp3ld3nt4_id Lha gk cukup jg suara utk Nyapres klo hny Nasdem, Demokrat. 🤣",2023-01-26 00:01:56,NasDem,negative
PKS mengatakan koalisi dengan Nasdem dan Demokrat tinggal selangkah lagi.  https://t.co/dYDVakgUdK,2023-01-26 00:02:05,NasDem,neutral
"12. Pada Raker dengan Kapolri, saya mengusulkan untuk menambah kuota bagi lulusan santri untuk menjadi anggota Polri,” ucap Bendahara Umum PPK Kosgoro 1957 ini.

#airlanggahartarto #partaigolkar #golkarpedia #batagor #golkar #panglimasantri #DubesRusia #polri #polripresisi",2023-01-26 00:02:44,Golkar,neutral
"Dubes Rusia
Gus Muhaimin Iskandar
@cakimiNOW @DPP_PKB @dpwpkbjabar @SyaifulHooda @baGUSMUHAIMIN24 @Brigade01Arwan1 @CecepKholiludi1 https://t.co/vuGqJYNDj0",2023-01-26 00:03:01,PKB,neutral
"Gerindra dan PKB Mulai Tak Harmonis, Prabowo Sambangi Kiai-kiai Jatim - Radar Bogor https://t.co/lYQ4kaUf93 #RevolusiPutih #kerjasama",2023-01-26 00:03:03,Gerindra,neutral
"@ndagels Nasdem, Anies tak selamanya indah dem",2023-01-26 00:03:08,NasDem,negative
"Sekretariat Bersama
Gerindra &amp; PKB
Koalisi https://t.co/iQTdocZy7w",2023-01-26 00:03:19,Gerindra,neutral
@NasDem 🤣🤣🤣. Cilok aja kalau sdh terkenal dan layak jual mah tinggal ngetem aja pasti pembeli akan datang sendiri. https://t.co/wgAYb9OgUS,2023-01-26 00:03:36,NasDem,positive
"@ch_chotimah2 @aniesbaswedan @AgusYudhoyono Sombong amat , bila ditinggalkan dua partai ini  mau gabung partai mana ?",2023-01-26 00:03:55,PartaiDemokrat,negative
Golkar menyerahkan tujuh kotak berisi syarat pendaftaran KPU. #GolkarSolid https://t.co/kM3SqKtSai,2023-01-26 00:04:20,Golkar,neutral
Nasdem ogah cawapres dari demokrat dan pks https://t.co/2IBBJWWhpM,2023-01-26 00:04:22,NasDem,neutral
"13. Alasannya mengusulkan aspirasi penambahan kuota masuk Polri bagi lulusan pesantren sederhana. 

#airlanggahartarto #partaigolkar #golkarpedia #batagor #golkar #golkarsolid #panglimasantri #DubesRusia #polri #polripresisi",2023-01-26 00:04:33,Golkar,neutral
"Fraksi Gerindra Dukung Presiden Jokowi, RUU PPRT Harus Segera Dibahas https://t.co/OXNHcrGWR7",2023-01-26 00:04:35,Gerindra,neutral
@bentangnegeri Admin @Gerindra malah lupa nggak diajak salim😅,2023-01-26 00:04:39,Gerindra,negative
@yusuf_dumdum Pak Anies sllu dibahas....asyik,2023-01-26 00:04:41,NasDem,positive
