text,created_at,tag,sentiment
"Menanggapi berbagai pemberitaan soal PAN ingin menduetkan Ganjar Pranowo dengan Erick Thohir, Partai Golkar menyebutnya sebagai hak masing-masing partai koalisi untuk mengusulkan nama. Golkar sendiri masih solid untuk mengusung Airlangga Hartarto sebagai calon presiden. https://t.co/2Rz0yd5Tql",2023-03-01 00:00:01,Golkar,neutral
@KepaArgawinata2 @NasDem parah !,2023-03-01 00:00:09,NasDem,negative
"Dawuh Yai Nurul Huda dan Gus Baha.
@cakimiNOW 
@EmHasanuddin 
@idafauziyah 
@Jazilul_Fawaid 
@imansyukri 
@Brigade01Arwan1 
@DPP_PKB 
@FraksiPKB 
@dpw_pkbsumut 
@GardaBatubara 
@baGUSMUHAIMIN24 
@BagusMuhaiminS1 
@BagusMuhaimin4 
@BagusMuhaimin1 https://t.co/5QfKIr9fiF",2023-03-01 00:00:16,PKB,neutral
@en_jeu_L @PKSejahtera https://t.co/PycKHxHG9t,2023-03-01 00:00:36,PKS,neutral
"@PDemokrat Heran lihat koalisi perubahan, paling heboh, paling sibuk, kerahkan kader2 terbaik hanya untuk dukung capres cawapres non kader.
Kalian kayak tim EO gelar event kawinan doang.
Gak punya harga diri hanya berharap dapat menteri atau komut.
Mana harga diri kalian? 👎👎 https://t.co/3F0w03tckz",2023-03-01 00:00:54,PartaiDemokrat,negative
"@bachrum_achmadi Kalau ga difollow sama @Gerindra ya tweet beginian ga nongol di temlen..🤣

Lha kalau ceramah kontennya nyela, ngegas, bahkan menghujat sak karepe dhewe, ga menyejukkan, damai dan menambah iman, ya sudah begitulah seharusnya 😀👍",2023-03-01 00:01:04,Gerindra,negative
"@bimherlanio @aniesbaswedan @PKSejahtera Fans genjer mah apa aja diributin, saking bingungnya bikin isu apa lagi buat jelekin @aniesbaswedan. 🤣🤣🤣🤣 https://t.co/gUMSN34XIt",2023-03-01 00:01:15,PKS,negative
"@BagusMuhaiminS1 
@cakimiNOW 
@DPP_PKB 
@FraksiPKB 
@imansyukri 
@Nurhadi65869417 
@dpw_pkbsumut 
@LilisRitonga 
@ErwinLoebis77 https://t.co/IJd6ZfXX4t",2023-03-01 00:01:19,PKB,neutral
@aniesbaswedan @PKSejahtera Jangan lupa follow akun saya biar nambah followernya. Nanti saya follback. tx😁😍❤️,2023-03-01 00:01:42,PKS,neutral
"Min awal bulan udah seret sama cicilan, bisa kali Indomie goreng sedus ke rumah @Gerindra 😚😂",2023-03-01 00:01:46,Gerindra,neutral
@victory_chouw @Pencerah___ @budimandjatmiko @PDI_Perjuangan https://t.co/rN6HNbneDg,2023-03-01 00:01:52,PDI-P,neutral
@lambenth_ lebih ke nasdem sih,2023-03-01 00:01:52,NasDem,neutral
