text,created_at,tag,sentiment
@podcastsejarah aku mau jennie aku mau jennie https://t.co/hXIqNoyiNF,2023-03-11 00:00:03,Gerindra,neutral
@alex_suprijadi @MardaniAliSera @aniesbaswedan @PKSejahtera @FPKSDPRRI https://t.co/9duDzsd7NG,2023-03-11 00:00:12,PKS,neutral
"Mesra Di Jawa Tengah, Prabowo-Ganjar Duet Ideal Pilpres 2024. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Kunjungi Dekade 08 
Pilihlah Prabowo 

@prabowo @gerindra https://t.co/8za4vrl2QQ",2023-03-11 00:00:20,Gerindra,neutral
"Kebersamaan keduanya semakin menguatkan wacana duet Prabowo-Ganjar untuk Pilpres 2024 mendatang. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Kunjungi Dekade 08 
Pilihlah Prabowo 

@prabowo @gerindra https://t.co/RwCDxCZxUo",2023-03-11 00:00:21,Gerindra,neutral
"Ganjar belum pernah menjadi kontestan. Tentu, Ganjar selayaknya menjadi pendamping Prabowo di pesta demokrasi mendatang. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Kunjungi Dekade 08 
Pilihlah Prabowo 

@prabowo @gerindra https://t.co/RwCDxCZxUo",2023-03-11 00:00:22,Gerindra,neutral
"Ujang mengungkapkan, alasannya menyebut duet ideal karena Pak Prabowo sudah dua kali berpengalaman maju untuk Capres. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Kunjungi Dekade 08 
Pilihlah Prabowo 

@prabowo @gerindra https://t.co/gGlYVdiaHO",2023-03-11 00:00:24,Gerindra,neutral
"Apalagi, kehadiran Presiden Joko Widodo turut didampingi Prabowo Subianto dan Ganjar Pranowo. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Kunjungi Dekade 08 
Pilihlah Prabowo 

@prabowo @gerindra https://t.co/5ilkeO2Dmi",2023-03-11 00:00:24,Gerindra,neutral
"Pada momen Indo Defence, Jokowi mengaku sudah lama sudah mendukung Prabowo. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Kunjungi Dekade 08 
Pilihlah Prabowo 

@prabowo @gerindra https://t.co/5ilkeO2Dmi",2023-03-11 00:00:24,Gerindra,neutral
"""Ini akan terjadi kalau Prabowo dan Ganjar menanggap Jokowi adalah king maker,"" ujar Adi. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Kunjungi Dekade 08 
Pilihlah Prabowo 

@prabowo @gerindra https://t.co/MAVL7HaHRm",2023-03-11 00:00:29,Gerindra,neutral
"Adi mengatakan jika melihat suasana politik hari ini, Prabowo masih mematok harga mati sebagai capres 2024 nanti. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo 

Kunjungi Dekade 08 
Pilihlah Prabowo 

@prabowo @gerindra https://t.co/MAVL7HaHRm",2023-03-11 00:00:32,Gerindra,neutral
