text,created_at,tag,sentiment
@ruhutsitompul Lu dulu cari makan di @PDemokrat  sekarang lu jelek2 in demokrat...  ntar PDIp 2024.. nyungsep... si ruhut ini mau loncat kemana lagi,2023-01-17 00:00:00,PartaiDemokrat,negative
@opiik_piss manusia TERBAEK versi nasdem???,2023-01-17 00:00:03,NasDem,negative
@NasDem @aniesbaswedan https://t.co/iiYZ9t11RJ,2023-01-17 00:00:03,NasDem,neutral
@miss_ansur @cakimiNOW @DPP_PKB Matap,2023-01-17 00:00:10,PKB,neutral
@NasDem @aniesbaswedan https://t.co/8vlSIbR1EX,2023-01-17 00:00:10,NasDem,neutral
"@arty_burton @Nutterproject @VictorTheClean3 @RnaudBertrand @mortymer001 No. If you meant PDI, PDI only joint the 98 reform in its final stage. And even Golkar, Soeharto's party, also join the coalition to overthrow Soeharto. They only done it to save themselves, so the 98 rebellion didn't evolve to revolution.",2023-01-17 00:00:12,Golkar,negative
@endonesiatwit @Al4mSyahputra @NoograhaT @karniilyas @AndiSinulingga Golkar dan PDIP udah berapa lama nguasain parlemen? Turki AKP dan Erdogan cuma butuh waktu 15 tahun,2023-01-17 00:00:24,Golkar,negative
"@arty_burton @Nutterproject @VictorTheClean3 @RnaudBertrand @mortymer001 Jokowi, and PDIP, didn't represent anything. They were as neoliberal as Golkar and other parties.",2023-01-17 00:01:05,Golkar,negative
@RAMujiyono @DonAdam68 @PDemokrat Mudah2an jadi partai yg berjuang untuk rakyat bukan rakyat yg berjuang untuk partai 🙏🙏,2023-01-17 00:02:12,PartaiDemokrat,positive
@purwanto010170 Betul sekali,2023-01-17 00:02:27,NasDem,positive
@Smsl_alghozali @NasDem 😀👍,2023-01-17 00:02:41,NasDem,positive
@AdrianvanFlores Bener mmg dia antitesa nya pak Jokowi....,2023-01-17 00:03:15,NasDem,negative
@liputan6dotcom semangat… https://t.co/fYvz4K48jV,2023-01-17 00:03:41,NasDem,positive
Gerindra Minta Cak Imin Laporkan Hasil Ijtima Ulama ke Prabowo https://t.co/Mwu4EiSaYM,2023-01-17 00:04:05,Gerindra,neutral
