text,created_at,tag,sentiment
"Hoaks! Karena Korupsi Bansos DKI, Partai NasDem Coret Anies Baswedan https://t.co/jS0XIpxpz2 https://t.co/lwiaByynVp",2023-01-21 00:00:06,NasDem,negative
"@Ariefkasam2 @azizfikrir @aniesbaswedan @NasDem Mana lbh utama dan prioritas mensejahterakan rkyt at jln tol? Apakh jln tol bs dinikmati semua lapisan rkyt? Apakh pertanggungjawaban pemimpin d akhirat ktika ditanya Allah saksinya jln tol/rkyt? Blh bngn tol kl tdk dijual kmbli k swasta dg harga mrh, dan tdk hutang bebani APBN",2023-01-21 00:00:19,NasDem,positive
"@Been4Q59 ,😂😂😂😂",2023-01-21 00:00:26,Golkar,negative
@RagilSemar AHY kepriben gong.....,2023-01-21 00:00:28,Golkar,neutral
"Semalam sahabat saya di OZ bertanya, ""Kenapa presidenmu (Jokowi) tak menempuh upaya hukum thd orang yg menghina dirinya, spt yg pernah dilakukan presiden sebelumnya ( SBY-bapak biologis @AgusYudhoyono  ) ?

Saya hanya memberi satu jawaban ;

""Presiden Jokowi tidak memburu lalat"" https://t.co/DWAN89cURN",2023-01-21 00:00:32,PartaiDemokrat,negative
"@ZeboLady Wadow, ketua Dprd-nya kena lagi. Bupati PPU sudah lebih dulu dicokok KPK 😯",2023-01-21 00:00:41,PartaiDemokrat,negative
"#disabilitas

@cakimiNOW 
@DPP_PKB
@zainul_munas
 https://t.co/7pOF13L0uI",2023-01-21 00:00:48,PKB,neutral
"SURVEY TANPA REKAYASA..!!

PREDIKSI ANDA SUARA PDI-P PILEG/PILPRES 2024 JIKA USUNG GANJAR...?

NAIK = LIKE♥️
NYUNGSEP = RETWEET🔄
✊✊ https://t.co/U0aJ6Rkj2u",2023-01-21 00:00:55,PDI-P,positive
@Gerindra MIN AKUJUGAKKK BESOK ULTAHHHH LOHHH APAKAH GADA NIATAN?,2023-01-21 00:01:04,Gerindra,negative
@Gerindra min bagi bagi angpao cny dong 😁,2023-01-21 00:01:14,Gerindra,neutral
