text,created_at,tag,sentiment
"@PalingNKRI @Uki23 @Andiarief__ @PDemokrat Bacot Lo, pengangguran 🤣🤣🤣",2023-06-04 00:00:03,PartaiDemokrat,negative
@Dennysiregar7 Kecubung gratis juga koq...😂😂😂,2023-06-04 00:00:04,NasDem,negative
"@kompascom Komunikasi politiknya gimana sih? Malah menjatuhkan ekeltabilitas calon sendiri 🤣
Gejala awal demensia kah?",2023-06-04 00:00:05,PDI-P,negative
@dennyindrayana Pendiri demokrat sebenarnya sapa ya??,2023-06-04 00:00:11,PartaiDemokrat,neutral
"@AgusYudhoyono siapa Poto bayi tuh,",2023-06-04 00:00:11,PartaiDemokrat,negative
@Uki23 @Andiarief__ @PDemokrat Klo dh di gertak baru bilang kejam,2023-06-04 00:00:49,PartaiDemokrat,negative
"@Dennysiregar7 Heran, nih orang pada halu.  AHY?  Hahaha",2023-06-04 00:00:58,NasDem,negative
@OposisiCerdas Sepanjang bukti permulaan ada syah2 saja.asal tdk direkayasa.,2023-06-04 00:01:40,NasDem,negative
"@Dennysiregar7 Wkwkekekkkk
Nyungseppppp",2023-06-04 00:01:45,NasDem,negative
"@bkapal04 @YantoSu93063693 @CablakPasten @CahRukan @putra_poerba @Sukardi2017 @aniesbaswedan Biasa,bemper..mpe pegel itu orang gerindra nyebokin wan gibul,pdhl tanpa jasa gerindra berat.ehh,,giliran jd gabener org gerindra cm buat nyebokin dia🤦..lha wong yg jd gubrnur aj bego,ngeruk kali aj hrs di paksa rakyat,sodetan ciliwung mandek.smua krjaan pusat diabaikan sigibul. https://t.co/0azgvwxqAj",2023-06-04 00:01:49,Gerindra,negative
"@dennyindrayana @msaid_didu Tidak usah jauh2 bpk.sulit memakzulkan..lha wong parlemen milik pak jokowi, langsung sama Ksp saja..dipidanakan dia bkn anggota PARTAI DEMOKRAT, jelas ksp melakukan pembrontakan konstitusi,pengacau kehidupan berbangsa dan Bernegara.knp demokrat gk msuk melalui pintu itu.pidanakan",2023-06-04 00:02:13,PartaiDemokrat,negative
@ajengcute16__ @jokowi tau tu ada aja kepala pemerintahan yg begitu aneh,2023-06-04 00:02:16,PartaiDemokrat,negative
@el_f4hm1 @are_inismyname @Ndons_Back @prabowo @Gerindra Wkwkwk auto mingkem 😂,2023-06-04 00:02:23,Gerindra,negative
"@Official_PAN @dyahNeZza Bisa jadi , innntinya usaha sendiri dan mandiri",2023-06-04 00:02:31,PAN,neutral
"@bentangnegeri Dari langit ke bumi sdh bnar.yg salah pembangunan yg membabi buta.
Jkt dari jaman penjajahan sejarah nya memang banjir.
Bongkar tuh gedung yg menyalahi aturan
Gusur pula bantaran kali penyebab banyak nya sampah di kali"".
Berani gak ? Itu aja",2023-06-04 00:02:37,NasDem,negative
"@KompasTV Kalau Takut mencalonkan Presiden, Anis dicalonkan Walikota Depok saja melawan kaesang ....",2023-06-04 00:02:38,NasDem,negative
@DavidWijaya82 Klo ternyata wakil anies adalah SBY gmn?,2023-06-04 00:02:48,NasDem,negative
"@arivannie1816 @DokterTifa Pak bewok pengusaha ulung, mana mau keluarin duit milyaran ongkosin anis yg gak bisa dongkrak elektabilitas nasdem. Sekjen nasdemlah tumbalnya. 
SP mana mau bayarin anis makan gratis  😅🤣🤣🤣😂",2023-06-04 00:02:53,NasDem,negative
@Dennysiregar7 Owalah man maaaaaaaan......,2023-06-04 00:02:54,NasDem,positive
@AnggaPu11878711 @komangharsa78 @AgusYudhoyono @SBYudhoyono udaahlah gak usah do'a aneh2... do'a ulama2 kadrun aja gak ada yg diijabah 😂😂😂 Allah maha tau do'a ulama yg b'hati bersih 😎😇👍 https://t.co/sTGISwMczO,2023-06-04 00:03:10,PartaiDemokrat,negative
"@Dennysiregar7 Jangan jangan ini salah satu Bukti Foto Dokumentasi saat ditawari Cawapres atau bahkan Capres.
🤔🤔🤔 https://t.co/cLowqEtmWt",2023-06-04 00:03:22,NasDem,negative
@dennyindrayana Ada yg terbayang mantan presiden Amerika Donald Trump.....,2023-06-04 00:03:27,PartaiDemokrat,neutral
@DokterTifa Ogahhhhhhhhhh,2023-06-04 00:03:31,NasDem,negative
@bentangnegeri background sound ketawanya bikin gak enak nontonnya,2023-06-04 00:03:40,NasDem,negative
@__wantaNKRI @PDI_Perjuangan @ganjarpranowo Mantul👏👏👏,2023-06-04 00:03:52,PDI-P,neutral
@Anak__Ogi @Hasbil_Lbs @Dennysiregar7 @PDemokrat @AgusYudhoyono 🤣🤣🤣,2023-06-04 00:03:56,PartaiDemokrat,positive
@logikapolitikid @psi_id @aniesbaswedan @PKSejahtera Gamungkin kan pls tempat bercokol nya koruptor,2023-06-04 00:03:57,PKS,negative
"@zuki2611 @dennyindrayana @PDemokrat Kenapa kamu ngga liat juga susunan pengurus PDIP,anak cucu jadi pengurus,apalagi Ketumnya seumur hidup ngga mau diganti..😂",2023-06-04 00:03:58,PartaiDemokrat,negative
"@Dennysiregar7 Logika saja, apa ga ada yang laen bocil kok ditawarin cawapres",2023-06-04 00:04:00,NasDem,negative
"@bentangnegeri Sebetulnya Nasdem butuh pemimpin Nasional yg bisa jadi Boneka,g Cerdas gpp yg penting bisa di setir Oligarki 🐶",2023-06-04 00:04:02,NasDem,neutral
"@dennyindrayana ""Jika terbukti memang ada persetujuan Presiden Jokowi, maka proses pemakzulan berlanjut ke MK. Jika tidak terbukti, tentu proses harus berhenti.""

lah ketua MK nya adik Ipar, aman donk prof @dennyindrayana , masih percaya netralitas  MK kah?",2023-06-04 00:04:36,PartaiDemokrat,negative
@YanHarahap Hahahah untung nya otak aku nalar tidak akan pernah percaya sama omongan kader 2 partai Demokrat,2023-06-04 00:04:37,PartaiDemokrat,negative
"@Dennysiregar7 sayangnya ...orang² lebih percaya @sudirmansaid dari pada elu @Dennysiregar7 ..
Cc @Hasbil_Lbs ..🤣🤣",2023-06-04 00:04:44,NasDem,negative
"@Dennysiregar7 Mungkin Bang @Dennysiregar7  Bisa Jadi Ditawari Cawapres Namun Sekarang Pertamanya Siapa Yang Merayu...???
Kalau PDI-P 10000% Sangat Tidak Mungkin Diperintahkan Banyak Partai....
🤣🤣🤣🤣🤣🤣🤣",2023-06-04 00:05:19,PDI-P,negative
@Uki23 @Andiarief__ @PDemokrat Buzzer laknatullah tolol,2023-06-04 00:05:20,PartaiDemokrat,negative
"@Dennysiregar7 Yg bertanya dan yg menjawab sama"" kelompok mabuk halu😢🤡🤣",2023-06-04 00:05:23,NasDem,negative
"@BennyHarmanID Saya heran kenapa ada pakar hukum suka berhalusinasi dan tidak mendidik, lucunya lagi ada sebagian kecil orang terdidik dan politisi yang mendukung hanya karena kepentingan  politiknya semata tapi mengatasnamakan kepentingan rakyat.",2023-06-04 00:05:35,NasDem,negative
@Dennysiregar7 Bahkan kemaren sempat di tawarin jadi pleciden cikeas malah..🤭,2023-06-04 00:05:46,NasDem,neutral
