text,created_at,tag,sentiment
@SammiSoh @PKSejahtera Klo bgini Babah Alun tak bersuara kah seperti berkomentar terhadap pernyataan bos MNC??,2023-05-25 00:00:00,PKS,negative
"@vanc1Bozz @NasDem Kaya org gak beragama aja, ikhtiar tuh perlu selanjutnya Tuhan yg mengatur.",2023-05-25 00:00:32,PDI-P,negative
@ay4ni @KemensetnegRI @setkabgoid @DPR_RI @DpcAmanat @ZUL_Hasan @Gerindra @PartaiGolkar Wkwkwkkk,2023-05-25 00:00:47,Gerindra,positive
@Anak__Ogi @PDemokrat @KemenPU Sermoga mata si @Relawananies dan antek2nya @Relawananies bisa membaca data tabel yang bener. Tidak gampang ditipu sama orang yang menyesatkan,2023-05-25 00:00:48,PartaiDemokrat,negative
"@jumintenGAKsexy @DoankWarto Dia cuma ngoceh amburadul, maklum kaki tangan ahok si warto.",2023-05-25 00:00:48,NasDem,negative
"@OposisiCerdas MUDAH²AN bukan Anies, Surya Paloh, Nasdem dan PKS.

@aniesbaswedan 
@NasDem @PKSejahtera https://t.co/AvQWDLWGyH",2023-05-25 00:00:54,PKS,neutral
"@NasDem @aniesbaswedan Duuuuuaaaaarrrrrrr
Duuuuuuaaaarrrrrt
Duuuuuaaaaarrrrrr https://t.co/ktkDYrhvY2",2023-05-25 00:00:54,NasDem,positive
@dady_tri @Amran_bin_Ali @Wawan_74 @PribadiBales @Ezharhap @LonenyDragon @JinNonik @Pieter_Sun01 @AntonKu32183838 @amun_ra2 @Diek_Clev @JokoPintar2 @Yudiantiyaman @UwohMe @the3brothers2 @Daniel_Moreno77 @creampie_99 @KasmaranWahyu @Kode_Bagus @Irfan_Cowgan @RefublikAteis @just_fay_03 @asasfuro @madularang @DiposuroP @Karuhun_69 @hoax_bukan @SobatMIDO @aikel112629 @roedinapit @tkngsiomay @ZtrideorDIE @KavezuAzila @ScioCogitoCredo @wrahardian2 @sugi_0706 @PUTRY_NUSANTARA @gus_ur_ @HeryIdris5 @Samsulhuda1988 @puspita3_eka @MUIPusat @cholilnafis @krishjogja @Anatta_21 @SBYudhoyono @NasDem Mereka kalau gak menghina penghasilan menyusut.,2023-05-25 00:01:02,NasDem,neutral
"@NasDem @aniesbaswedan pengkhianat yg ngaku indonesia pgn jadi presiden, tapi menjelek-jelekkan nama Indonesia dan terbukti menghalalkan berbagai cara utk menjadi gubernur https://t.co/OYzMJYDrmQ",2023-05-25 00:01:02,NasDem,negative
"@NasDem @aniesbaswedan Anies lebih lucu dari pelawak cak lontong.. terbukti lawakan anies dijadikan materi.. mau naturalisasi, normalisasi, dan upaya pencegahan banjir lain ga dikerjain karena ga bisa kerja.. malah yg diutamain Formula Ee yg fee nya kelebihan bayar https://t.co/WCilNZXevY",2023-05-25 00:01:13,NasDem,negative
"@DoankWarto Mungkin dia bisa baca, tapi kan lebih bombastis pake gaya yg sekarang mumpung didukung ama kader2 @PDemokrat yg rata2 tolol meskipun punya gelar",2023-05-25 00:01:23,PartaiDemokrat,negative
"@SammiSoh @PKSejahtera maksud nya + -? 
Emang jelas GW GAK NGOM ETNIS GA JD KORBAN.
yg gw bilang BUKAN PEMICU KEJADIAN TH 98
gini deh  u, u mau debat? Ayo di zoom https://t.co/HAgen1rnmv ada stasiun radio kita on air langsung.
Ngerasa patriot cina, gw jg cina  so ayo gw tggu",2023-05-25 00:01:26,PKS,negative
"@sundanga_1 @PDemokrat Hahaha, salah penempatan lokasi, pdhl yg ada keluhan warga itu perjalanan Jayapura-wamena yg sampai sekarang juga belum tuntas, Sdngkn yg ada jalan dn jembatan itu di wilayah kota Jayapura, dulu juga sdh jalan lain yg bisa tepat waktu utk menempuh tujuan yg sama, no problem ya !",2023-05-25 00:01:29,PartaiDemokrat,negative
