text,created_at,tag,sentiment
"@MoenicHara 😂🤣
@RamliRizal
@alisyarief @rockygerung_rg @msaid_didu
@GeiszChalifah @Mpraldo @MNW_MNW_MNW
@panca66
@DokterTifa @SisiwittFrida
@faizalassegaf @Hilmi28 @GusNurian @Muhammad_Saewad
@PDemokrat @PKSejahtera
@NasDem

PERUSAHAAN SWASTAPUN
MELAKUKAN HAL SEPERTI ITU
PROFESIONAL👍👇😂 https://t.co/MFGulEMPku",2023-01-02 00:00:01,PKS,positive
@PKSejahtera https://t.co/dH63dtzUrn,2023-01-02 00:00:02,PKS,neutral
"Anggota Komisi IX DPR F Nasdem Irma Chaniago :  
Setuju, Ketentuan Jumlah Pesangon harus disertai dengan ketentuan Pembayarannnya, setidaknya  10 hari setelah ketentuan PHK diputuskan.  Perppu no 2 thn 2022, akan diterapkan jika terjadi PHK tahun ini.",2023-01-02 00:00:13,NasDem,neutral
"@ZeboLady Kandang kerbo udah tenggelam duluan, tp msh nonton bokep si uban",2023-01-02 00:00:14,NasDem,neutral
@geloraco Biartahu @Dennysiregar7 @RuhutSitompuul @sigitwid @ekokunt @Giring_Ganesha @FerdinandHaean3 @yusuf_dumdum_ @lembayung_id @kurawa @GunRomli @ratu_cebong @firzahusainInc @BuyaEson cc @aniesbaswedan @suryapaloh51 @NasDem @PKSejahtera @PDemokrat @DPR_RI @mprgoid @DPDRI @KPK_RI @bpkri https://t.co/2AYavqcEzo,2023-01-02 00:00:16,PKS,neutral
@_SEKNAS_RI @nunungmar1404 @LAODE79285118 @MandiriRusman @GomarusBudiatn5 @MetdroS @BlekokUhuy @Kris_Simpati @HRMalik12 @soppyan @PutrantoSony @PaimoMontok @KeikaSisi @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @ppidkominfo @aniesbaswedan @NasDem @DKIJakarta @basuki_btp 👍,2023-01-02 00:01:19,NasDem,neutral
@Simbok_Dharmi @PDI_Perjuangan @budimandjatmiko @AdianNapitupul1 @ganjarpranowo @jokowi Aamiin🙏,2023-01-02 00:01:25,PDI-P,neutral
@JantunGPiisanG @NasDem @aniesbaswedan @ganjarpranowo JOGED2 DI BANJIR BAGUD DEN TIK TOKAN WKWKW,2023-01-02 00:01:58,NasDem,neutral
@bachrum_achmadi Biartahu @Dennysiregar7 @RuhutSitompuul @sigitwid @ekokunt @Giring_Ganesha @FerdinandHaean3 @yusuf_dumdum_ @lembayung_id @kurawa @GunRomli @ratu_cebong @firzahusainInc @BuyaEson cc @aniesbaswedan @suryapaloh51 @NasDem @PKSejahtera @PDemokrat @DPR_RI @mprgoid @DPDRI @KPK_RI @bpkri https://t.co/FqS9ZnBXHn,2023-01-02 00:02:08,PKS,neutral
"@mak_iyik Bawa ke laut Natuna mak'e
biar keserok ama nelayan
Vietnan🤣🤣🤣",2023-01-02 00:02:34,NasDem,positive
"@QianzyZ 10 Januari itu HUT PDI hasil Fusi parpol peraturan pemerintah rezim Golkar 
artinya PDI n PDIP yg pernah sama2 ikut pemilu 1999 sdh menyatu dng hari lahir PDI 
👆
https://t.co/8AK7aGT4Pa",2023-01-02 00:02:45,Golkar,neutral
@JagalCebong Biartahu @Dennysiregar7 @RuhutSitompuul @sigitwid @ekokunt @Giring_Ganesha @FerdinandHaean3 @yusuf_dumdum_ @lembayung_id @kurawa @GunRomli @ratu_cebong @firzahusainInc @BuyaEson cc @aniesbaswedan @suryapaloh51 @NasDem @PKSejahtera @PDemokrat @DPR_RI @mprgoid @DPDRI @KPK_RI @bpkri https://t.co/GXhwLSRUO9,2023-01-02 00:03:17,PKS,neutral
@FatiahFal @PDemokrat @AgusYudhoyono Mau daftar yang kek gini mbak? https://t.co/iofp8HK8gE,2023-01-02 00:03:24,PartaiDemokrat,neutral
@MiaAhma62792788 @RamliRizal @PDI_Perjuangan Nah Kadrun menjawab nih...,2023-01-02 00:03:40,PDI-P,neutral
"@AntonKu08408962 @LAODE79285118 @MandiriRusman @GomarusBudiatn5 @MetdroS @BlekokUhuy @Kris_Simpati @HRMalik12 @soppyan @PutrantoSony @PaimoMontok @KeikaSisi @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @ppidkominfo @aniesbaswedan @NasDem @sandiuno @DishubDKI_JKT @BinaMargaDKI @DKIJakarta Tak sepatutnya kita memposting berita provokatif dan tendensius seperti ini.

Mari menjaga kewarasan dg tdk melakukan gerakan nasional anti Semitisme pada @aniesbaswedan @NasDem #Anies.

Percayalah mereka tidak akan membagi2kan APBN kita kepada ormas terlarang pendukung terorisme https://t.co/2eLYrLrvKX",2023-01-02 00:03:53,NasDem,negative
Golkar menyerahkan tujuh kotak berisi syarat pendaftaran KPU. #GolkarSolid https://t.co/kM3SqKtSai,2023-01-02 00:04:21,Golkar,neutral
"@DoankWarto Loh cuma ketawa aja, masa kepanasan 🤣🤣🤣",2023-01-02 00:04:40,NasDem,negative
@MissKoral @abhie_000 Tenggelam😭,2023-01-02 00:04:54,PDI-P,positive
@PraBagoes @NasDem tenggelamkan nasdrun https://t.co/1Bkq5VU0L3,2023-01-02 00:05:11,NasDem,neutral
"@_SEKNAS_RI @LAODE79285118 @MandiriRusman @GomarusBudiatn5 @MetdroS @BlekokUhuy @Kris_Simpati @HRMalik12 @soppyan @PutrantoSony @PaimoMontok @KeikaSisi @Rasanya_Abah @JoyKailan @MNurhuda0209 @763916e81 @elonmusk @_M45Broo @BondanP63263423 @enny_endah2 @Kanjeng2022 @HendraSien @harris_new2 @Gatal_Jamur @fariedza @Era25803754 @chillinaris_inc @BM7NOGO @jokowi @ruhutsitompul @aleumdaoen @alifahzi @azisaleasa @detektifcanon94 @Twitter @LumowaS @Karuhun_69 @kadrunbuatlucu2 @BeiKhiar @PlateJohnny @kemkominfo @ppidkominfo @aniesbaswedan @NasDem @sandiuno @DishubDKI_JKT @BinaMargaDKI @DKIJakarta ☝️ 
🐫🐫🐫 
@jadid_amar 
DUKUNG 1OO% 
👇👇 https://t.co/YXMqDT10bj",2023-01-02 00:05:16,NasDem,neutral
