text,created_at,tag,sentiment
"Jokowi hanya mengangguk dan tersenyum saat wartawan kembali mengkonfirmasi mengenai desakan partai PDI Perjuangan untuk mengevaluasi kinerja dari dua menteri yang berasal dari partai nasional demokrat (NasDem). 
#MUFC #KARINA 
#SongJoongKi 
#SEVENTEEN 
#reshufflekabinet https://t.co/ZWqF2dhZFN",2022-12-27 00:00:01,NasDem,neutral
"Jokowi hanya mengangguk dan tersenyum saat wartawan kembali mengkonfirmasi mengenai desakan partai PDI Perjuangan untuk mengevaluasi kinerja dari dua menteri yang berasal dari partai nasional demokrat (NasDem). 
#MUFC #KARINA 
#SongJoongKi 
#SEVENTEEN 
#reshufflekabinet https://t.co/EVXvWH2UYT",2022-12-27 00:00:01,NasDem,neutral
"@geloraco Sebaik apapun capres kt, mrk singkirkan dngn cara Kriminalisasi, kecurangan KPU dll. tsb dlm List dbw ini, hnya pejuang kebenaran yg berani mlawan mrk. Mrk tebar issue lwat oknum aparat penghianat dan buzzer plus penjilat. Amati dn siap kita lawan&gt; teroris konstitusi. https://t.co/eSIrpWmXEo",2022-12-27 00:00:07,NasDem,negative
"@bachrum_achmadi Mungkin lae cerdas, tapi sayang tidak bisa menggunakan kecerdasan pd tempatnya",2022-12-27 00:00:17,NasDem,negative
@lhayesno Pleciden ko di cuekin sih 🤣,2022-12-27 00:00:27,NasDem,negative
"Jokowi hanya mengangguk dan tersenyum saat wartawan kembali mengkonfirmasi mengenai desakan partai PDI Perjuangan untuk mengevaluasi kinerja dari dua menteri yang berasal dari partai nasional demokrat (NasDem). 
#MUFC #KARINA 
#SongJoongKi 
#SEVENTEEN 
#reshufflekabinet https://t.co/6vBJXwUfeb",2022-12-27 00:00:30,NasDem,neutral
@TheEagle_BEN @NasDem @setkabgoid Tentu Mas Brewok bukan politisi khong guan. Kesempatan jadi kejagung di periode pertama JKW tentu sudah ngumpulin alat bukti nan cukup buat jadiken bahan Truff !!,2022-12-27 00:00:32,NasDem,positive
"@Umar_Hasibuan__ Ngomongin @AgusYudhoyono yaaa ???
BELUM MASUK KRETERIA @aniesbaswedan !!!",2022-12-27 00:00:55,PartaiDemokrat,negative
"@Syarman59 @Legit_duren @gun_lopevdj @Irma_Nasdem lagi itung²an tingkat tinggi...
kerja dgn hati bahagia itu salah satu dari surga dunia loh mbak @Irma_Nasdem",2022-12-27 00:01:52,NasDem,positive
"@PUTRI_41708 @PDI_Perjuangan @jokowi Mbalela tanpa rasa...rumangsa bisa, ora eling kanca...tundung bae, ora perlu mesakake✔️",2022-12-27 00:02:15,PDI-P,positive
