text,created_at,tag,sentiment
"@KaryoPahing @ch_chotimah2 @_Muslimah_id @ganjarpranowo @YepryR @PDemokrat @aniesbaswedan @AgusYudhoyono Silahkan..
Hampir 10 Th https://t.co/kWpiSknbeU",2023-05-10 00:00:04,PartaiDemokrat,neutral
@nirwan_anestesi @mohmahfudmd @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem Kalau perlu Mogok Kerja bersyarat bang,2023-05-10 00:00:06,Gerindra,neutral
@sarah_enjeuLL Kok masih ada yg percaya,2023-05-10 00:00:07,PKS,negative
@alisyarief Pasti,2023-05-10 00:00:09,PartaiDemokrat,positive
@Dennysiregar7 @AgusYudhoyono @sandiuno Kan belum di keluarin hasil dari Hambalang Bang,2023-05-10 00:00:11,PartaiDemokrat,neutral
"@PDemokrat Maklum kok klo nalarnya begitu,,, nalarnya emang cupet krn ambisi mencari celah menyudutkan pak Jokowi",2023-05-10 00:00:20,PartaiDemokrat,negative
@Dennysiregar7 @AgusYudhoyono Keburu habis modalnya...,2023-05-10 00:00:23,PartaiDemokrat,negative
@woqie2 @DedyPitopang @kangdede78 @aniesbaswedan @ganjarpranowo @PKSejahtera @PDemokrat @NasDem @musniumar @Mdy_Asmara1701 @HukumDan @kangdede78 kapan mau dibayar john?,2023-05-10 00:00:26,PKS,neutral
@tvOneNews Bohong,2023-05-10 00:00:36,Gerindra,negative
@ch_chotimah2 @ganjarpranowo @YepryR @aniesbaswedan @AgusYudhoyono @PDI_Perjuangan Mau hoax apa nggak buktinya emng sekolah di pasar kok,2023-05-10 00:00:50,PartaiDemokrat,negative
@musniumar https://t.co/Gsm5doj8xR,2023-05-10 00:00:54,NasDem,neutral
"@kangdede78 @aniesbaswedan @ganjarpranowo @PKSejahtera @PDemokrat @NasDem @musniumar @Mdy_Asmara1701 @HukumDan Klo akal ditinggal, gk bisa bedain Antara Kesenangan &amp; Kampanye Hitam. Lalu Salahnya Dimana?...",2023-05-10 00:00:57,PKS,negative
"Wah, makasih Pak Ganjar masyarakat bakal makin senang ibadahnya 😊🙏🏻.

Haaland Kamboja Labuan Bajo Fix You Viva La Vida Partai Keadilan Sejahtera #FastX #ดีเจแมน #ใบเตย #กกตมีไว้ทําไม #ขอโทษบิวจักรพันธ์ #ColdplayIndonesia #GanjarPranowo #Magelang #JawaTengah #GanjarMenangTotal https://t.co/jfy4LlSSdd",2023-05-10 00:01:00,PKS,positive
@BennyHarmanID Nasib nasdem kayak demokrat..ditinggal pemilihnya..😁,2023-05-10 00:01:10,NasDem,neutral
"@Dennysiregar7 @AgusYudhoyono @sandiuno Modalnya bagus, hanya saja konsistensi perjuangan belum kelihatan, begitu ikut mandi 1 Kolam, ini saja kelihatan masih Gerilya...?",2023-05-10 00:01:11,PartaiDemokrat,negative
"@alisyarief pasti ngeles lah, wong kelas dunia",2023-05-10 00:01:16,PartaiDemokrat,negative
"@billy4riez Prabowa Cak imin harapan masyarakat Lampung,, pasangan yg Josss",2023-05-10 00:01:17,Gerindra,neutral
