text,created_at,tag,sentiment
"Dari survei aja unggul, pasti Pak Prabowo bisa menang. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-04-02 00:00:00,Gerindra,positive
@FANCEZ07 @PDI_Perjuangan @PKSejahtera Sy akan catat @ganjarpranowo sbg penusuk @jokowi,2023-04-02 00:00:05,PKS,neutral
"@PDemokrat Sudahlah, jangan bicara reputasi Indonesia, jika sekelas pengedar narkoba Schapelle Leigh Corby pernah dibiarkan ""mengangkangi"" reputasi negara ini dgn menghadiahinya grasi.
REPUTASI NEGARA INI PERNAH ""DITUKAR"" DENGAN HARGA YANG SEDEMIKIAN MURAH OLEH KEPALA NEGARANYA SENDIRI. https://t.co/HYvvmnoA3S",2023-04-02 00:00:10,PartaiDemokrat,negative
"@Kasayanto_ @bung_madin @Gokusen77711126 @kaesangp @PKSejahtera @gibran_tweet @jokowi september 2022

kok gak pakai survey terkini ?

ini bulan april 2023 bos.....",2023-04-02 00:00:12,PKS,negative
"Bagi Prabowo Subianto, dunia olahraga termasuk sepakbola bisa menjadi sarana untuk melatih sikap sportivitas dan solidaritas.sebuah sikap yang dibutuhkan sebagai bagian instrumen dalam mewujudkan dan menjaga persatuan dan kesatuan dalam berbangsa.dan itulah kenapa Prabowo selalu… https://t.co/ptR7EdMmCb",2023-04-02 00:00:12,Gerindra,positive
"""Bak gayung bersambut, Pak Menhan Prabowo juga sangat tertarik dengan keindahan alam yang kita miliki,"" jelas Bupati Eka Putra. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-04-02 00:00:18,Gerindra,positive
"Berdasarkan lembaga survei Surabaya Research Syndicate elektabilitas Prabowo Subianto terus meningkat. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-04-02 00:00:19,Gerindra,neutral
"Publik meyakini Jokowi akan memberikan endorsement kepada Prabowo Subianto sebesar 42,5%. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-04-02 00:00:21,Gerindra,neutral
"Pada November 2022, elektabilitas Prabowo Subianto di Jatim berdasarkan survei SRS sebesar 23,9%. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-04-02 00:00:22,Gerindra,neutral
"Elektabilitas Prabowo Subianto mengungguli Ganjar di Jatim hasil survey lembaga survey beberapa waktu lalu. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo

MENDINGPRABOWO

@prabowo @gerindra",2023-04-02 00:00:22,Gerindra,neutral
